index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size
484,276,2017-02-04 08:00:00,1,Fort Greene/Brooklyn Heights,1480.0,921.0,2017,2,4,8,0,2
946,276,2017-02-04 12:00:00,1,Fort Greene/Brooklyn Heights,2797.0,1377.0,2017,2,4,12,0,2
1407,276,2017-02-04 16:00:00,1,Fort Greene/Brooklyn Heights,3569.0,1652.0,2017,2,4,16,0,2
1871,276,2017-02-04 20:00:00,1,Fort Greene/Brooklyn Heights,2223.0,1122.0,2017,2,4,20,0,2
2334,276,2017-02-05 00:00:00,1,Fort Greene/Brooklyn Heights,836.0,521.0,2017,2,5,0,0,2
2797,276,2017-02-05 04:00:00,1,Fort Greene/Brooklyn Heights,184.0,166.0,2017,2,5,4,0,2
3258,276,2017-02-05 08:00:00,1,Fort Greene/Brooklyn Heights,1078.0,491.0,2017,2,5,8,0,2
3722,276,2017-02-05 12:00:00,1,Fort Greene/Brooklyn Heights,2118.0,1055.0,2017,2,5,12,0,2
4183,276,2017-02-05 16:00:00,1,Fort Greene/Brooklyn Heights,2984.0,1402.0,2017,2,5,16,0,2
4647,276,2017-02-05 20:00:00,1,Fort Greene/Brooklyn Heights,1653.0,786.0,2017,2,5,20,0,2
5099,276,2017-02-06 00:00:00,1,Fort Greene/Brooklyn Heights,653.0,458.0,2017,2,6,0,0,2
5543,276,2017-02-06 04:00:00,1,Fort Greene/Brooklyn Heights,87.0,107.0,2017,2,6,4,0,2
6000,276,2017-02-06 08:00:00,1,Fort Greene/Brooklyn Heights,5696.0,3100.0,2017,2,6,8,0,2
6466,276,2017-02-06 12:00:00,1,Fort Greene/Brooklyn Heights,4181.0,1942.0,2017,2,6,12,0,2
6932,276,2017-02-06 16:00:00,1,Fort Greene/Brooklyn Heights,7401.0,2178.0,2017,2,6,16,0,2
7398,276,2017-02-06 20:00:00,1,Fort Greene/Brooklyn Heights,4058.0,1663.0,2017,2,6,20,0,2
7845,276,2017-02-07 00:00:00,1,Fort Greene/Brooklyn Heights,713.0,444.0,2017,2,7,0,0,2
8278,276,2017-02-07 04:00:00,1,Fort Greene/Brooklyn Heights,63.0,79.0,2017,2,7,4,0,2
8734,276,2017-02-07 08:00:00,1,Fort Greene/Brooklyn Heights,5960.0,3195.0,2017,2,7,8,0,2
9200,276,2017-02-07 12:00:00,1,Fort Greene/Brooklyn Heights,4253.0,1981.0,2017,2,7,12,0,2
9666,276,2017-02-07 16:00:00,1,Fort Greene/Brooklyn Heights,7202.0,2163.0,2017,2,7,16,0,2
10132,276,2017-02-07 20:00:00,1,Fort Greene/Brooklyn Heights,4147.0,1723.0,2017,2,7,20,0,2
10579,276,2017-02-08 00:00:00,1,Fort Greene/Brooklyn Heights,775.0,507.0,2017,2,8,0,0,2
11018,276,2017-02-08 04:00:00,1,Fort Greene/Brooklyn Heights,85.0,83.0,2017,2,8,4,0,2
11475,276,2017-02-08 08:00:00,1,Fort Greene/Brooklyn Heights,5833.0,3149.0,2017,2,8,8,0,2
11941,276,2017-02-08 12:00:00,1,Fort Greene/Brooklyn Heights,4344.0,2064.0,2017,2,8,12,0,2
12407,276,2017-02-08 16:00:00,1,Fort Greene/Brooklyn Heights,7701.0,2278.0,2017,2,8,16,0,2
12873,276,2017-02-08 20:00:00,1,Fort Greene/Brooklyn Heights,4533.0,1909.0,2017,2,8,20,0,2
13335,276,2017-02-09 00:00:00,1,Fort Greene/Brooklyn Heights,912.0,591.0,2017,2,9,0,0,2
13791,276,2017-02-09 04:00:00,1,Fort Greene/Brooklyn Heights,205.0,251.0,2017,2,9,4,0,2
14254,276,2017-02-09 08:00:00,1,Fort Greene/Brooklyn Heights,2712.0,1157.0,2017,2,9,8,0,2
14720,276,2017-02-09 12:00:00,1,Fort Greene/Brooklyn Heights,1837.0,746.0,2017,2,9,12,0,2
15186,276,2017-02-09 16:00:00,1,Fort Greene/Brooklyn Heights,2810.0,1121.0,2017,2,9,16,0,2
15652,276,2017-02-09 20:00:00,1,Fort Greene/Brooklyn Heights,1590.0,884.0,2017,2,9,20,0,2
16095,276,2017-02-10 00:00:00,1,Fort Greene/Brooklyn Heights,513.0,370.0,2017,2,10,0,0,2
16530,276,2017-02-10 04:00:00,1,Fort Greene/Brooklyn Heights,103.0,72.0,2017,2,10,4,0,2
16986,276,2017-02-10 08:00:00,1,Fort Greene/Brooklyn Heights,5476.0,2747.0,2017,2,10,8,0,2
17452,276,2017-02-10 12:00:00,1,Fort Greene/Brooklyn Heights,4026.0,1785.0,2017,2,10,12,0,2
17918,276,2017-02-10 16:00:00,1,Fort Greene/Brooklyn Heights,6812.0,1862.0,2017,2,10,16,0,2
18384,276,2017-02-10 20:00:00,1,Fort Greene/Brooklyn Heights,3642.0,1465.0,2017,2,10,20,0,2
18850,276,2017-02-11 00:00:00,1,Fort Greene/Brooklyn Heights,857.0,677.0,2017,2,11,0,0,2
19312,276,2017-02-11 04:00:00,1,Fort Greene/Brooklyn Heights,245.0,198.0,2017,2,11,4,0,2
19775,276,2017-02-11 08:00:00,1,Fort Greene/Brooklyn Heights,1560.0,701.0,2017,2,11,8,0,2
20238,276,2017-02-11 12:00:00,1,Fort Greene/Brooklyn Heights,3111.0,1541.0,2017,2,11,12,0,2
20700,276,2017-02-11 16:00:00,1,Fort Greene/Brooklyn Heights,3852.0,1857.0,2017,2,11,16,0,2
21165,276,2017-02-11 20:00:00,1,Fort Greene/Brooklyn Heights,2460.0,1167.0,2017,2,11,20,0,2
21627,276,2017-02-12 00:00:00,1,Fort Greene/Brooklyn Heights,906.0,583.0,2017,2,12,0,0,2
22091,276,2017-02-12 04:00:00,1,Fort Greene/Brooklyn Heights,210.0,195.0,2017,2,12,4,0,2
22554,276,2017-02-12 08:00:00,1,Fort Greene/Brooklyn Heights,1102.0,558.0,2017,2,12,8,0,2
23014,276,2017-02-12 12:00:00,1,Fort Greene/Brooklyn Heights,1985.0,959.0,2017,2,12,12,0,2
23477,276,2017-02-12 16:00:00,1,Fort Greene/Brooklyn Heights,2387.0,1238.0,2017,2,12,16,0,2
23937,276,2017-02-12 20:00:00,1,Fort Greene/Brooklyn Heights,1385.0,787.0,2017,2,12,20,0,2
24383,276,2017-02-13 00:00:00,1,Fort Greene/Brooklyn Heights,490.0,282.0,2017,2,13,0,0,2
24821,276,2017-02-13 04:00:00,1,Fort Greene/Brooklyn Heights,85.0,57.0,2017,2,13,4,0,2
25280,276,2017-02-13 08:00:00,1,Fort Greene/Brooklyn Heights,5665.0,3067.0,2017,2,13,8,0,2
25746,276,2017-02-13 12:00:00,1,Fort Greene/Brooklyn Heights,3929.0,1944.0,2017,2,13,12,0,2
26212,276,2017-02-13 16:00:00,1,Fort Greene/Brooklyn Heights,7325.0,2079.0,2017,2,13,16,0,2
26678,276,2017-02-13 20:00:00,1,Fort Greene/Brooklyn Heights,3918.0,1618.0,2017,2,13,20,0,2
27125,276,2017-02-14 00:00:00,1,Fort Greene/Brooklyn Heights,691.0,478.0,2017,2,14,0,0,2
27560,276,2017-02-14 04:00:00,1,Fort Greene/Brooklyn Heights,103.0,59.0,2017,2,14,4,0,2
28021,276,2017-02-14 08:00:00,1,Fort Greene/Brooklyn Heights,5911.0,3090.0,2017,2,14,8,0,2
28487,276,2017-02-14 12:00:00,1,Fort Greene/Brooklyn Heights,4505.0,2127.0,2017,2,14,12,0,2
28953,276,2017-02-14 16:00:00,1,Fort Greene/Brooklyn Heights,7547.0,2348.0,2017,2,14,16,0,2
29419,276,2017-02-14 20:00:00,1,Fort Greene/Brooklyn Heights,4329.0,1778.0,2017,2,14,20,0,2
29865,276,2017-02-15 00:00:00,1,Fort Greene/Brooklyn Heights,878.0,502.0,2017,2,15,0,0,2
30305,276,2017-02-15 04:00:00,1,Fort Greene/Brooklyn Heights,87.0,90.0,2017,2,15,4,0,2
30765,276,2017-02-15 08:00:00,1,Fort Greene/Brooklyn Heights,5962.0,3139.0,2017,2,15,8,0,2
31231,276,2017-02-15 12:00:00,1,Fort Greene/Brooklyn Heights,4296.0,2032.0,2017,2,15,12,0,2
31697,276,2017-02-15 16:00:00,1,Fort Greene/Brooklyn Heights,7514.0,2335.0,2017,2,15,16,0,2
32163,276,2017-02-15 20:00:00,1,Fort Greene/Brooklyn Heights,4180.0,1744.0,2017,2,15,20,0,2
32613,276,2017-02-16 00:00:00,1,Fort Greene/Brooklyn Heights,764.0,494.0,2017,2,16,0,0,2
33049,276,2017-02-16 04:00:00,1,Fort Greene/Brooklyn Heights,79.0,78.0,2017,2,16,4,0,2
33508,276,2017-02-16 08:00:00,1,Fort Greene/Brooklyn Heights,5839.0,3115.0,2017,2,16,8,0,2
33974,276,2017-02-16 12:00:00,1,Fort Greene/Brooklyn Heights,4304.0,2065.0,2017,2,16,12,0,2
34440,276,2017-02-16 16:00:00,1,Fort Greene/Brooklyn Heights,7179.0,2253.0,2017,2,16,16,0,2
34906,276,2017-02-16 20:00:00,1,Fort Greene/Brooklyn Heights,4242.0,1860.0,2017,2,16,20,0,2
35359,276,2017-02-17 00:00:00,1,Fort Greene/Brooklyn Heights,798.0,526.0,2017,2,17,0,0,2
35800,276,2017-02-17 04:00:00,1,Fort Greene/Brooklyn Heights,91.0,102.0,2017,2,17,4,0,2
36259,276,2017-02-17 08:00:00,1,Fort Greene/Brooklyn Heights,5338.0,2744.0,2017,2,17,8,0,2
36725,276,2017-02-17 12:00:00,1,Fort Greene/Brooklyn Heights,4118.0,1878.0,2017,2,17,12,0,2
37191,276,2017-02-17 16:00:00,1,Fort Greene/Brooklyn Heights,6886.0,2109.0,2017,2,17,16,0,2
37657,276,2017-02-17 20:00:00,1,Fort Greene/Brooklyn Heights,3516.0,1490.0,2017,2,17,20,0,2
38123,276,2017-02-18 00:00:00,1,Fort Greene/Brooklyn Heights,780.0,620.0,2017,2,18,0,0,2
38581,276,2017-02-18 04:00:00,1,Fort Greene/Brooklyn Heights,251.0,176.0,2017,2,18,4,0,2
39044,276,2017-02-18 08:00:00,1,Fort Greene/Brooklyn Heights,1399.0,772.0,2017,2,18,8,0,2
39499,276,2017-02-18 12:00:00,1,Fort Greene/Brooklyn Heights,2870.0,1379.0,2017,2,18,12,0,2
39956,276,2017-02-18 16:00:00,1,Fort Greene/Brooklyn Heights,3451.0,1549.0,2017,2,18,16,0,2
40417,276,2017-02-18 20:00:00,1,Fort Greene/Brooklyn Heights,2186.0,1049.0,2017,2,18,20,0,2
40881,276,2017-02-19 00:00:00,1,Fort Greene/Brooklyn Heights,853.0,523.0,2017,2,19,0,0,2
41341,276,2017-02-19 04:00:00,1,Fort Greene/Brooklyn Heights,194.0,170.0,2017,2,19,4,0,2
41806,276,2017-02-19 08:00:00,1,Fort Greene/Brooklyn Heights,1178.0,459.0,2017,2,19,8,0,2
42265,276,2017-02-19 12:00:00,1,Fort Greene/Brooklyn Heights,2419.0,1117.0,2017,2,19,12,0,2
42723,276,2017-02-19 16:00:00,1,Fort Greene/Brooklyn Heights,3064.0,1444.0,2017,2,19,16,0,2
43184,276,2017-02-19 20:00:00,1,Fort Greene/Brooklyn Heights,1811.0,863.0,2017,2,19,20,0,2
43646,276,2017-02-20 00:00:00,1,Fort Greene/Brooklyn Heights,606.0,296.0,2017,2,20,0,1,2
44104,276,2017-02-20 04:00:00,1,Fort Greene/Brooklyn Heights,182.0,185.0,2017,2,20,4,1,2
44567,276,2017-02-20 08:00:00,1,Fort Greene/Brooklyn Heights,2094.0,844.0,2017,2,20,8,1,2
45027,276,2017-02-20 12:00:00,1,Fort Greene/Brooklyn Heights,2677.0,1308.0,2017,2,20,12,1,2
45488,276,2017-02-20 16:00:00,1,Fort Greene/Brooklyn Heights,3605.0,1513.0,2017,2,20,16,1,2
45948,276,2017-02-20 20:00:00,1,Fort Greene/Brooklyn Heights,2050.0,1074.0,2017,2,20,20,1,2
46401,276,2017-02-21 00:00:00,1,Fort Greene/Brooklyn Heights,565.0,341.0,2017,2,21,0,0,2
46838,276,2017-02-21 04:00:00,1,Fort Greene/Brooklyn Heights,72.0,127.0,2017,2,21,4,0,2
47296,276,2017-02-21 08:00:00,1,Fort Greene/Brooklyn Heights,5474.0,2266.0,2017,2,21,8,0,2
47762,276,2017-02-21 12:00:00,1,Fort Greene/Brooklyn Heights,3914.0,2064.0,2017,2,21,12,0,2
48228,276,2017-02-21 16:00:00,1,Fort Greene/Brooklyn Heights,6060.0,2177.0,2017,2,21,16,0,2
48694,276,2017-02-21 20:00:00,1,Fort Greene/Brooklyn Heights,3730.0,1662.0,2017,2,21,20,0,2
49155,276,2017-02-22 00:00:00,1,Fort Greene/Brooklyn Heights,750.0,470.0,2017,2,22,0,0,2
49596,276,2017-02-22 04:00:00,1,Fort Greene/Brooklyn Heights,78.0,129.0,2017,2,22,4,0,2
50056,276,2017-02-22 08:00:00,1,Fort Greene/Brooklyn Heights,5359.0,2289.0,2017,2,22,8,0,2
50522,276,2017-02-22 12:00:00,1,Fort Greene/Brooklyn Heights,4004.0,1996.0,2017,2,22,12,0,2
50988,276,2017-02-22 16:00:00,1,Fort Greene/Brooklyn Heights,6090.0,2203.0,2017,2,22,16,0,2
51454,276,2017-02-22 20:00:00,1,Fort Greene/Brooklyn Heights,3984.0,1689.0,2017,2,22,20,0,2
51913,276,2017-02-23 00:00:00,1,Fort Greene/Brooklyn Heights,897.0,569.0,2017,2,23,0,0,2
52358,276,2017-02-23 04:00:00,1,Fort Greene/Brooklyn Heights,127.0,148.0,2017,2,23,4,0,2
52815,276,2017-02-23 08:00:00,1,Fort Greene/Brooklyn Heights,5047.0,2137.0,2017,2,23,8,0,2
