index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size
422,214,2017-02-04 08:00:00,1,East Flatbush,630.0,59.0,2017,2,4,8,0,0
884,214,2017-02-04 12:00:00,1,East Flatbush,667.0,102.0,2017,2,4,12,0,0
1345,214,2017-02-04 16:00:00,1,East Flatbush,552.0,174.0,2017,2,4,16,0,0
1809,214,2017-02-04 20:00:00,1,East Flatbush,398.0,149.0,2017,2,4,20,0,0
2272,214,2017-02-05 00:00:00,1,East Flatbush,100.0,74.0,2017,2,5,0,0,0
2736,214,2017-02-05 04:00:00,1,East Flatbush,136.0,16.0,2017,2,5,4,0,0
3196,214,2017-02-05 08:00:00,1,East Flatbush,379.0,55.0,2017,2,5,8,0,0
3660,214,2017-02-05 12:00:00,1,East Flatbush,535.0,110.0,2017,2,5,12,0,0
4121,214,2017-02-05 16:00:00,1,East Flatbush,493.0,186.0,2017,2,5,16,0,0
4585,214,2017-02-05 20:00:00,1,East Flatbush,314.0,94.0,2017,2,5,20,0,0
5037,214,2017-02-06 00:00:00,1,East Flatbush,58.0,36.0,2017,2,6,0,0,0
5485,214,2017-02-06 04:00:00,1,East Flatbush,435.0,14.0,2017,2,6,4,0,0
5938,214,2017-02-06 08:00:00,1,East Flatbush,2080.0,84.0,2017,2,6,8,0,0
6404,214,2017-02-06 12:00:00,1,East Flatbush,1080.0,112.0,2017,2,6,12,0,0
6870,214,2017-02-06 16:00:00,1,East Flatbush,607.0,272.0,2017,2,6,16,0,0
7336,214,2017-02-06 20:00:00,1,East Flatbush,378.0,246.0,2017,2,6,20,0,0
7787,214,2017-02-07 00:00:00,1,East Flatbush,50.0,84.0,2017,2,7,0,0,0
8221,214,2017-02-07 04:00:00,1,East Flatbush,307.0,11.0,2017,2,7,4,0,0
8672,214,2017-02-07 08:00:00,1,East Flatbush,2124.0,74.0,2017,2,7,8,0,0
9138,214,2017-02-07 12:00:00,1,East Flatbush,1037.0,114.0,2017,2,7,12,0,0
9604,214,2017-02-07 16:00:00,1,East Flatbush,624.0,278.0,2017,2,7,16,0,0
10070,214,2017-02-07 20:00:00,1,East Flatbush,390.0,247.0,2017,2,7,20,0,0
10523,214,2017-02-08 00:00:00,1,East Flatbush,51.0,97.0,2017,2,8,0,0,0
10961,214,2017-02-08 04:00:00,1,East Flatbush,397.0,13.0,2017,2,8,4,0,0
11413,214,2017-02-08 08:00:00,1,East Flatbush,2182.0,99.0,2017,2,8,8,0,0
11879,214,2017-02-08 12:00:00,1,East Flatbush,1159.0,128.0,2017,2,8,12,0,0
12345,214,2017-02-08 16:00:00,1,East Flatbush,702.0,334.0,2017,2,8,16,0,0
12811,214,2017-02-08 20:00:00,1,East Flatbush,437.0,271.0,2017,2,8,20,0,0
13274,214,2017-02-09 00:00:00,1,East Flatbush,63.0,94.0,2017,2,9,0,0,0
13730,214,2017-02-09 04:00:00,1,East Flatbush,376.0,20.0,2017,2,9,4,0,0
14192,214,2017-02-09 08:00:00,1,East Flatbush,961.0,57.0,2017,2,9,8,0,0
14658,214,2017-02-09 12:00:00,1,East Flatbush,557.0,73.0,2017,2,9,12,0,0
15124,214,2017-02-09 16:00:00,1,East Flatbush,366.0,139.0,2017,2,9,16,0,0
15590,214,2017-02-09 20:00:00,1,East Flatbush,269.0,105.0,2017,2,9,20,0,0
16039,214,2017-02-10 00:00:00,1,East Flatbush,34.0,42.0,2017,2,10,0,0,0
16473,214,2017-02-10 04:00:00,1,East Flatbush,270.0,5.0,2017,2,10,4,0,0
16924,214,2017-02-10 08:00:00,1,East Flatbush,1992.0,91.0,2017,2,10,8,0,0
17390,214,2017-02-10 12:00:00,1,East Flatbush,1022.0,133.0,2017,2,10,12,0,0
17856,214,2017-02-10 16:00:00,1,East Flatbush,688.0,291.0,2017,2,10,16,0,0
18322,214,2017-02-10 20:00:00,1,East Flatbush,463.0,233.0,2017,2,10,20,0,0
18788,214,2017-02-11 00:00:00,1,East Flatbush,99.0,89.0,2017,2,11,0,0,0
19250,214,2017-02-11 04:00:00,1,East Flatbush,168.0,7.0,2017,2,11,4,0,0
19713,214,2017-02-11 08:00:00,1,East Flatbush,641.0,67.0,2017,2,11,8,0,0
20176,214,2017-02-11 12:00:00,1,East Flatbush,667.0,131.0,2017,2,11,12,0,0
20638,214,2017-02-11 16:00:00,1,East Flatbush,582.0,129.0,2017,2,11,16,0,0
21103,214,2017-02-11 20:00:00,1,East Flatbush,396.0,151.0,2017,2,11,20,0,0
21565,214,2017-02-12 00:00:00,1,East Flatbush,142.0,71.0,2017,2,12,0,0,0
22029,214,2017-02-12 04:00:00,1,East Flatbush,91.0,14.0,2017,2,12,4,0,0
22492,214,2017-02-12 08:00:00,1,East Flatbush,392.0,52.0,2017,2,12,8,0,0
22953,214,2017-02-12 12:00:00,1,East Flatbush,508.0,82.0,2017,2,12,12,0,0
23415,214,2017-02-12 16:00:00,1,East Flatbush,440.0,127.0,2017,2,12,16,0,0
23876,214,2017-02-12 20:00:00,1,East Flatbush,287.0,102.0,2017,2,12,20,0,0
24325,214,2017-02-13 00:00:00,1,East Flatbush,54.0,39.0,2017,2,13,0,0,0
24764,214,2017-02-13 04:00:00,1,East Flatbush,216.0,8.0,2017,2,13,4,0,0
25218,214,2017-02-13 08:00:00,1,East Flatbush,1971.0,88.0,2017,2,13,8,0,0
25684,214,2017-02-13 12:00:00,1,East Flatbush,1037.0,127.0,2017,2,13,12,0,0
26150,214,2017-02-13 16:00:00,1,East Flatbush,603.0,279.0,2017,2,13,16,0,0
26616,214,2017-02-13 20:00:00,1,East Flatbush,420.0,222.0,2017,2,13,20,0,0
27067,214,2017-02-14 00:00:00,1,East Flatbush,64.0,65.0,2017,2,14,0,0,0
27504,214,2017-02-14 04:00:00,1,East Flatbush,396.0,12.0,2017,2,14,4,0,0
27959,214,2017-02-14 08:00:00,1,East Flatbush,2126.0,84.0,2017,2,14,8,0,0
28425,214,2017-02-14 12:00:00,1,East Flatbush,1048.0,184.0,2017,2,14,12,0,0
28891,214,2017-02-14 16:00:00,1,East Flatbush,632.0,301.0,2017,2,14,16,0,0
29357,214,2017-02-14 20:00:00,1,East Flatbush,446.0,248.0,2017,2,14,20,0,0
29807,214,2017-02-15 00:00:00,1,East Flatbush,71.0,86.0,2017,2,15,0,0,0
30248,214,2017-02-15 04:00:00,1,East Flatbush,377.0,7.0,2017,2,15,4,0,0
30703,214,2017-02-15 08:00:00,1,East Flatbush,2149.0,66.0,2017,2,15,8,0,0
31169,214,2017-02-15 12:00:00,1,East Flatbush,1111.0,114.0,2017,2,15,12,0,0
31635,214,2017-02-15 16:00:00,1,East Flatbush,660.0,312.0,2017,2,15,16,0,0
32101,214,2017-02-15 20:00:00,1,East Flatbush,435.0,264.0,2017,2,15,20,0,0
32554,214,2017-02-16 00:00:00,1,East Flatbush,60.0,94.0,2017,2,16,0,0,0
