index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size
389,178,2017-02-04 08:00:00,2,Astoria,2063.0,713.0,2017,2,4,8,0,1
848,178,2017-02-04 12:00:00,2,Astoria,3038.0,1565.0,2017,2,4,12,0,1
1311,178,2017-02-04 16:00:00,2,Astoria,2961.0,2410.0,2017,2,4,16,0,1
1773,178,2017-02-04 20:00:00,2,Astoria,1802.0,2501.0,2017,2,4,20,0,1
2239,178,2017-02-05 00:00:00,2,Astoria,598.0,1552.0,2017,2,5,0,0,1
2700,178,2017-02-05 04:00:00,2,Astoria,123.0,402.0,2017,2,5,4,0,1
3164,178,2017-02-05 08:00:00,2,Astoria,1323.0,447.0,2017,2,5,8,0,1
3624,178,2017-02-05 12:00:00,2,Astoria,2261.0,1210.0,2017,2,5,12,0,1
4089,178,2017-02-05 16:00:00,2,Astoria,2161.0,2365.0,2017,2,5,16,0,1
4549,178,2017-02-05 20:00:00,2,Astoria,1161.0,1821.0,2017,2,5,20,0,1
5009,178,2017-02-06 00:00:00,2,Astoria,459.0,1098.0,2017,2,6,0,0,1
5449,178,2017-02-06 04:00:00,2,Astoria,362.0,317.0,2017,2,6,4,0,1
5902,178,2017-02-06 08:00:00,2,Astoria,8366.0,1063.0,2017,2,6,8,0,1
6368,178,2017-02-06 12:00:00,2,Astoria,3998.0,1316.0,2017,2,6,12,0,1
6834,178,2017-02-06 16:00:00,2,Astoria,2589.0,5667.0,2017,2,6,16,0,1
7300,178,2017-02-06 20:00:00,2,Astoria,1439.0,5376.0,2017,2,6,20,0,1
7757,178,2017-02-07 00:00:00,2,Astoria,280.0,1494.0,2017,2,7,0,0,1
8186,178,2017-02-07 04:00:00,2,Astoria,353.0,203.0,2017,2,7,4,0,1
8636,178,2017-02-07 08:00:00,2,Astoria,8886.0,1109.0,2017,2,7,8,0,1
9102,178,2017-02-07 12:00:00,2,Astoria,4100.0,1325.0,2017,2,7,12,0,1
9568,178,2017-02-07 16:00:00,2,Astoria,2488.0,5503.0,2017,2,7,16,0,1
10034,178,2017-02-07 20:00:00,2,Astoria,1472.0,5471.0,2017,2,7,20,0,1
10493,178,2017-02-08 00:00:00,2,Astoria,297.0,1764.0,2017,2,8,0,0,1
10926,178,2017-02-08 04:00:00,2,Astoria,394.0,202.0,2017,2,8,4,0,1
11377,178,2017-02-08 08:00:00,2,Astoria,8890.0,1153.0,2017,2,8,8,0,1
11843,178,2017-02-08 12:00:00,2,Astoria,4321.0,1428.0,2017,2,8,12,0,1
12309,178,2017-02-08 16:00:00,2,Astoria,2803.0,5550.0,2017,2,8,16,0,1
12775,178,2017-02-08 20:00:00,2,Astoria,1683.0,5334.0,2017,2,8,20,0,1
13239,178,2017-02-09 00:00:00,2,Astoria,323.0,1874.0,2017,2,9,0,0,1
13694,178,2017-02-09 04:00:00,2,Astoria,509.0,355.0,2017,2,9,4,0,1
14156,178,2017-02-09 08:00:00,2,Astoria,4054.0,735.0,2017,2,9,8,0,1
14622,178,2017-02-09 12:00:00,2,Astoria,2121.0,1106.0,2017,2,9,12,0,1
15088,178,2017-02-09 16:00:00,2,Astoria,1721.0,3026.0,2017,2,9,16,0,1
15554,178,2017-02-09 20:00:00,2,Astoria,1002.0,2698.0,2017,2,9,20,0,1
16008,178,2017-02-10 00:00:00,2,Astoria,229.0,1036.0,2017,2,10,0,0,1
16438,178,2017-02-10 04:00:00,2,Astoria,359.0,182.0,2017,2,10,4,0,1
16888,178,2017-02-10 08:00:00,2,Astoria,8294.0,1060.0,2017,2,10,8,0,1
17354,178,2017-02-10 12:00:00,2,Astoria,3971.0,1361.0,2017,2,10,12,0,1
17820,178,2017-02-10 16:00:00,2,Astoria,2760.0,5470.0,2017,2,10,16,0,1
18286,178,2017-02-10 20:00:00,2,Astoria,1845.0,4965.0,2017,2,10,20,0,1
18752,178,2017-02-11 00:00:00,2,Astoria,569.0,2112.0,2017,2,11,0,0,1
19215,178,2017-02-11 04:00:00,2,Astoria,192.0,403.0,2017,2,11,4,0,1
19677,178,2017-02-11 08:00:00,2,Astoria,2147.0,706.0,2017,2,11,8,0,1
20141,178,2017-02-11 12:00:00,2,Astoria,3196.0,1636.0,2017,2,11,12,0,1
20602,178,2017-02-11 16:00:00,2,Astoria,3166.0,2771.0,2017,2,11,16,0,1
21067,178,2017-02-11 20:00:00,2,Astoria,1981.0,2676.0,2017,2,11,20,0,1
21529,178,2017-02-12 00:00:00,2,Astoria,700.0,1757.0,2017,2,12,0,0,1
21993,178,2017-02-12 04:00:00,2,Astoria,144.0,480.0,2017,2,12,4,0,1
22457,178,2017-02-12 08:00:00,2,Astoria,1308.0,435.0,2017,2,12,8,0,1
22917,178,2017-02-12 12:00:00,2,Astoria,2121.0,1138.0,2017,2,12,12,0,1
23380,178,2017-02-12 16:00:00,2,Astoria,1886.0,2036.0,2017,2,12,16,0,1
23840,178,2017-02-12 20:00:00,2,Astoria,965.0,1917.0,2017,2,12,20,0,1
24293,178,2017-02-13 00:00:00,2,Astoria,304.0,885.0,2017,2,13,0,0,1
24729,178,2017-02-13 04:00:00,2,Astoria,389.0,229.0,2017,2,13,4,0,1
25182,178,2017-02-13 08:00:00,2,Astoria,8279.0,1024.0,2017,2,13,8,0,1
