index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size
365,154,2017-02-04 08:00:00,1,Financial District,647.0,1097.0,2017,2,4,8,0,2
824,154,2017-02-04 12:00:00,1,Financial District,2164.0,3028.0,2017,2,4,12,0,2
1287,154,2017-02-04 16:00:00,1,Financial District,4922.0,4045.0,2017,2,4,16,0,2
1749,154,2017-02-04 20:00:00,1,Financial District,4484.0,3294.0,2017,2,4,20,0,2
2215,154,2017-02-05 00:00:00,1,Financial District,2513.0,1203.0,2017,2,5,0,0,2
2676,154,2017-02-05 04:00:00,1,Financial District,605.0,121.0,2017,2,5,4,0,2
3140,154,2017-02-05 08:00:00,1,Financial District,359.0,701.0,2017,2,5,8,0,2
3600,154,2017-02-05 12:00:00,1,Financial District,1908.0,2204.0,2017,2,5,12,0,2
4065,154,2017-02-05 16:00:00,1,Financial District,3674.0,2966.0,2017,2,5,16,0,2
4525,154,2017-02-05 20:00:00,1,Financial District,2847.0,1419.0,2017,2,5,20,0,2
4986,154,2017-02-06 00:00:00,1,Financial District,1185.0,571.0,2017,2,6,0,0,2
5427,154,2017-02-06 04:00:00,1,Financial District,5.0,9.0,2017,2,6,4,0,2
5878,154,2017-02-06 08:00:00,1,Financial District,2934.0,2956.0,2017,2,6,8,0,2
6344,154,2017-02-06 12:00:00,1,Financial District,2492.0,2216.0,2017,2,6,12,0,2
6810,154,2017-02-06 16:00:00,1,Financial District,5477.0,3604.0,2017,2,6,16,0,2
7276,154,2017-02-06 20:00:00,1,Financial District,4734.0,2355.0,2017,2,6,20,0,2
7734,154,2017-02-07 00:00:00,1,Financial District,1461.0,503.0,2017,2,7,0,0,2
8612,154,2017-02-07 08:00:00,1,Financial District,3185.0,3146.0,2017,2,7,8,0,2
9078,154,2017-02-07 12:00:00,1,Financial District,2813.0,2419.0,2017,2,7,12,0,2
9544,154,2017-02-07 16:00:00,1,Financial District,5226.0,3720.0,2017,2,7,16,0,2
