index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size
245,34,2017-02-04 08:00:00,1,Highbridge/Concourse,882.0,1167.0,2017,2,4,8,0,0
704,34,2017-02-04 12:00:00,1,Highbridge/Concourse,1294.0,1566.0,2017,2,4,12,0,0
1167,34,2017-02-04 16:00:00,1,Highbridge/Concourse,1360.0,1991.0,2017,2,4,16,0,0
1630,34,2017-02-04 20:00:00,1,Highbridge/Concourse,860.0,1366.0,2017,2,4,20,0,0
2095,34,2017-02-05 00:00:00,1,Highbridge/Concourse,320.0,999.0,2017,2,5,0,0,0
2557,34,2017-02-05 04:00:00,1,Highbridge/Concourse,204.0,379.0,2017,2,5,4,0,0
3020,34,2017-02-05 08:00:00,1,Highbridge/Concourse,583.0,624.0,2017,2,5,8,0,0
3481,34,2017-02-05 12:00:00,1,Highbridge/Concourse,759.0,933.0,2017,2,5,12,0,0
3945,34,2017-02-05 16:00:00,1,Highbridge/Concourse,915.0,1512.0,2017,2,5,16,0,0
4406,34,2017-02-05 20:00:00,1,Highbridge/Concourse,608.0,924.0,2017,2,5,20,0,0
4870,34,2017-02-06 00:00:00,1,Highbridge/Concourse,301.0,510.0,2017,2,6,0,0,0
5315,34,2017-02-06 04:00:00,1,Highbridge/Concourse,286.0,155.0,2017,2,6,4,0,0
5758,34,2017-02-06 08:00:00,1,Highbridge/Concourse,2059.0,2371.0,2017,2,6,8,0,0
6224,34,2017-02-06 12:00:00,1,Highbridge/Concourse,2305.0,1951.0,2017,2,6,12,0,0
6690,34,2017-02-06 16:00:00,1,Highbridge/Concourse,3930.0,1845.0,2017,2,6,16,0,0
7156,34,2017-02-06 20:00:00,1,Highbridge/Concourse,2098.0,1122.0,2017,2,6,20,0,0
7621,34,2017-02-07 00:00:00,1,Highbridge/Concourse,400.0,483.0,2017,2,7,0,0,0
8052,34,2017-02-07 04:00:00,1,Highbridge/Concourse,361.0,197.0,2017,2,7,4,0,0
8492,34,2017-02-07 08:00:00,1,Highbridge/Concourse,2068.0,2290.0,2017,2,7,8,0,0
8958,34,2017-02-07 12:00:00,1,Highbridge/Concourse,2493.0,1804.0,2017,2,7,12,0,0
9424,34,2017-02-07 16:00:00,1,Highbridge/Concourse,3900.0,1749.0,2017,2,7,16,0,0
9890,34,2017-02-07 20:00:00,1,Highbridge/Concourse,2141.0,1178.0,2017,2,7,20,0,0
10356,34,2017-02-08 00:00:00,1,Highbridge/Concourse,427.0,521.0,2017,2,8,0,0,0
