index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size
373,162,2017-02-04 08:00:00,1,Bay Ridge/Dyker Heights,1537.0,516.0,2017,2,4,8,0,1
832,162,2017-02-04 12:00:00,1,Bay Ridge/Dyker Heights,1910.0,864.0,2017,2,4,12,0,1
1295,162,2017-02-04 16:00:00,1,Bay Ridge/Dyker Heights,1889.0,1517.0,2017,2,4,16,0,1
1757,162,2017-02-04 20:00:00,1,Bay Ridge/Dyker Heights,1162.0,1049.0,2017,2,4,20,0,1
2223,162,2017-02-05 00:00:00,1,Bay Ridge/Dyker Heights,345.0,373.0,2017,2,5,0,0,1
2684,162,2017-02-05 04:00:00,1,Bay Ridge/Dyker Heights,125.0,105.0,2017,2,5,4,0,1
3148,162,2017-02-05 08:00:00,1,Bay Ridge/Dyker Heights,1051.0,344.0,2017,2,5,8,0,1
3608,162,2017-02-05 12:00:00,1,Bay Ridge/Dyker Heights,1419.0,749.0,2017,2,5,12,0,1
4073,162,2017-02-05 16:00:00,1,Bay Ridge/Dyker Heights,1376.0,1231.0,2017,2,5,16,0,1
4533,162,2017-02-05 20:00:00,1,Bay Ridge/Dyker Heights,839.0,720.0,2017,2,5,20,0,1
4994,162,2017-02-06 00:00:00,1,Bay Ridge/Dyker Heights,175.0,220.0,2017,2,6,0,0,1
5434,162,2017-02-06 04:00:00,1,Bay Ridge/Dyker Heights,915.0,141.0,2017,2,6,4,0,1
5886,162,2017-02-06 08:00:00,1,Bay Ridge/Dyker Heights,4473.0,882.0,2017,2,6,8,0,1
6352,162,2017-02-06 12:00:00,1,Bay Ridge/Dyker Heights,2703.0,911.0,2017,2,6,12,0,1
6818,162,2017-02-06 16:00:00,1,Bay Ridge/Dyker Heights,2876.0,2598.0,2017,2,6,16,0,1
7284,162,2017-02-06 20:00:00,1,Bay Ridge/Dyker Heights,1563.0,1891.0,2017,2,6,20,0,1
7742,162,2017-02-07 00:00:00,1,Bay Ridge/Dyker Heights,138.0,423.0,2017,2,7,0,0,1
8171,162,2017-02-07 04:00:00,1,Bay Ridge/Dyker Heights,861.0,96.0,2017,2,7,4,0,1
8620,162,2017-02-07 08:00:00,1,Bay Ridge/Dyker Heights,4732.0,930.0,2017,2,7,8,0,1
9086,162,2017-02-07 12:00:00,1,Bay Ridge/Dyker Heights,2852.0,945.0,2017,2,7,12,0,1
9552,162,2017-02-07 16:00:00,1,Bay Ridge/Dyker Heights,2735.0,2762.0,2017,2,7,16,0,1
10018,162,2017-02-07 20:00:00,1,Bay Ridge/Dyker Heights,1608.0,1898.0,2017,2,7,20,0,1
10478,162,2017-02-08 00:00:00,1,Bay Ridge/Dyker Heights,189.0,451.0,2017,2,8,0,0,1
10911,162,2017-02-08 04:00:00,1,Bay Ridge/Dyker Heights,823.0,113.0,2017,2,8,4,0,1
11361,162,2017-02-08 08:00:00,1,Bay Ridge/Dyker Heights,4812.0,953.0,2017,2,8,8,0,1
11827,162,2017-02-08 12:00:00,1,Bay Ridge/Dyker Heights,2945.0,931.0,2017,2,8,12,0,1
12293,162,2017-02-08 16:00:00,1,Bay Ridge/Dyker Heights,3044.0,2704.0,2017,2,8,16,0,1
12759,162,2017-02-08 20:00:00,1,Bay Ridge/Dyker Heights,1715.0,1906.0,2017,2,8,20,0,1
13224,162,2017-02-09 00:00:00,1,Bay Ridge/Dyker Heights,218.0,542.0,2017,2,9,0,0,1
13679,162,2017-02-09 04:00:00,1,Bay Ridge/Dyker Heights,632.0,113.0,2017,2,9,4,0,1
14140,162,2017-02-09 08:00:00,1,Bay Ridge/Dyker Heights,2242.0,486.0,2017,2,9,8,0,1
14606,162,2017-02-09 12:00:00,1,Bay Ridge/Dyker Heights,1166.0,547.0,2017,2,9,12,0,1
15072,162,2017-02-09 16:00:00,1,Bay Ridge/Dyker Heights,1083.0,1427.0,2017,2,9,16,0,1
15538,162,2017-02-09 20:00:00,1,Bay Ridge/Dyker Heights,767.0,815.0,2017,2,9,20,0,1
15995,162,2017-02-10 00:00:00,1,Bay Ridge/Dyker Heights,81.0,222.0,2017,2,10,0,0,1
16423,162,2017-02-10 04:00:00,1,Bay Ridge/Dyker Heights,850.0,143.0,2017,2,10,4,0,1
16872,162,2017-02-10 08:00:00,1,Bay Ridge/Dyker Heights,4248.0,777.0,2017,2,10,8,0,1
17338,162,2017-02-10 12:00:00,1,Bay Ridge/Dyker Heights,2891.0,941.0,2017,2,10,12,0,1
17804,162,2017-02-10 16:00:00,1,Bay Ridge/Dyker Heights,2851.0,2823.0,2017,2,10,16,0,1
18270,162,2017-02-10 20:00:00,1,Bay Ridge/Dyker Heights,1658.0,1861.0,2017,2,10,20,0,1
18736,162,2017-02-11 00:00:00,1,Bay Ridge/Dyker Heights,323.0,490.0,2017,2,11,0,0,1
19199,162,2017-02-11 04:00:00,1,Bay Ridge/Dyker Heights,248.0,111.0,2017,2,11,4,0,1
19661,162,2017-02-11 08:00:00,1,Bay Ridge/Dyker Heights,1654.0,576.0,2017,2,11,8,0,1
20125,162,2017-02-11 12:00:00,1,Bay Ridge/Dyker Heights,1975.0,1070.0,2017,2,11,12,0,1
20586,162,2017-02-11 16:00:00,1,Bay Ridge/Dyker Heights,1959.0,1398.0,2017,2,11,16,0,1
21051,162,2017-02-11 20:00:00,1,Bay Ridge/Dyker Heights,1239.0,1132.0,2017,2,11,20,0,1
21513,162,2017-02-12 00:00:00,1,Bay Ridge/Dyker Heights,341.0,438.0,2017,2,12,0,0,1
21977,162,2017-02-12 04:00:00,1,Bay Ridge/Dyker Heights,127.0,100.0,2017,2,12,4,0,1
22441,162,2017-02-12 08:00:00,1,Bay Ridge/Dyker Heights,1000.0,356.0,2017,2,12,8,0,1
22901,162,2017-02-12 12:00:00,1,Bay Ridge/Dyker Heights,1202.0,722.0,2017,2,12,12,0,1
23364,162,2017-02-12 16:00:00,1,Bay Ridge/Dyker Heights,1225.0,1010.0,2017,2,12,16,0,1
23824,162,2017-02-12 20:00:00,1,Bay Ridge/Dyker Heights,855.0,702.0,2017,2,12,20,0,1
24278,162,2017-02-13 00:00:00,1,Bay Ridge/Dyker Heights,133.0,238.0,2017,2,13,0,0,1
24714,162,2017-02-13 04:00:00,1,Bay Ridge/Dyker Heights,892.0,152.0,2017,2,13,4,0,1
25166,162,2017-02-13 08:00:00,1,Bay Ridge/Dyker Heights,4414.0,902.0,2017,2,13,8,0,1
25632,162,2017-02-13 12:00:00,1,Bay Ridge/Dyker Heights,2680.0,874.0,2017,2,13,12,0,1
26098,162,2017-02-13 16:00:00,1,Bay Ridge/Dyker Heights,2710.0,2678.0,2017,2,13,16,0,1
26564,162,2017-02-13 20:00:00,1,Bay Ridge/Dyker Heights,1504.0,1893.0,2017,2,13,20,0,1
27021,162,2017-02-14 00:00:00,1,Bay Ridge/Dyker Heights,157.0,405.0,2017,2,14,0,0,1
27453,162,2017-02-14 04:00:00,1,Bay Ridge/Dyker Heights,930.0,155.0,2017,2,14,4,0,1
27907,162,2017-02-14 08:00:00,1,Bay Ridge/Dyker Heights,4738.0,954.0,2017,2,14,8,0,1
28373,162,2017-02-14 12:00:00,1,Bay Ridge/Dyker Heights,2992.0,1010.0,2017,2,14,12,0,1
28839,162,2017-02-14 16:00:00,1,Bay Ridge/Dyker Heights,2964.0,2871.0,2017,2,14,16,0,1
29305,162,2017-02-14 20:00:00,1,Bay Ridge/Dyker Heights,1719.0,1946.0,2017,2,14,20,0,1
29762,162,2017-02-15 00:00:00,1,Bay Ridge/Dyker Heights,212.0,454.0,2017,2,15,0,0,1
30197,162,2017-02-15 04:00:00,1,Bay Ridge/Dyker Heights,862.0,182.0,2017,2,15,4,0,1
30651,162,2017-02-15 08:00:00,1,Bay Ridge/Dyker Heights,4771.0,849.0,2017,2,15,8,0,1
31117,162,2017-02-15 12:00:00,1,Bay Ridge/Dyker Heights,2824.0,921.0,2017,2,15,12,0,1
31583,162,2017-02-15 16:00:00,1,Bay Ridge/Dyker Heights,2908.0,2763.0,2017,2,15,16,0,1
32049,162,2017-02-15 20:00:00,1,Bay Ridge/Dyker Heights,1668.0,1992.0,2017,2,15,20,0,1
32508,162,2017-02-16 00:00:00,1,Bay Ridge/Dyker Heights,186.0,456.0,2017,2,16,0,0,1
32941,162,2017-02-16 04:00:00,1,Bay Ridge/Dyker Heights,886.0,147.0,2017,2,16,4,0,1
33394,162,2017-02-16 08:00:00,1,Bay Ridge/Dyker Heights,4657.0,938.0,2017,2,16,8,0,1
33860,162,2017-02-16 12:00:00,1,Bay Ridge/Dyker Heights,2859.0,898.0,2017,2,16,12,0,1
34326,162,2017-02-16 16:00:00,1,Bay Ridge/Dyker Heights,2792.0,2780.0,2017,2,16,16,0,1
34792,162,2017-02-16 20:00:00,1,Bay Ridge/Dyker Heights,1615.0,1967.0,2017,2,16,20,0,1
35251,162,2017-02-17 00:00:00,1,Bay Ridge/Dyker Heights,196.0,421.0,2017,2,17,0,0,1
35692,162,2017-02-17 04:00:00,1,Bay Ridge/Dyker Heights,875.0,144.0,2017,2,17,4,0,1
36145,162,2017-02-17 08:00:00,1,Bay Ridge/Dyker Heights,4429.0,885.0,2017,2,17,8,0,1
36611,162,2017-02-17 12:00:00,1,Bay Ridge/Dyker Heights,2849.0,989.0,2017,2,17,12,0,1
37077,162,2017-02-17 16:00:00,1,Bay Ridge/Dyker Heights,2820.0,2761.0,2017,2,17,16,0,1
37543,162,2017-02-17 20:00:00,1,Bay Ridge/Dyker Heights,1683.0,1808.0,2017,2,17,20,0,1
38009,162,2017-02-18 00:00:00,1,Bay Ridge/Dyker Heights,318.0,493.0,2017,2,18,0,0,1
38467,162,2017-02-18 04:00:00,1,Bay Ridge/Dyker Heights,210.0,128.0,2017,2,18,4,0,1
38930,162,2017-02-18 08:00:00,1,Bay Ridge/Dyker Heights,1564.0,466.0,2017,2,18,8,0,1
39388,162,2017-02-18 12:00:00,1,Bay Ridge/Dyker Heights,1923.0,1021.0,2017,2,18,12,0,1
39843,162,2017-02-18 16:00:00,1,Bay Ridge/Dyker Heights,1975.0,1385.0,2017,2,18,16,0,1
40303,162,2017-02-18 20:00:00,1,Bay Ridge/Dyker Heights,1285.0,1167.0,2017,2,18,20,0,1
40767,162,2017-02-19 00:00:00,1,Bay Ridge/Dyker Heights,354.0,438.0,2017,2,19,0,0,1
41228,162,2017-02-19 04:00:00,1,Bay Ridge/Dyker Heights,89.0,97.0,2017,2,19,4,0,1
41692,162,2017-02-19 08:00:00,1,Bay Ridge/Dyker Heights,1142.0,379.0,2017,2,19,8,0,1
42154,162,2017-02-19 12:00:00,1,Bay Ridge/Dyker Heights,1678.0,848.0,2017,2,19,12,0,1
42610,162,2017-02-19 16:00:00,1,Bay Ridge/Dyker Heights,1640.0,1293.0,2017,2,19,16,0,1
43070,162,2017-02-19 20:00:00,1,Bay Ridge/Dyker Heights,1007.0,921.0,2017,2,19,20,0,1
