index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size
507,299,2017-02-04 08:00:00,2,Kingsbridge Heights/Bedford,1619.0,158.0,2017,2,4,8,0,0
969,299,2017-02-04 12:00:00,2,Kingsbridge Heights/Bedford,1968.0,308.0,2017,2,4,12,0,0
1430,299,2017-02-04 16:00:00,2,Kingsbridge Heights/Bedford,2057.0,406.0,2017,2,4,16,0,0
1894,299,2017-02-04 20:00:00,2,Kingsbridge Heights/Bedford,1363.0,342.0,2017,2,4,20,0,0
2357,299,2017-02-05 00:00:00,2,Kingsbridge Heights/Bedford,385.0,183.0,2017,2,5,0,0,0
2819,299,2017-02-05 04:00:00,2,Kingsbridge Heights/Bedford,293.0,69.0,2017,2,5,4,0,0
3281,299,2017-02-05 08:00:00,2,Kingsbridge Heights/Bedford,1030.0,109.0,2017,2,5,8,0,0
3745,299,2017-02-05 12:00:00,2,Kingsbridge Heights/Bedford,1348.0,192.0,2017,2,5,12,0,0
4206,299,2017-02-05 16:00:00,2,Kingsbridge Heights/Bedford,1510.0,361.0,2017,2,5,16,0,0
4670,299,2017-02-05 20:00:00,2,Kingsbridge Heights/Bedford,948.0,259.0,2017,2,5,20,0,0
5121,299,2017-02-06 00:00:00,2,Kingsbridge Heights/Bedford,193.0,146.0,2017,2,6,0,0,0
5565,299,2017-02-06 04:00:00,2,Kingsbridge Heights/Bedford,932.0,86.0,2017,2,6,4,0,0
6023,299,2017-02-06 08:00:00,2,Kingsbridge Heights/Bedford,3320.0,295.0,2017,2,6,8,0,0
6489,299,2017-02-06 12:00:00,2,Kingsbridge Heights/Bedford,2777.0,364.0,2017,2,6,12,0,0
6955,299,2017-02-06 16:00:00,2,Kingsbridge Heights/Bedford,2980.0,746.0,2017,2,6,16,0,0
7421,299,2017-02-06 20:00:00,2,Kingsbridge Heights/Bedford,1936.0,528.0,2017,2,6,20,0,0
7867,299,2017-02-07 00:00:00,2,Kingsbridge Heights/Bedford,319.0,222.0,2017,2,7,0,0,0
8301,299,2017-02-07 04:00:00,2,Kingsbridge Heights/Bedford,982.0,85.0,2017,2,7,4,0,0
8757,299,2017-02-07 08:00:00,2,Kingsbridge Heights/Bedford,3359.0,268.0,2017,2,7,8,0,0
9223,299,2017-02-07 12:00:00,2,Kingsbridge Heights/Bedford,2606.0,368.0,2017,2,7,12,0,0
9689,299,2017-02-07 16:00:00,2,Kingsbridge Heights/Bedford,2808.0,685.0,2017,2,7,16,0,0
10155,299,2017-02-07 20:00:00,2,Kingsbridge Heights/Bedford,1770.0,542.0,2017,2,7,20,0,0
10601,299,2017-02-08 00:00:00,2,Kingsbridge Heights/Bedford,298.0,231.0,2017,2,8,0,0,0
11041,299,2017-02-08 04:00:00,2,Kingsbridge Heights/Bedford,968.0,84.0,2017,2,8,4,0,0
11498,299,2017-02-08 08:00:00,2,Kingsbridge Heights/Bedford,3458.0,309.0,2017,2,8,8,0,0
11964,299,2017-02-08 12:00:00,2,Kingsbridge Heights/Bedford,3061.0,394.0,2017,2,8,12,0,0
12430,299,2017-02-08 16:00:00,2,Kingsbridge Heights/Bedford,3213.0,760.0,2017,2,8,16,0,0
12896,299,2017-02-08 20:00:00,2,Kingsbridge Heights/Bedford,2049.0,568.0,2017,2,8,20,0,0
13358,299,2017-02-09 00:00:00,2,Kingsbridge Heights/Bedford,365.0,253.0,2017,2,9,0,0,0
13814,299,2017-02-09 04:00:00,2,Kingsbridge Heights/Bedford,854.0,92.0,2017,2,9,4,0,0
14277,299,2017-02-09 08:00:00,2,Kingsbridge Heights/Bedford,1572.0,167.0,2017,2,9,8,0,0
