index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size
293,82,2017-02-04 08:00:00,1,Clinton/Chelsea,507.0,1643.0,2017,2,4,8,0,2
752,82,2017-02-04 12:00:00,1,Clinton/Chelsea,1606.0,2717.0,2017,2,4,12,0,2
1215,82,2017-02-04 16:00:00,1,Clinton/Chelsea,2892.0,3015.0,2017,2,4,16,0,2
1677,82,2017-02-04 20:00:00,1,Clinton/Chelsea,1962.0,2005.0,2017,2,4,20,0,2
2143,82,2017-02-05 00:00:00,1,Clinton/Chelsea,951.0,683.0,2017,2,5,0,0,2
2604,82,2017-02-05 04:00:00,1,Clinton/Chelsea,203.0,98.0,2017,2,5,4,0,2
3068,82,2017-02-05 08:00:00,1,Clinton/Chelsea,335.0,965.0,2017,2,5,8,0,2
3528,82,2017-02-05 12:00:00,1,Clinton/Chelsea,1243.0,1933.0,2017,2,5,12,0,2
3993,82,2017-02-05 16:00:00,1,Clinton/Chelsea,1900.0,2402.0,2017,2,5,16,0,2
4453,82,2017-02-05 20:00:00,1,Clinton/Chelsea,1446.0,1064.0,2017,2,5,20,0,2
4915,82,2017-02-06 00:00:00,1,Clinton/Chelsea,604.0,426.0,2017,2,6,0,0,2
5806,82,2017-02-06 08:00:00,1,Clinton/Chelsea,1410.0,4934.0,2017,2,6,8,0,2
6272,82,2017-02-06 12:00:00,1,Clinton/Chelsea,1792.0,3259.0,2017,2,6,12,0,2
6738,82,2017-02-06 16:00:00,1,Clinton/Chelsea,5362.0,3309.0,2017,2,6,16,0,2
7204,82,2017-02-06 20:00:00,1,Clinton/Chelsea,3536.0,1671.0,2017,2,6,20,0,2
7664,82,2017-02-07 00:00:00,1,Clinton/Chelsea,808.0,305.0,2017,2,7,0,0,2
8540,82,2017-02-07 08:00:00,1,Clinton/Chelsea,1475.0,5247.0,2017,2,7,8,0,2
9006,82,2017-02-07 12:00:00,1,Clinton/Chelsea,1961.0,3644.0,2017,2,7,12,0,2
9472,82,2017-02-07 16:00:00,1,Clinton/Chelsea,5525.0,3646.0,2017,2,7,16,0,2
9938,82,2017-02-07 20:00:00,1,Clinton/Chelsea,3958.0,1810.0,2017,2,7,20,0,2
10400,82,2017-02-08 00:00:00,1,Clinton/Chelsea,977.0,352.0,2017,2,8,0,0,2
11281,82,2017-02-08 08:00:00,1,Clinton/Chelsea,1391.0,4911.0,2017,2,8,8,0,2
11747,82,2017-02-08 12:00:00,1,Clinton/Chelsea,1988.0,3366.0,2017,2,8,12,0,2
12213,82,2017-02-08 16:00:00,1,Clinton/Chelsea,5625.0,3738.0,2017,2,8,16,0,2
12679,82,2017-02-08 20:00:00,1,Clinton/Chelsea,3914.0,2200.0,2017,2,8,20,0,2
13144,82,2017-02-09 00:00:00,1,Clinton/Chelsea,1000.0,433.0,2017,2,9,0,0,2
13601,82,2017-02-09 04:00:00,1,Clinton/Chelsea,47.0,26.0,2017,2,9,4,0,2
14060,82,2017-02-09 08:00:00,1,Clinton/Chelsea,918.0,3163.0,2017,2,9,8,0,2
14526,82,2017-02-09 12:00:00,1,Clinton/Chelsea,1325.0,2035.0,2017,2,9,12,0,2
14992,82,2017-02-09 16:00:00,1,Clinton/Chelsea,2990.0,1996.0,2017,2,9,16,0,2
15458,82,2017-02-09 20:00:00,1,Clinton/Chelsea,2130.0,1333.0,2017,2,9,20,0,2
15918,82,2017-02-10 00:00:00,1,Clinton/Chelsea,698.0,346.0,2017,2,10,0,0,2
16792,82,2017-02-10 08:00:00,1,Clinton/Chelsea,1518.0,4777.0,2017,2,10,8,0,2
17258,82,2017-02-10 12:00:00,1,Clinton/Chelsea,2192.0,3623.0,2017,2,10,12,0,2
17724,82,2017-02-10 16:00:00,1,Clinton/Chelsea,5678.0,3660.0,2017,2,10,16,0,2
18190,82,2017-02-10 20:00:00,1,Clinton/Chelsea,3659.0,2163.0,2017,2,10,20,0,2
18656,82,2017-02-11 00:00:00,1,Clinton/Chelsea,1241.0,606.0,2017,2,11,0,0,2
19119,82,2017-02-11 04:00:00,1,Clinton/Chelsea,204.0,107.0,2017,2,11,4,0,2
19581,82,2017-02-11 08:00:00,1,Clinton/Chelsea,456.0,1637.0,2017,2,11,8,0,2
20046,82,2017-02-11 12:00:00,1,Clinton/Chelsea,1685.0,2752.0,2017,2,11,12,0,2
20506,82,2017-02-11 16:00:00,1,Clinton/Chelsea,2893.0,2923.0,2017,2,11,16,0,2
20971,82,2017-02-11 20:00:00,1,Clinton/Chelsea,2076.0,2125.0,2017,2,11,20,0,2
21433,82,2017-02-12 00:00:00,1,Clinton/Chelsea,1055.0,856.0,2017,2,12,0,0,2
21897,82,2017-02-12 04:00:00,1,Clinton/Chelsea,235.0,133.0,2017,2,12,4,0,2
22362,82,2017-02-12 08:00:00,1,Clinton/Chelsea,280.0,978.0,2017,2,12,8,0,2
22821,82,2017-02-12 12:00:00,1,Clinton/Chelsea,1150.0,1986.0,2017,2,12,12,0,2
23284,82,2017-02-12 16:00:00,1,Clinton/Chelsea,1997.0,2038.0,2017,2,12,16,0,2
23744,82,2017-02-12 20:00:00,1,Clinton/Chelsea,1304.0,990.0,2017,2,12,20,0,2
24201,82,2017-02-13 00:00:00,1,Clinton/Chelsea,480.0,300.0,2017,2,13,0,0,2
25086,82,2017-02-13 08:00:00,1,Clinton/Chelsea,1457.0,5072.0,2017,2,13,8,0,2
25552,82,2017-02-13 12:00:00,1,Clinton/Chelsea,1857.0,3389.0,2017,2,13,12,0,2
26018,82,2017-02-13 16:00:00,1,Clinton/Chelsea,5551.0,3412.0,2017,2,13,16,0,2
26484,82,2017-02-13 20:00:00,1,Clinton/Chelsea,3718.0,1749.0,2017,2,13,20,0,2
26946,82,2017-02-14 00:00:00,1,Clinton/Chelsea,879.0,336.0,2017,2,14,0,0,2
27827,82,2017-02-14 08:00:00,1,Clinton/Chelsea,1546.0,5100.0,2017,2,14,8,0,2
28293,82,2017-02-14 12:00:00,1,Clinton/Chelsea,1923.0,3434.0,2017,2,14,12,0,2
28759,82,2017-02-14 16:00:00,1,Clinton/Chelsea,5779.0,3660.0,2017,2,14,16,0,2
29225,82,2017-02-14 20:00:00,1,Clinton/Chelsea,3677.0,2000.0,2017,2,14,20,0,2
29685,82,2017-02-15 00:00:00,1,Clinton/Chelsea,937.0,403.0,2017,2,15,0,0,2
30571,82,2017-02-15 08:00:00,1,Clinton/Chelsea,1407.0,4628.0,2017,2,15,8,0,2
31037,82,2017-02-15 12:00:00,1,Clinton/Chelsea,1870.0,3229.0,2017,2,15,12,0,2
31503,82,2017-02-15 16:00:00,1,Clinton/Chelsea,5353.0,3641.0,2017,2,15,16,0,2
31969,82,2017-02-15 20:00:00,1,Clinton/Chelsea,3871.0,1867.0,2017,2,15,20,0,2
32430,82,2017-02-16 00:00:00,1,Clinton/Chelsea,1005.0,426.0,2017,2,16,0,0,2
33314,82,2017-02-16 08:00:00,1,Clinton/Chelsea,1433.0,4899.0,2017,2,16,8,0,2
33780,82,2017-02-16 12:00:00,1,Clinton/Chelsea,1984.0,3368.0,2017,2,16,12,0,2
34246,82,2017-02-16 16:00:00,1,Clinton/Chelsea,5482.0,3844.0,2017,2,16,16,0,2
34712,82,2017-02-16 20:00:00,1,Clinton/Chelsea,3933.0,2049.0,2017,2,16,20,0,2
35173,82,2017-02-17 00:00:00,1,Clinton/Chelsea,1101.0,402.0,2017,2,17,0,0,2
36065,82,2017-02-17 08:00:00,1,Clinton/Chelsea,1352.0,4730.0,2017,2,17,8,0,2
36531,82,2017-02-17 12:00:00,1,Clinton/Chelsea,2094.0,3596.0,2017,2,17,12,0,2
36997,82,2017-02-17 16:00:00,1,Clinton/Chelsea,5256.0,3742.0,2017,2,17,16,0,2
37463,82,2017-02-17 20:00:00,1,Clinton/Chelsea,3377.0,2069.0,2017,2,17,20,0,2
37929,82,2017-02-18 00:00:00,1,Clinton/Chelsea,1264.0,587.0,2017,2,18,0,0,2
38388,82,2017-02-18 04:00:00,1,Clinton/Chelsea,225.0,163.0,2017,2,18,4,0,2
38850,82,2017-02-18 08:00:00,1,Clinton/Chelsea,536.0,1554.0,2017,2,18,8,0,2
39310,82,2017-02-18 12:00:00,1,Clinton/Chelsea,1652.0,2607.0,2017,2,18,12,0,2
39765,82,2017-02-18 16:00:00,1,Clinton/Chelsea,2790.0,3129.0,2017,2,18,16,0,2
40223,82,2017-02-18 20:00:00,1,Clinton/Chelsea,1989.0,2289.0,2017,2,18,20,0,2
40687,82,2017-02-19 00:00:00,1,Clinton/Chelsea,1146.0,848.0,2017,2,19,0,0,2
41148,82,2017-02-19 04:00:00,1,Clinton/Chelsea,247.0,128.0,2017,2,19,4,0,2
41612,82,2017-02-19 08:00:00,1,Clinton/Chelsea,402.0,1043.0,2017,2,19,8,0,2
42074,82,2017-02-19 12:00:00,1,Clinton/Chelsea,1379.0,2069.0,2017,2,19,12,0,2
42532,82,2017-02-19 16:00:00,1,Clinton/Chelsea,2107.0,2665.0,2017,2,19,16,0,2
42990,82,2017-02-19 20:00:00,1,Clinton/Chelsea,1687.0,1764.0,2017,2,19,20,0,2
43452,82,2017-02-20 00:00:00,1,Clinton/Chelsea,770.0,520.0,2017,2,20,0,1,2
43911,82,2017-02-20 04:00:00,1,Clinton/Chelsea,65.0,74.0,2017,2,20,4,1,2
44373,82,2017-02-20 08:00:00,1,Clinton/Chelsea,717.0,2750.0,2017,2,20,8,1,2
44833,82,2017-02-20 12:00:00,1,Clinton/Chelsea,1661.0,2869.0,2017,2,20,12,1,2
45295,82,2017-02-20 16:00:00,1,Clinton/Chelsea,3505.0,3235.0,2017,2,20,16,1,2
45754,82,2017-02-20 20:00:00,1,Clinton/Chelsea,2617.0,1655.0,2017,2,20,20,1,2
46213,82,2017-02-21 00:00:00,1,Clinton/Chelsea,752.0,377.0,2017,2,21,0,0,2
47102,82,2017-02-21 08:00:00,1,Clinton/Chelsea,1540.0,4867.0,2017,2,21,8,0,2
47568,82,2017-02-21 12:00:00,1,Clinton/Chelsea,1880.0,3334.0,2017,2,21,12,0,2
