index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size
67,170,2017-02-04 04:00:00,1,Upper West Side,462.0,932.0,2017,2,4,4,0,2
381,170,2017-02-04 08:00:00,1,Upper West Side,3104.0,2783.0,2017,2,4,8,0,2
840,170,2017-02-04 12:00:00,1,Upper West Side,6964.0,5601.0,2017,2,4,12,0,2
1303,170,2017-02-04 16:00:00,1,Upper West Side,8066.0,7320.0,2017,2,4,16,0,2
1765,170,2017-02-04 20:00:00,1,Upper West Side,5915.0,6394.0,2017,2,4,20,0,2
2231,170,2017-02-05 00:00:00,1,Upper West Side,2002.0,2622.0,2017,2,5,0,0,2
2692,170,2017-02-05 04:00:00,1,Upper West Side,295.0,737.0,2017,2,5,4,0,2
3156,170,2017-02-05 08:00:00,1,Upper West Side,2533.0,2234.0,2017,2,5,8,0,2
3616,170,2017-02-05 12:00:00,1,Upper West Side,6067.0,4840.0,2017,2,5,12,0,2
4081,170,2017-02-05 16:00:00,1,Upper West Side,6501.0,6696.0,2017,2,5,16,0,2
4541,170,2017-02-05 20:00:00,1,Upper West Side,4615.0,5481.0,2017,2,5,20,0,2
5001,170,2017-02-06 00:00:00,1,Upper West Side,1536.0,1614.0,2017,2,6,0,0,2
5442,170,2017-02-06 04:00:00,1,Upper West Side,1250.0,1479.0,2017,2,6,4,0,2
5894,170,2017-02-06 08:00:00,1,Upper West Side,9344.0,5616.0,2017,2,6,8,0,2
6360,170,2017-02-06 12:00:00,1,Upper West Side,10507.0,6856.0,2017,2,6,12,0,2
6826,170,2017-02-06 16:00:00,1,Upper West Side,8649.0,10339.0,2017,2,6,16,0,2
7292,170,2017-02-06 20:00:00,1,Upper West Side,7270.0,9637.0,2017,2,6,20,0,2
7749,170,2017-02-07 00:00:00,1,Upper West Side,1073.0,1876.0,2017,2,7,0,0,2
8179,170,2017-02-07 04:00:00,1,Upper West Side,1408.0,1321.0,2017,2,7,4,0,2
8628,170,2017-02-07 08:00:00,1,Upper West Side,9552.0,5895.0,2017,2,7,8,0,2
9094,170,2017-02-07 12:00:00,1,Upper West Side,10453.0,6940.0,2017,2,7,12,0,2
9560,170,2017-02-07 16:00:00,1,Upper West Side,8626.0,10420.0,2017,2,7,16,0,2
10026,170,2017-02-07 20:00:00,1,Upper West Side,7460.0,10154.0,2017,2,7,20,0,2
10485,170,2017-02-08 00:00:00,1,Upper West Side,1488.0,3032.0,2017,2,8,0,0,2
10919,170,2017-02-08 04:00:00,1,Upper West Side,780.0,927.0,2017,2,8,4,0,2
11369,170,2017-02-08 08:00:00,1,Upper West Side,10023.0,5266.0,2017,2,8,8,0,2
11835,170,2017-02-08 12:00:00,1,Upper West Side,10768.0,6836.0,2017,2,8,12,0,2
12301,170,2017-02-08 16:00:00,1,Upper West Side,9404.0,11022.0,2017,2,8,16,0,2
12767,170,2017-02-08 20:00:00,1,Upper West Side,8015.0,10390.0,2017,2,8,20,0,2
13231,170,2017-02-09 00:00:00,1,Upper West Side,1518.0,2627.0,2017,2,9,0,0,2
13687,170,2017-02-09 04:00:00,1,Upper West Side,872.0,595.0,2017,2,9,4,0,2
14148,170,2017-02-09 08:00:00,1,Upper West Side,4882.0,2969.0,2017,2,9,8,0,2
14614,170,2017-02-09 12:00:00,1,Upper West Side,5527.0,3845.0,2017,2,9,12,0,2
15080,170,2017-02-09 16:00:00,1,Upper West Side,4946.0,5812.0,2017,2,9,16,0,2
15546,170,2017-02-09 20:00:00,1,Upper West Side,4293.0,5364.0,2017,2,9,20,0,2
16001,170,2017-02-10 00:00:00,1,Upper West Side,835.0,1491.0,2017,2,10,0,0,2
16431,170,2017-02-10 04:00:00,1,Upper West Side,1361.0,1387.0,2017,2,10,4,0,2
16880,170,2017-02-10 08:00:00,1,Upper West Side,9103.0,5712.0,2017,2,10,8,0,2
17346,170,2017-02-10 12:00:00,1,Upper West Side,11154.0,7715.0,2017,2,10,12,0,2
17812,170,2017-02-10 16:00:00,1,Upper West Side,9556.0,11141.0,2017,2,10,16,0,2
18278,170,2017-02-10 20:00:00,1,Upper West Side,7669.0,9164.0,2017,2,10,20,0,2
18744,170,2017-02-11 00:00:00,1,Upper West Side,1892.0,2675.0,2017,2,11,0,0,2
19207,170,2017-02-11 04:00:00,1,Upper West Side,429.0,737.0,2017,2,11,4,0,2
19669,170,2017-02-11 08:00:00,1,Upper West Side,3312.0,3213.0,2017,2,11,8,0,2
20133,170,2017-02-11 12:00:00,1,Upper West Side,6960.0,6195.0,2017,2,11,12,0,2
20594,170,2017-02-11 16:00:00,1,Upper West Side,8204.0,7368.0,2017,2,11,16,0,2
21059,170,2017-02-11 20:00:00,1,Upper West Side,6263.0,6341.0,2017,2,11,20,0,2
21521,170,2017-02-12 00:00:00,1,Upper West Side,2129.0,2997.0,2017,2,12,0,0,2
21985,170,2017-02-12 04:00:00,1,Upper West Side,269.0,1003.0,2017,2,12,4,0,2
22449,170,2017-02-12 08:00:00,1,Upper West Side,2366.0,2165.0,2017,2,12,8,0,2
22909,170,2017-02-12 12:00:00,1,Upper West Side,5461.0,4699.0,2017,2,12,12,0,2
23372,170,2017-02-12 16:00:00,1,Upper West Side,5894.0,6216.0,2017,2,12,16,0,2
23832,170,2017-02-12 20:00:00,1,Upper West Side,3766.0,4491.0,2017,2,12,20,0,2
24285,170,2017-02-13 00:00:00,1,Upper West Side,1110.0,1322.0,2017,2,13,0,0,2
24722,170,2017-02-13 04:00:00,1,Upper West Side,1345.0,1477.0,2017,2,13,4,0,2
25174,170,2017-02-13 08:00:00,1,Upper West Side,9210.0,5913.0,2017,2,13,8,0,2
25640,170,2017-02-13 12:00:00,1,Upper West Side,10354.0,6661.0,2017,2,13,12,0,2
26106,170,2017-02-13 16:00:00,1,Upper West Side,8598.0,11118.0,2017,2,13,16,0,2
26572,170,2017-02-13 20:00:00,1,Upper West Side,7339.0,9970.0,2017,2,13,20,0,2
27028,170,2017-02-14 00:00:00,1,Upper West Side,1413.0,2753.0,2017,2,14,0,0,2
27461,170,2017-02-14 04:00:00,1,Upper West Side,1699.0,2154.0,2017,2,14,4,0,2
