index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size
201,452,2017-02-04 04:00:00,1,Financial District,1721.0,745.0,2017,2,4,4,0,2
653,452,2017-02-04 08:00:00,1,Financial District,1016.0,3038.0,2017,2,4,8,0,2
1116,452,2017-02-04 12:00:00,1,Financial District,5718.0,10495.0,2017,2,4,12,0,2
1579,452,2017-02-04 16:00:00,1,Financial District,12413.0,12914.0,2017,2,4,16,0,2
2044,452,2017-02-04 20:00:00,1,Financial District,11780.0,7567.0,2017,2,4,20,0,2
2506,452,2017-02-05 00:00:00,1,Financial District,5790.0,2710.0,2017,2,5,0,0,2
2969,452,2017-02-05 04:00:00,1,Financial District,1620.0,419.0,2017,2,5,4,0,2
3430,452,2017-02-05 08:00:00,1,Financial District,788.0,2635.0,2017,2,5,8,0,2
3894,452,2017-02-05 12:00:00,1,Financial District,4113.0,6518.0,2017,2,5,12,0,2
4355,452,2017-02-05 16:00:00,1,Financial District,7652.0,7561.0,2017,2,5,16,0,2
4819,452,2017-02-05 20:00:00,1,Financial District,7145.0,4412.0,2017,2,5,20,0,2
5264,452,2017-02-06 00:00:00,1,Financial District,3009.0,818.0,2017,2,6,0,0,2
5707,452,2017-02-06 04:00:00,1,Financial District,678.0,938.0,2017,2,6,4,0,2
6173,452,2017-02-06 08:00:00,1,Financial District,4362.0,7787.0,2017,2,6,8,0,2
6639,452,2017-02-06 12:00:00,1,Financial District,6372.0,9379.0,2017,2,6,12,0,2
7105,452,2017-02-06 16:00:00,1,Financial District,11096.0,9055.0,2017,2,6,16,0,2
7571,452,2017-02-06 20:00:00,1,Financial District,12732.0,7423.0,2017,2,6,20,0,2
8002,452,2017-02-07 00:00:00,1,Financial District,4240.0,880.0,2017,2,7,0,0,2
8441,452,2017-02-07 04:00:00,1,Financial District,614.0,901.0,2017,2,7,4,0,2
8907,452,2017-02-07 08:00:00,1,Financial District,4716.0,8316.0,2017,2,7,8,0,2
9373,452,2017-02-07 12:00:00,1,Financial District,6857.0,9856.0,2017,2,7,12,0,2
9839,452,2017-02-07 16:00:00,1,Financial District,11324.0,9695.0,2017,2,7,16,0,2
10305,452,2017-02-07 20:00:00,1,Financial District,13537.0,8115.0,2017,2,7,20,0,2
10742,452,2017-02-08 00:00:00,1,Financial District,4986.0,903.0,2017,2,8,0,0,2
11182,452,2017-02-08 04:00:00,1,Financial District,662.0,595.0,2017,2,8,4,0,2
11648,452,2017-02-08 08:00:00,1,Financial District,4775.0,8088.0,2017,2,8,8,0,2
12114,452,2017-02-08 12:00:00,1,Financial District,7014.0,10471.0,2017,2,8,12,0,2
12580,452,2017-02-08 16:00:00,1,Financial District,12375.0,9863.0,2017,2,8,16,0,2
13046,452,2017-02-08 20:00:00,1,Financial District,14785.0,8517.0,2017,2,8,20,0,2
13504,452,2017-02-09 00:00:00,1,Financial District,5422.0,1273.0,2017,2,9,0,0,2
13961,452,2017-02-09 04:00:00,1,Financial District,589.0,885.0,2017,2,9,4,0,2
14427,452,2017-02-09 08:00:00,1,Financial District,3116.0,3861.0,2017,2,9,8,0,2
14893,452,2017-02-09 12:00:00,1,Financial District,4389.0,4738.0,2017,2,9,12,0,2
15359,452,2017-02-09 16:00:00,1,Financial District,5653.0,5986.0,2017,2,9,16,0,2
15825,452,2017-02-09 20:00:00,1,Financial District,6073.0,5738.0,2017,2,9,20,0,2
16252,452,2017-02-10 00:00:00,1,Financial District,2779.0,543.0,2017,2,10,0,0,2
16693,452,2017-02-10 04:00:00,1,Financial District,1251.0,931.0,2017,2,10,4,0,2
17159,452,2017-02-10 08:00:00,1,Financial District,4540.0,7871.0,2017,2,10,8,0,2
17625,452,2017-02-10 12:00:00,1,Financial District,7380.0,9915.0,2017,2,10,12,0,2
18091,452,2017-02-10 16:00:00,1,Financial District,11840.0,10667.0,2017,2,10,16,0,2
18557,452,2017-02-10 20:00:00,1,Financial District,13779.0,10064.0,2017,2,10,20,0,2
19023,452,2017-02-11 00:00:00,1,Financial District,6929.0,2709.0,2017,2,11,0,0,2
19483,452,2017-02-11 04:00:00,1,Financial District,1910.0,799.0,2017,2,11,4,0,2
19948,452,2017-02-11 08:00:00,1,Financial District,2168.0,5110.0,2017,2,11,8,0,2
20408,452,2017-02-11 12:00:00,1,Financial District,6913.0,10522.0,2017,2,11,12,0,2
20873,452,2017-02-11 16:00:00,1,Financial District,11785.0,11716.0,2017,2,11,16,0,2
21335,452,2017-02-11 20:00:00,1,Financial District,11665.0,8992.0,2017,2,11,20,0,2
21799,452,2017-02-12 00:00:00,1,Financial District,6785.0,3380.0,2017,2,12,0,0,2
22264,452,2017-02-12 04:00:00,1,Financial District,2093.0,569.0,2017,2,12,4,0,2
22724,452,2017-02-12 08:00:00,1,Financial District,1309.0,3207.0,2017,2,12,8,0,2
23186,452,2017-02-12 12:00:00,1,Financial District,4716.0,7101.0,2017,2,12,12,0,2
23647,452,2017-02-12 16:00:00,1,Financial District,7724.0,7515.0,2017,2,12,16,0,2
24109,452,2017-02-12 20:00:00,1,Financial District,7313.0,4572.0,2017,2,12,20,0,2
24545,452,2017-02-13 00:00:00,1,Financial District,3355.0,1097.0,2017,2,13,0,0,2
24987,452,2017-02-13 04:00:00,1,Financial District,808.0,913.0,2017,2,13,4,0,2
25453,452,2017-02-13 08:00:00,1,Financial District,4668.0,7996.0,2017,2,13,8,0,2
25919,452,2017-02-13 12:00:00,1,Financial District,6769.0,9585.0,2017,2,13,12,0,2
26385,452,2017-02-13 16:00:00,1,Financial District,11316.0,9346.0,2017,2,13,16,0,2
26851,452,2017-02-13 20:00:00,1,Financial District,13049.0,7344.0,2017,2,13,20,0,2
27285,452,2017-02-14 00:00:00,1,Financial District,4416.0,810.0,2017,2,14,0,0,2
27728,452,2017-02-14 04:00:00,1,Financial District,576.0,892.0,2017,2,14,4,0,2
28194,452,2017-02-14 08:00:00,1,Financial District,4704.0,8461.0,2017,2,14,8,0,2
