index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size
44,120,2017-02-04 04:00:00,2,Woodside/Sunnyside,217.0,253.0,2017,2,4,4,0,1
331,120,2017-02-04 08:00:00,2,Woodside/Sunnyside,716.0,216.0,2017,2,4,8,0,1
790,120,2017-02-04 12:00:00,2,Woodside/Sunnyside,1017.0,434.0,2017,2,4,12,0,1
1253,120,2017-02-04 16:00:00,2,Woodside/Sunnyside,795.0,683.0,2017,2,4,16,0,1
1715,120,2017-02-04 20:00:00,2,Woodside/Sunnyside,446.0,475.0,2017,2,4,20,0,1
2181,120,2017-02-05 00:00:00,2,Woodside/Sunnyside,139.0,394.0,2017,2,5,0,0,1
2642,120,2017-02-05 04:00:00,2,Woodside/Sunnyside,77.0,92.0,2017,2,5,4,0,1
3106,120,2017-02-05 08:00:00,2,Woodside/Sunnyside,537.0,145.0,2017,2,5,8,0,1
3566,120,2017-02-05 12:00:00,2,Woodside/Sunnyside,831.0,357.0,2017,2,5,12,0,1
4031,120,2017-02-05 16:00:00,2,Woodside/Sunnyside,618.0,552.0,2017,2,5,16,0,1
4491,120,2017-02-05 20:00:00,2,Woodside/Sunnyside,403.0,678.0,2017,2,5,20,0,1
4953,120,2017-02-06 00:00:00,2,Woodside/Sunnyside,42.0,361.0,2017,2,6,0,0,1
5395,120,2017-02-06 04:00:00,2,Woodside/Sunnyside,737.0,96.0,2017,2,6,4,0,1
5844,120,2017-02-06 08:00:00,2,Woodside/Sunnyside,2205.0,412.0,2017,2,6,8,0,1
6310,120,2017-02-06 12:00:00,2,Woodside/Sunnyside,1787.0,759.0,2017,2,6,12,0,1
6776,120,2017-02-06 16:00:00,2,Woodside/Sunnyside,1064.0,2070.0,2017,2,6,16,0,1
7242,120,2017-02-06 20:00:00,2,Woodside/Sunnyside,773.0,2236.0,2017,2,6,20,0,1
7702,120,2017-02-07 00:00:00,2,Woodside/Sunnyside,32.0,573.0,2017,2,7,0,0,1
8132,120,2017-02-07 04:00:00,2,Woodside/Sunnyside,710.0,133.0,2017,2,7,4,0,1
8578,120,2017-02-07 08:00:00,2,Woodside/Sunnyside,2352.0,403.0,2017,2,7,8,0,1
9044,120,2017-02-07 12:00:00,2,Woodside/Sunnyside,1906.0,752.0,2017,2,7,12,0,1
9510,120,2017-02-07 16:00:00,2,Woodside/Sunnyside,1069.0,2060.0,2017,2,7,16,0,1
9976,120,2017-02-07 20:00:00,2,Woodside/Sunnyside,817.0,2309.0,2017,2,7,20,0,1
10438,120,2017-02-08 00:00:00,2,Woodside/Sunnyside,27.0,564.0,2017,2,8,0,0,1
10872,120,2017-02-08 04:00:00,2,Woodside/Sunnyside,765.0,144.0,2017,2,8,4,0,1
11319,120,2017-02-08 08:00:00,2,Woodside/Sunnyside,2380.0,425.0,2017,2,8,8,0,1
11785,120,2017-02-08 12:00:00,2,Woodside/Sunnyside,1806.0,633.0,2017,2,8,12,0,1
12251,120,2017-02-08 16:00:00,2,Woodside/Sunnyside,1029.0,1888.0,2017,2,8,16,0,1
12717,120,2017-02-08 20:00:00,2,Woodside/Sunnyside,892.0,2339.0,2017,2,8,20,0,1
13182,120,2017-02-09 00:00:00,2,Woodside/Sunnyside,104.0,824.0,2017,2,9,0,0,1
13639,120,2017-02-09 04:00:00,2,Woodside/Sunnyside,458.0,147.0,2017,2,9,4,0,1
14098,120,2017-02-09 08:00:00,2,Woodside/Sunnyside,1335.0,251.0,2017,2,9,8,0,1
14564,120,2017-02-09 12:00:00,2,Woodside/Sunnyside,1032.0,520.0,2017,2,9,12,0,1
15030,120,2017-02-09 16:00:00,2,Woodside/Sunnyside,619.0,1198.0,2017,2,9,16,0,1
15496,120,2017-02-09 20:00:00,2,Woodside/Sunnyside,468.0,1236.0,2017,2,9,20,0,1
15956,120,2017-02-10 00:00:00,2,Woodside/Sunnyside,9.0,260.0,2017,2,10,0,0,1
16383,120,2017-02-10 04:00:00,2,Woodside/Sunnyside,728.0,169.0,2017,2,10,4,0,1
16830,120,2017-02-10 08:00:00,2,Woodside/Sunnyside,2268.0,421.0,2017,2,10,8,0,1
17296,120,2017-02-10 12:00:00,2,Woodside/Sunnyside,1850.0,727.0,2017,2,10,12,0,1
17762,120,2017-02-10 16:00:00,2,Woodside/Sunnyside,1146.0,1871.0,2017,2,10,16,0,1
18228,120,2017-02-10 20:00:00,2,Woodside/Sunnyside,869.0,2087.0,2017,2,10,20,0,1
18694,120,2017-02-11 00:00:00,2,Woodside/Sunnyside,147.0,791.0,2017,2,11,0,0,1
19157,120,2017-02-11 04:00:00,2,Woodside/Sunnyside,176.0,158.0,2017,2,11,4,0,1
19619,120,2017-02-11 08:00:00,2,Woodside/Sunnyside,801.0,239.0,2017,2,11,8,0,1
20084,120,2017-02-11 12:00:00,2,Woodside/Sunnyside,1086.0,486.0,2017,2,11,12,0,1
20544,120,2017-02-11 16:00:00,2,Woodside/Sunnyside,839.0,682.0,2017,2,11,16,0,1
21009,120,2017-02-11 20:00:00,2,Woodside/Sunnyside,527.0,731.0,2017,2,11,20,0,1
21471,120,2017-02-12 00:00:00,2,Woodside/Sunnyside,142.0,450.0,2017,2,12,0,0,1
21935,120,2017-02-12 04:00:00,2,Woodside/Sunnyside,81.0,123.0,2017,2,12,4,0,1
22400,120,2017-02-12 08:00:00,2,Woodside/Sunnyside,515.0,215.0,2017,2,12,8,0,1
22859,120,2017-02-12 12:00:00,2,Woodside/Sunnyside,765.0,403.0,2017,2,12,12,0,1
23322,120,2017-02-12 16:00:00,2,Woodside/Sunnyside,514.0,542.0,2017,2,12,16,0,1
23782,120,2017-02-12 20:00:00,2,Woodside/Sunnyside,294.0,567.0,2017,2,12,20,0,1
24239,120,2017-02-13 00:00:00,2,Woodside/Sunnyside,3.0,206.0,2017,2,13,0,0,1
24676,120,2017-02-13 04:00:00,2,Woodside/Sunnyside,743.0,101.0,2017,2,13,4,0,1
25124,120,2017-02-13 08:00:00,2,Woodside/Sunnyside,2234.0,395.0,2017,2,13,8,0,1
25590,120,2017-02-13 12:00:00,2,Woodside/Sunnyside,1752.0,740.0,2017,2,13,12,0,1
26056,120,2017-02-13 16:00:00,2,Woodside/Sunnyside,1015.0,2025.0,2017,2,13,16,0,1
26522,120,2017-02-13 20:00:00,2,Woodside/Sunnyside,770.0,2070.0,2017,2,13,20,0,1
26983,120,2017-02-14 00:00:00,2,Woodside/Sunnyside,18.0,435.0,2017,2,14,0,0,1
27415,120,2017-02-14 04:00:00,2,Woodside/Sunnyside,746.0,160.0,2017,2,14,4,0,1
27865,120,2017-02-14 08:00:00,2,Woodside/Sunnyside,2386.0,389.0,2017,2,14,8,0,1
28331,120,2017-02-14 12:00:00,2,Woodside/Sunnyside,1881.0,700.0,2017,2,14,12,0,1
28797,120,2017-02-14 16:00:00,2,Woodside/Sunnyside,1087.0,1952.0,2017,2,14,16,0,1
29263,120,2017-02-14 20:00:00,2,Woodside/Sunnyside,823.0,2177.0,2017,2,14,20,0,1
29723,120,2017-02-15 00:00:00,2,Woodside/Sunnyside,27.0,580.0,2017,2,15,0,0,1
30158,120,2017-02-15 04:00:00,2,Woodside/Sunnyside,763.0,207.0,2017,2,15,4,0,1
30609,120,2017-02-15 08:00:00,2,Woodside/Sunnyside,2276.0,393.0,2017,2,15,8,0,1
31075,120,2017-02-15 12:00:00,2,Woodside/Sunnyside,1687.0,568.0,2017,2,15,12,0,1
31541,120,2017-02-15 16:00:00,2,Woodside/Sunnyside,1005.0,1973.0,2017,2,15,16,0,1
32007,120,2017-02-15 20:00:00,2,Woodside/Sunnyside,878.0,2319.0,2017,2,15,20,0,1
32468,120,2017-02-16 00:00:00,2,Woodside/Sunnyside,42.0,550.0,2017,2,16,0,0,1
32903,120,2017-02-16 04:00:00,2,Woodside/Sunnyside,744.0,176.0,2017,2,16,4,0,1
33352,120,2017-02-16 08:00:00,2,Woodside/Sunnyside,2318.0,414.0,2017,2,16,8,0,1
33818,120,2017-02-16 12:00:00,2,Woodside/Sunnyside,1734.0,583.0,2017,2,16,12,0,1
34284,120,2017-02-16 16:00:00,2,Woodside/Sunnyside,887.0,1466.0,2017,2,16,16,0,1
34750,120,2017-02-16 20:00:00,2,Woodside/Sunnyside,734.0,2182.0,2017,2,16,20,0,1
35211,120,2017-02-17 00:00:00,2,Woodside/Sunnyside,26.0,681.0,2017,2,17,0,0,1
35653,120,2017-02-17 04:00:00,2,Woodside/Sunnyside,704.0,198.0,2017,2,17,4,0,1
36103,120,2017-02-17 08:00:00,2,Woodside/Sunnyside,2252.0,397.0,2017,2,17,8,0,1
36569,120,2017-02-17 12:00:00,2,Woodside/Sunnyside,1699.0,584.0,2017,2,17,12,0,1
37035,120,2017-02-17 16:00:00,2,Woodside/Sunnyside,1045.0,1862.0,2017,2,17,16,0,1
37501,120,2017-02-17 20:00:00,2,Woodside/Sunnyside,942.0,2124.0,2017,2,17,20,0,1
37967,120,2017-02-18 00:00:00,2,Woodside/Sunnyside,199.0,525.0,2017,2,18,0,0,1
38426,120,2017-02-18 04:00:00,2,Woodside/Sunnyside,157.0,196.0,2017,2,18,4,0,1
38888,120,2017-02-18 08:00:00,2,Woodside/Sunnyside,745.0,240.0,2017,2,18,8,0,1
39348,120,2017-02-18 12:00:00,2,Woodside/Sunnyside,1080.0,482.0,2017,2,18,12,0,1
39803,120,2017-02-18 16:00:00,2,Woodside/Sunnyside,848.0,650.0,2017,2,18,16,0,1
40261,120,2017-02-18 20:00:00,2,Woodside/Sunnyside,484.0,683.0,2017,2,18,20,0,1
40725,120,2017-02-19 00:00:00,2,Woodside/Sunnyside,141.0,391.0,2017,2,19,0,0,1
41186,120,2017-02-19 04:00:00,2,Woodside/Sunnyside,85.0,107.0,2017,2,19,4,0,1
41650,120,2017-02-19 08:00:00,2,Woodside/Sunnyside,549.0,185.0,2017,2,19,8,0,1
42112,120,2017-02-19 12:00:00,2,Woodside/Sunnyside,902.0,382.0,2017,2,19,12,0,1
42570,120,2017-02-19 16:00:00,2,Woodside/Sunnyside,680.0,628.0,2017,2,19,16,0,1
43028,120,2017-02-19 20:00:00,2,Woodside/Sunnyside,340.0,675.0,2017,2,19,20,0,1
43490,120,2017-02-20 00:00:00,2,Woodside/Sunnyside,51.0,326.0,2017,2,20,0,1,1
43949,120,2017-02-20 04:00:00,2,Woodside/Sunnyside,276.0,98.0,2017,2,20,4,1,1
44411,120,2017-02-20 08:00:00,2,Woodside/Sunnyside,996.0,233.0,2017,2,20,8,1,1
44871,120,2017-02-20 12:00:00,2,Woodside/Sunnyside,1096.0,414.0,2017,2,20,12,1,1
45333,120,2017-02-20 16:00:00,2,Woodside/Sunnyside,804.0,778.0,2017,2,20,16,1,1
45792,120,2017-02-20 20:00:00,2,Woodside/Sunnyside,508.0,963.0,2017,2,20,20,1,1
46251,120,2017-02-21 00:00:00,2,Woodside/Sunnyside,27.0,463.0,2017,2,21,0,0,1
46693,120,2017-02-21 04:00:00,2,Woodside/Sunnyside,573.0,118.0,2017,2,21,4,0,1
47140,120,2017-02-21 08:00:00,2,Woodside/Sunnyside,2111.0,405.0,2017,2,21,8,0,1
47606,120,2017-02-21 12:00:00,2,Woodside/Sunnyside,1923.0,691.0,2017,2,21,12,0,1
48072,120,2017-02-21 16:00:00,2,Woodside/Sunnyside,1076.0,1986.0,2017,2,21,16,0,1
48538,120,2017-02-21 20:00:00,2,Woodside/Sunnyside,743.0,2228.0,2017,2,21,20,0,1
49004,120,2017-02-22 00:00:00,2,Woodside/Sunnyside,45.0,583.0,2017,2,22,0,0,1
49450,120,2017-02-22 04:00:00,2,Woodside/Sunnyside,571.0,122.0,2017,2,22,4,0,1
49900,120,2017-02-22 08:00:00,2,Woodside/Sunnyside,2155.0,406.0,2017,2,22,8,0,1
50366,120,2017-02-22 12:00:00,2,Woodside/Sunnyside,1793.0,494.0,2017,2,22,12,0,1
50832,120,2017-02-22 16:00:00,2,Woodside/Sunnyside,1032.0,1824.0,2017,2,22,16,0,1
51298,120,2017-02-22 20:00:00,2,Woodside/Sunnyside,881.0,2339.0,2017,2,22,20,0,1
51764,120,2017-02-23 00:00:00,2,Woodside/Sunnyside,64.0,713.0,2017,2,23,0,0,1
52211,120,2017-02-23 04:00:00,2,Woodside/Sunnyside,614.0,160.0,2017,2,23,4,0,1
52659,120,2017-02-23 08:00:00,2,Woodside/Sunnyside,2211.0,405.0,2017,2,23,8,0,1
53125,120,2017-02-23 12:00:00,2,Woodside/Sunnyside,1823.0,550.0,2017,2,23,12,0,1
53591,120,2017-02-23 16:00:00,2,Woodside/Sunnyside,984.0,1797.0,2017,2,23,16,0,1
54057,120,2017-02-23 20:00:00,2,Woodside/Sunnyside,799.0,2287.0,2017,2,23,20,0,1
54523,120,2017-02-24 00:00:00,2,Woodside/Sunnyside,70.0,805.0,2017,2,24,0,0,1
54974,120,2017-02-24 04:00:00,2,Woodside/Sunnyside,536.0,160.0,2017,2,24,4,0,1
55426,120,2017-02-24 08:00:00,2,Woodside/Sunnyside,2060.0,390.0,2017,2,24,8,0,1
55892,120,2017-02-24 12:00:00,2,Woodside/Sunnyside,1762.0,578.0,2017,2,24,12,0,1
56358,120,2017-02-24 16:00:00,2,Woodside/Sunnyside,1053.0,1751.0,2017,2,24,16,0,1
56824,120,2017-02-24 20:00:00,2,Woodside/Sunnyside,875.0,2095.0,2017,2,24,20,0,1
57290,120,2017-02-25 00:00:00,2,Woodside/Sunnyside,154.0,828.0,2017,2,25,0,0,1
57745,120,2017-02-25 04:00:00,2,Woodside/Sunnyside,163.0,223.0,2017,2,25,4,0,1
58205,120,2017-02-25 08:00:00,2,Woodside/Sunnyside,738.0,216.0,2017,2,25,8,0,1
58662,120,2017-02-25 12:00:00,2,Woodside/Sunnyside,1012.0,463.0,2017,2,25,12,0,1
59122,120,2017-02-25 16:00:00,2,Woodside/Sunnyside,765.0,703.0,2017,2,25,16,0,1
59583,120,2017-02-25 20:00:00,2,Woodside/Sunnyside,481.0,733.0,2017,2,25,20,0,1
60046,120,2017-02-26 00:00:00,2,Woodside/Sunnyside,138.0,377.0,2017,2,26,0,0,1
60510,120,2017-02-26 04:00:00,2,Woodside/Sunnyside,84.0,103.0,2017,2,26,4,0,1
60971,120,2017-02-26 08:00:00,2,Woodside/Sunnyside,561.0,197.0,2017,2,26,8,0,1
61430,120,2017-02-26 12:00:00,2,Woodside/Sunnyside,864.0,378.0,2017,2,26,12,0,1
61891,120,2017-02-26 16:00:00,2,Woodside/Sunnyside,600.0,587.0,2017,2,26,16,0,1
62351,120,2017-02-26 20:00:00,2,Woodside/Sunnyside,330.0,705.0,2017,2,26,20,0,1
62804,120,2017-02-27 00:00:00,2,Woodside/Sunnyside,8.0,100.0,2017,2,27,0,0,1
63236,120,2017-02-27 04:00:00,2,Woodside/Sunnyside,744.0,157.0,2017,2,27,4,0,1
63687,120,2017-02-27 08:00:00,2,Woodside/Sunnyside,2260.0,476.0,2017,2,27,8,0,1
64153,120,2017-02-27 12:00:00,2,Woodside/Sunnyside,1811.0,779.0,2017,2,27,12,0,1
64620,120,2017-02-27 16:00:00,2,Woodside/Sunnyside,1039.0,1949.0,2017,2,27,16,0,1
65087,120,2017-02-27 20:00:00,2,Woodside/Sunnyside,758.0,2188.0,2017,2,27,20,0,1
65547,120,2017-02-28 00:00:00,2,Woodside/Sunnyside,26.0,469.0,2017,2,28,0,0,1
65975,120,2017-02-28 04:00:00,2,Woodside/Sunnyside,729.0,136.0,2017,2,28,4,0,1
66420,120,2017-02-28 08:00:00,2,Woodside/Sunnyside,2366.0,402.0,2017,2,28,8,0,1
66887,120,2017-02-28 12:00:00,2,Woodside/Sunnyside,1896.0,713.0,2017,2,28,12,0,1
67354,120,2017-02-28 16:00:00,2,Woodside/Sunnyside,1086.0,2132.0,2017,2,28,16,0,1
67821,120,2017-02-28 20:00:00,2,Woodside/Sunnyside,821.0,2355.0,2017,2,28,20,0,1
68282,120,2017-03-01 00:00:00,2,Woodside/Sunnyside,16.0,382.0,2017,3,1,0,0,1
68717,120,2017-03-01 04:00:00,2,Woodside/Sunnyside,751.0,167.0,2017,3,1,4,0,1
69167,120,2017-03-01 08:00:00,2,Woodside/Sunnyside,2338.0,451.0,2017,3,1,8,0,1
69634,120,2017-03-01 12:00:00,2,Woodside/Sunnyside,1739.0,557.0,2017,3,1,12,0,1
70101,120,2017-03-01 16:00:00,2,Woodside/Sunnyside,963.0,1463.0,2017,3,1,16,0,1
70568,120,2017-03-01 20:00:00,2,Woodside/Sunnyside,805.0,2281.0,2017,3,1,20,0,1
71031,120,2017-03-02 00:00:00,2,Woodside/Sunnyside,23.0,347.0,2017,3,2,0,0,1
71476,120,2017-03-02 04:00:00,2,Woodside/Sunnyside,770.0,145.0,2017,3,2,4,0,1
71926,120,2017-03-02 08:00:00,2,Woodside/Sunnyside,2405.0,440.0,2017,3,2,8,0,1
72393,120,2017-03-02 12:00:00,2,Woodside/Sunnyside,1848.0,746.0,2017,3,2,12,0,1
72860,120,2017-03-02 16:00:00,2,Woodside/Sunnyside,1035.0,2029.0,2017,3,2,16,0,1
