index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size
183,407,2017-02-04 04:00:00,3,Morris Park/Bronxdale,62.0,49.0,2017,2,4,4,0,0
610,407,2017-02-04 08:00:00,3,Morris Park/Bronxdale,201.0,118.0,2017,2,4,8,0,0
1073,407,2017-02-04 12:00:00,3,Morris Park/Bronxdale,288.0,232.0,2017,2,4,12,0,0
1536,407,2017-02-04 16:00:00,3,Morris Park/Bronxdale,239.0,315.0,2017,2,4,16,0,0
2001,407,2017-02-04 20:00:00,3,Morris Park/Bronxdale,151.0,280.0,2017,2,4,20,0,0
2463,407,2017-02-05 00:00:00,3,Morris Park/Bronxdale,52.0,111.0,2017,2,5,0,0,0
2926,407,2017-02-05 04:00:00,3,Morris Park/Bronxdale,18.0,25.0,2017,2,5,4,0,0
3387,407,2017-02-05 08:00:00,3,Morris Park/Bronxdale,133.0,63.0,2017,2,5,8,0,0
3851,407,2017-02-05 12:00:00,3,Morris Park/Bronxdale,171.0,133.0,2017,2,5,12,0,0
4312,407,2017-02-05 16:00:00,3,Morris Park/Bronxdale,144.0,225.0,2017,2,5,16,0,0
4776,407,2017-02-05 20:00:00,3,Morris Park/Bronxdale,140.0,211.0,2017,2,5,20,0,0
5669,407,2017-02-06 04:00:00,3,Morris Park/Bronxdale,674.0,120.0,2017,2,6,4,0,0
6130,407,2017-02-06 08:00:00,3,Morris Park/Bronxdale,1186.0,349.0,2017,2,6,8,0,0
6596,407,2017-02-06 12:00:00,3,Morris Park/Bronxdale,772.0,413.0,2017,2,6,12,0,0
7062,407,2017-02-06 16:00:00,3,Morris Park/Bronxdale,726.0,746.0,2017,2,6,16,0,0
7528,407,2017-02-06 20:00:00,3,Morris Park/Bronxdale,372.0,678.0,2017,2,6,20,0,0
8403,407,2017-02-07 04:00:00,3,Morris Park/Bronxdale,684.0,120.0,2017,2,7,4,0,0
8864,407,2017-02-07 08:00:00,3,Morris Park/Bronxdale,1182.0,350.0,2017,2,7,8,0,0
9330,407,2017-02-07 12:00:00,3,Morris Park/Bronxdale,721.0,459.0,2017,2,7,12,0,0
9796,407,2017-02-07 16:00:00,3,Morris Park/Bronxdale,685.0,720.0,2017,2,7,16,0,0
10262,407,2017-02-07 20:00:00,3,Morris Park/Bronxdale,377.0,641.0,2017,2,7,20,0,0
11144,407,2017-02-08 04:00:00,3,Morris Park/Bronxdale,657.0,120.0,2017,2,8,4,0,0
11605,407,2017-02-08 08:00:00,3,Morris Park/Bronxdale,1232.0,372.0,2017,2,8,8,0,0
12071,407,2017-02-08 12:00:00,3,Morris Park/Bronxdale,828.0,482.0,2017,2,8,12,0,0
12537,407,2017-02-08 16:00:00,3,Morris Park/Bronxdale,732.0,773.0,2017,2,8,16,0,0
13003,407,2017-02-08 20:00:00,3,Morris Park/Bronxdale,394.0,635.0,2017,2,8,20,0,0
13919,407,2017-02-09 04:00:00,3,Morris Park/Bronxdale,337.0,62.0,2017,2,9,4,0,0
14384,407,2017-02-09 08:00:00,3,Morris Park/Bronxdale,508.0,103.0,2017,2,9,8,0,0
14850,407,2017-02-09 12:00:00,3,Morris Park/Bronxdale,249.0,204.0,2017,2,9,12,0,0
15316,407,2017-02-09 16:00:00,3,Morris Park/Bronxdale,235.0,358.0,2017,2,9,16,0,0
15782,407,2017-02-09 20:00:00,3,Morris Park/Bronxdale,150.0,283.0,2017,2,9,20,0,0
16656,407,2017-02-10 04:00:00,3,Morris Park/Bronxdale,602.0,128.0,2017,2,10,4,0,0
17116,407,2017-02-10 08:00:00,3,Morris Park/Bronxdale,1079.0,332.0,2017,2,10,8,0,0
17582,407,2017-02-10 12:00:00,3,Morris Park/Bronxdale,714.0,424.0,2017,2,10,12,0,0
18048,407,2017-02-10 16:00:00,3,Morris Park/Bronxdale,661.0,683.0,2017,2,10,16,0,0
18514,407,2017-02-10 20:00:00,3,Morris Park/Bronxdale,335.0,566.0,2017,2,10,20,0,0
18980,407,2017-02-11 00:00:00,3,Morris Park/Bronxdale,28.0,99.0,2017,2,11,0,0,0
19441,407,2017-02-11 04:00:00,3,Morris Park/Bronxdale,1.0,10.0,2017,2,11,4,0,0
19905,407,2017-02-11 08:00:00,3,Morris Park/Bronxdale,4.0,21.0,2017,2,11,8,0,0
20365,407,2017-02-11 12:00:00,3,Morris Park/Bronxdale,1.0,10.0,2017,2,11,12,0,0
20830,407,2017-02-11 16:00:00,3,Morris Park/Bronxdale,2.0,15.0,2017,2,11,16,0,0
21292,407,2017-02-11 20:00:00,3,Morris Park/Bronxdale,1.0,4.0,2017,2,11,20,0,0
21756,407,2017-02-12 00:00:00,3,Morris Park/Bronxdale,0.0,0.0,2017,2,12,0,0,0
22221,407,2017-02-12 04:00:00,3,Morris Park/Bronxdale,2.0,2.0,2017,2,12,4,0,0
23143,407,2017-02-12 12:00:00,3,Morris Park/Bronxdale,3.0,29.0,2017,2,12,12,0,0
24066,407,2017-02-12 20:00:00,3,Morris Park/Bronxdale,16.0,12.0,2017,2,12,20,0,0
24948,407,2017-02-13 04:00:00,3,Morris Park/Bronxdale,576.0,117.0,2017,2,13,4,0,0
25410,407,2017-02-13 08:00:00,3,Morris Park/Bronxdale,1030.0,366.0,2017,2,13,8,0,0
25876,407,2017-02-13 12:00:00,3,Morris Park/Bronxdale,694.0,467.0,2017,2,13,12,0,0
26342,407,2017-02-13 16:00:00,3,Morris Park/Bronxdale,661.0,684.0,2017,2,13,16,0,0
26808,407,2017-02-13 20:00:00,3,Morris Park/Bronxdale,335.0,562.0,2017,2,13,20,0,0
27687,407,2017-02-14 04:00:00,3,Morris Park/Bronxdale,718.0,127.0,2017,2,14,4,0,0
28151,407,2017-02-14 08:00:00,3,Morris Park/Bronxdale,1211.0,349.0,2017,2,14,8,0,0
28617,407,2017-02-14 12:00:00,3,Morris Park/Bronxdale,757.0,430.0,2017,2,14,12,0,0
29083,407,2017-02-14 16:00:00,3,Morris Park/Bronxdale,739.0,756.0,2017,2,14,16,0,0
29549,407,2017-02-14 20:00:00,3,Morris Park/Bronxdale,377.0,664.0,2017,2,14,20,0,0
30432,407,2017-02-15 04:00:00,3,Morris Park/Bronxdale,676.0,136.0,2017,2,15,4,0,0
30895,407,2017-02-15 08:00:00,3,Morris Park/Bronxdale,1189.0,385.0,2017,2,15,8,0,0
31361,407,2017-02-15 12:00:00,3,Morris Park/Bronxdale,771.0,483.0,2017,2,15,12,0,0
31827,407,2017-02-15 16:00:00,3,Morris Park/Bronxdale,723.0,766.0,2017,2,15,16,0,0
32293,407,2017-02-15 20:00:00,3,Morris Park/Bronxdale,382.0,675.0,2017,2,15,20,0,0
33175,407,2017-02-16 04:00:00,3,Morris Park/Bronxdale,694.0,110.0,2017,2,16,4,0,0
33638,407,2017-02-16 08:00:00,3,Morris Park/Bronxdale,1164.0,307.0,2017,2,16,8,0,0
34104,407,2017-02-16 12:00:00,3,Morris Park/Bronxdale,748.0,466.0,2017,2,16,12,0,0
34570,407,2017-02-16 16:00:00,3,Morris Park/Bronxdale,719.0,755.0,2017,2,16,16,0,0
35036,407,2017-02-16 20:00:00,3,Morris Park/Bronxdale,346.0,630.0,2017,2,16,20,0,0
35925,407,2017-02-17 04:00:00,3,Morris Park/Bronxdale,625.0,114.0,2017,2,17,4,0,0
36389,407,2017-02-17 08:00:00,3,Morris Park/Bronxdale,1099.0,324.0,2017,2,17,8,0,0
36855,407,2017-02-17 12:00:00,3,Morris Park/Bronxdale,757.0,440.0,2017,2,17,12,0,0
37321,407,2017-02-17 16:00:00,3,Morris Park/Bronxdale,674.0,672.0,2017,2,17,16,0,0
37787,407,2017-02-17 20:00:00,3,Morris Park/Bronxdale,298.0,618.0,2017,2,17,20,0,0
38253,407,2017-02-18 00:00:00,3,Morris Park/Bronxdale,30.0,177.0,2017,2,18,0,0,0
38710,407,2017-02-18 04:00:00,3,Morris Park/Bronxdale,61.0,28.0,2017,2,18,4,0,0
39174,407,2017-02-18 08:00:00,3,Morris Park/Bronxdale,207.0,115.0,2017,2,18,8,0,0
39626,407,2017-02-18 12:00:00,3,Morris Park/Bronxdale,284.0,217.0,2017,2,18,12,0,0
40086,407,2017-02-18 16:00:00,3,Morris Park/Bronxdale,234.0,282.0,2017,2,18,16,0,0
40546,407,2017-02-18 20:00:00,3,Morris Park/Bronxdale,151.0,273.0,2017,2,18,20,0,0
41010,407,2017-02-19 00:00:00,3,Morris Park/Bronxdale,46.0,136.0,2017,2,19,0,0,0
41471,407,2017-02-19 04:00:00,3,Morris Park/Bronxdale,18.0,30.0,2017,2,19,4,0,0
41935,407,2017-02-19 08:00:00,3,Morris Park/Bronxdale,134.0,72.0,2017,2,19,8,0,0
42394,407,2017-02-19 12:00:00,3,Morris Park/Bronxdale,239.0,151.0,2017,2,19,12,0,0
42853,407,2017-02-19 16:00:00,3,Morris Park/Bronxdale,226.0,199.0,2017,2,19,16,0,0
43314,407,2017-02-19 20:00:00,3,Morris Park/Bronxdale,128.0,207.0,2017,2,19,20,0,0
43773,407,2017-02-20 00:00:00,3,Morris Park/Bronxdale,3.0,79.0,2017,2,20,0,1,0
44234,407,2017-02-20 04:00:00,3,Morris Park/Bronxdale,185.0,32.0,2017,2,20,4,1,0
44696,407,2017-02-20 08:00:00,3,Morris Park/Bronxdale,433.0,156.0,2017,2,20,8,1,0
45157,407,2017-02-20 12:00:00,3,Morris Park/Bronxdale,392.0,275.0,2017,2,20,12,1,0
45616,407,2017-02-20 16:00:00,3,Morris Park/Bronxdale,296.0,377.0,2017,2,20,16,1,0
46077,407,2017-02-20 20:00:00,3,Morris Park/Bronxdale,177.0,352.0,2017,2,20,20,1,0
46963,407,2017-02-21 04:00:00,3,Morris Park/Bronxdale,575.0,39.0,2017,2,21,4,0,0
47426,407,2017-02-21 08:00:00,3,Morris Park/Bronxdale,1090.0,237.0,2017,2,21,8,0,0
47892,407,2017-02-21 12:00:00,3,Morris Park/Bronxdale,669.0,420.0,2017,2,21,12,0,0
48358,407,2017-02-21 16:00:00,3,Morris Park/Bronxdale,519.0,734.0,2017,2,21,16,0,0
48824,407,2017-02-21 20:00:00,3,Morris Park/Bronxdale,300.0,653.0,2017,2,21,20,0,0
49723,407,2017-02-22 04:00:00,3,Morris Park/Bronxdale,547.0,64.0,2017,2,22,4,0,0
50186,407,2017-02-22 08:00:00,3,Morris Park/Bronxdale,1047.0,262.0,2017,2,22,8,0,0
50652,407,2017-02-22 12:00:00,3,Morris Park/Bronxdale,664.0,415.0,2017,2,22,12,0,0
51118,407,2017-02-22 16:00:00,3,Morris Park/Bronxdale,524.0,679.0,2017,2,22,16,0,0
51584,407,2017-02-22 20:00:00,3,Morris Park/Bronxdale,293.0,609.0,2017,2,22,20,0,0
52484,407,2017-02-23 04:00:00,3,Morris Park/Bronxdale,538.0,56.0,2017,2,23,4,0,0
52945,407,2017-02-23 08:00:00,3,Morris Park/Bronxdale,1054.0,261.0,2017,2,23,8,0,0
53411,407,2017-02-23 12:00:00,3,Morris Park/Bronxdale,717.0,418.0,2017,2,23,12,0,0
53877,407,2017-02-23 16:00:00,3,Morris Park/Bronxdale,605.0,659.0,2017,2,23,16,0,0
54343,407,2017-02-23 20:00:00,3,Morris Park/Bronxdale,338.0,641.0,2017,2,23,20,0,0
55248,407,2017-02-24 04:00:00,3,Morris Park/Bronxdale,526.0,57.0,2017,2,24,4,0,0
55712,407,2017-02-24 08:00:00,3,Morris Park/Bronxdale,996.0,238.0,2017,2,24,8,0,0
56178,407,2017-02-24 12:00:00,3,Morris Park/Bronxdale,662.0,363.0,2017,2,24,12,0,0
56644,407,2017-02-24 16:00:00,3,Morris Park/Bronxdale,542.0,589.0,2017,2,24,16,0,0
57110,407,2017-02-24 20:00:00,3,Morris Park/Bronxdale,298.0,570.0,2017,2,24,20,0,0
57576,407,2017-02-25 00:00:00,3,Morris Park/Bronxdale,36.0,174.0,2017,2,25,0,0,0
58028,407,2017-02-25 04:00:00,3,Morris Park/Bronxdale,48.0,42.0,2017,2,25,4,0,0
58491,407,2017-02-25 08:00:00,3,Morris Park/Bronxdale,213.0,112.0,2017,2,25,8,0,0
58945,407,2017-02-25 12:00:00,3,Morris Park/Bronxdale,271.0,215.0,2017,2,25,12,0,0
59408,407,2017-02-25 16:00:00,3,Morris Park/Bronxdale,215.0,284.0,2017,2,25,16,0,0
59869,407,2017-02-25 20:00:00,3,Morris Park/Bronxdale,149.0,254.0,2017,2,25,20,0,0
60332,407,2017-02-26 00:00:00,3,Morris Park/Bronxdale,44.0,106.0,2017,2,26,0,0,0
60796,407,2017-02-26 04:00:00,3,Morris Park/Bronxdale,24.0,26.0,2017,2,26,4,0,0
61254,407,2017-02-26 08:00:00,3,Morris Park/Bronxdale,139.0,75.0,2017,2,26,8,0,0
61716,407,2017-02-26 12:00:00,3,Morris Park/Bronxdale,211.0,157.0,2017,2,26,12,0,0
62175,407,2017-02-26 16:00:00,3,Morris Park/Bronxdale,163.0,222.0,2017,2,26,16,0,0
