index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size
429,221,2017-02-04 08:00:00,1,Financial District,10.0,6.0,2017,2,4,8,0,2
891,221,2017-02-04 12:00:00,1,Financial District,2.0,4.0,2017,2,4,12,0,2
1352,221,2017-02-04 16:00:00,1,Financial District,20.0,16.0,2017,2,4,16,0,2
1816,221,2017-02-04 20:00:00,1,Financial District,12.0,11.0,2017,2,4,20,0,2
2279,221,2017-02-05 00:00:00,1,Financial District,6.0,7.0,2017,2,5,0,0,2
2743,221,2017-02-05 04:00:00,1,Financial District,1.0,3.0,2017,2,5,4,0,2
3203,221,2017-02-05 08:00:00,1,Financial District,6.0,3.0,2017,2,5,8,0,2
3667,221,2017-02-05 12:00:00,1,Financial District,3.0,2.0,2017,2,5,12,0,2
4128,221,2017-02-05 16:00:00,1,Financial District,12.0,9.0,2017,2,5,16,0,2
4592,221,2017-02-05 20:00:00,1,Financial District,1.0,0.0,2017,2,5,20,0,2
5044,221,2017-02-06 00:00:00,1,Financial District,2.0,6.0,2017,2,6,0,0,2
5492,221,2017-02-06 04:00:00,1,Financial District,0.0,0.0,2017,2,6,4,0,2
5945,221,2017-02-06 08:00:00,1,Financial District,819.0,4321.0,2017,2,6,8,0,2
6411,221,2017-02-06 12:00:00,1,Financial District,591.0,2611.0,2017,2,6,12,0,2
6877,221,2017-02-06 16:00:00,1,Financial District,1676.0,3209.0,2017,2,6,16,0,2
7343,221,2017-02-06 20:00:00,1,Financial District,704.0,1721.0,2017,2,6,20,0,2
7794,221,2017-02-07 00:00:00,1,Financial District,58.0,282.0,2017,2,7,0,0,2
8228,221,2017-02-07 04:00:00,1,Financial District,20.0,8.0,2017,2,7,4,0,2
8679,221,2017-02-07 08:00:00,1,Financial District,845.0,4256.0,2017,2,7,8,0,2
9145,221,2017-02-07 12:00:00,1,Financial District,595.0,2413.0,2017,2,7,12,0,2
9611,221,2017-02-07 16:00:00,1,Financial District,1393.0,3204.0,2017,2,7,16,0,2
10077,221,2017-02-07 20:00:00,1,Financial District,663.0,1728.0,2017,2,7,20,0,2
10530,221,2017-02-08 00:00:00,1,Financial District,72.0,361.0,2017,2,8,0,0,2
10968,221,2017-02-08 04:00:00,1,Financial District,25.0,19.0,2017,2,8,4,0,2
11420,221,2017-02-08 08:00:00,1,Financial District,883.0,4555.0,2017,2,8,8,0,2
11886,221,2017-02-08 12:00:00,1,Financial District,683.0,2771.0,2017,2,8,12,0,2
12352,221,2017-02-08 16:00:00,1,Financial District,1752.0,3485.0,2017,2,8,16,0,2
