index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size
209,467,2017-02-04 04:00:00,1,Fort Greene/Brooklyn Heights,102.0,165.0,2017,2,4,4,0,2
668,467,2017-02-04 08:00:00,1,Fort Greene/Brooklyn Heights,463.0,784.0,2017,2,4,8,0,2
1131,467,2017-02-04 12:00:00,1,Fort Greene/Brooklyn Heights,1574.0,1632.0,2017,2,4,12,0,2
1594,467,2017-02-04 16:00:00,1,Fort Greene/Brooklyn Heights,2384.0,1615.0,2017,2,4,16,0,2
2059,467,2017-02-04 20:00:00,1,Fort Greene/Brooklyn Heights,1604.0,1027.0,2017,2,4,20,0,2
2521,467,2017-02-05 00:00:00,1,Fort Greene/Brooklyn Heights,423.0,397.0,2017,2,5,0,0,2
2984,467,2017-02-05 04:00:00,1,Fort Greene/Brooklyn Heights,68.0,53.0,2017,2,5,4,0,2
3445,467,2017-02-05 08:00:00,1,Fort Greene/Brooklyn Heights,402.0,539.0,2017,2,5,8,0,2
3909,467,2017-02-05 12:00:00,1,Fort Greene/Brooklyn Heights,1159.0,1288.0,2017,2,5,12,0,2
4370,467,2017-02-05 16:00:00,1,Fort Greene/Brooklyn Heights,1616.0,1428.0,2017,2,5,16,0,2
4834,467,2017-02-05 20:00:00,1,Fort Greene/Brooklyn Heights,1201.0,854.0,2017,2,5,20,0,2
5279,467,2017-02-06 00:00:00,1,Fort Greene/Brooklyn Heights,312.0,194.0,2017,2,6,0,0,2
5722,467,2017-02-06 04:00:00,1,Fort Greene/Brooklyn Heights,242.0,100.0,2017,2,6,4,0,2
6188,467,2017-02-06 08:00:00,1,Fort Greene/Brooklyn Heights,1415.0,1312.0,2017,2,6,8,0,2
6654,467,2017-02-06 12:00:00,1,Fort Greene/Brooklyn Heights,1630.0,1599.0,2017,2,6,12,0,2
7120,467,2017-02-06 16:00:00,1,Fort Greene/Brooklyn Heights,3575.0,709.0,2017,2,6,16,0,2
7586,467,2017-02-06 20:00:00,1,Fort Greene/Brooklyn Heights,3128.0,567.0,2017,2,6,20,0,2
8016,467,2017-02-07 00:00:00,1,Fort Greene/Brooklyn Heights,65.0,180.0,2017,2,7,0,0,2
8456,467,2017-02-07 04:00:00,1,Fort Greene/Brooklyn Heights,236.0,103.0,2017,2,7,4,0,2
8922,467,2017-02-07 08:00:00,1,Fort Greene/Brooklyn Heights,1399.0,1270.0,2017,2,7,8,0,2
9388,467,2017-02-07 12:00:00,1,Fort Greene/Brooklyn Heights,1663.0,1470.0,2017,2,7,12,0,2
9854,467,2017-02-07 16:00:00,1,Fort Greene/Brooklyn Heights,3353.0,717.0,2017,2,7,16,0,2
10320,467,2017-02-07 20:00:00,1,Fort Greene/Brooklyn Heights,3063.0,599.0,2017,2,7,20,0,2
10757,467,2017-02-08 00:00:00,1,Fort Greene/Brooklyn Heights,181.0,191.0,2017,2,8,0,0,2
11197,467,2017-02-08 04:00:00,1,Fort Greene/Brooklyn Heights,227.0,87.0,2017,2,8,4,0,2
11663,467,2017-02-08 08:00:00,1,Fort Greene/Brooklyn Heights,1441.0,1357.0,2017,2,8,8,0,2
12129,467,2017-02-08 12:00:00,1,Fort Greene/Brooklyn Heights,1790.0,1721.0,2017,2,8,12,0,2
12595,467,2017-02-08 16:00:00,1,Fort Greene/Brooklyn Heights,3714.0,900.0,2017,2,8,16,0,2
13061,467,2017-02-08 20:00:00,1,Fort Greene/Brooklyn Heights,3368.0,635.0,2017,2,8,20,0,2
13519,467,2017-02-09 00:00:00,1,Fort Greene/Brooklyn Heights,240.0,198.0,2017,2,9,0,0,2
13976,467,2017-02-09 04:00:00,1,Fort Greene/Brooklyn Heights,137.0,144.0,2017,2,9,4,0,2
14442,467,2017-02-09 08:00:00,1,Fort Greene/Brooklyn Heights,850.0,814.0,2017,2,9,8,0,2
14908,467,2017-02-09 12:00:00,1,Fort Greene/Brooklyn Heights,1080.0,912.0,2017,2,9,12,0,2
15374,467,2017-02-09 16:00:00,1,Fort Greene/Brooklyn Heights,1802.0,614.0,2017,2,9,16,0,2
15840,467,2017-02-09 20:00:00,1,Fort Greene/Brooklyn Heights,1558.0,475.0,2017,2,9,20,0,2
16267,467,2017-02-10 00:00:00,1,Fort Greene/Brooklyn Heights,121.0,113.0,2017,2,10,0,0,2
16708,467,2017-02-10 04:00:00,1,Fort Greene/Brooklyn Heights,201.0,103.0,2017,2,10,4,0,2
17174,467,2017-02-10 08:00:00,1,Fort Greene/Brooklyn Heights,1366.0,1328.0,2017,2,10,8,0,2
17640,467,2017-02-10 12:00:00,1,Fort Greene/Brooklyn Heights,1925.0,1651.0,2017,2,10,12,0,2
18106,467,2017-02-10 16:00:00,1,Fort Greene/Brooklyn Heights,3788.0,816.0,2017,2,10,16,0,2
18572,467,2017-02-10 20:00:00,1,Fort Greene/Brooklyn Heights,3044.0,574.0,2017,2,10,20,0,2
19038,467,2017-02-11 00:00:00,1,Fort Greene/Brooklyn Heights,45.0,159.0,2017,2,11,0,0,2
19963,467,2017-02-11 08:00:00,1,Fort Greene/Brooklyn Heights,4.0,6.0,2017,2,11,8,0,2
