index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size
102,249,2017-02-04 04:00:00,2,Bushwick,74.0,97.0,2017,2,4,4,0,0
457,249,2017-02-04 08:00:00,2,Bushwick,282.0,107.0,2017,2,4,8,0,0
919,249,2017-02-04 12:00:00,2,Bushwick,539.0,261.0,2017,2,4,12,0,0
1380,249,2017-02-04 16:00:00,2,Bushwick,496.0,511.0,2017,2,4,16,0,0
1844,249,2017-02-04 20:00:00,2,Bushwick,303.0,596.0,2017,2,4,20,0,0
2307,249,2017-02-05 00:00:00,2,Bushwick,163.0,314.0,2017,2,5,0,0,0
2770,249,2017-02-05 04:00:00,2,Bushwick,62.0,68.0,2017,2,5,4,0,0
3231,249,2017-02-05 08:00:00,2,Bushwick,197.0,85.0,2017,2,5,8,0,0
3695,249,2017-02-05 12:00:00,2,Bushwick,431.0,208.0,2017,2,5,12,0,0
4156,249,2017-02-05 16:00:00,2,Bushwick,421.0,471.0,2017,2,5,16,0,0
4620,249,2017-02-05 20:00:00,2,Bushwick,242.0,477.0,2017,2,5,20,0,0
5072,249,2017-02-06 00:00:00,2,Bushwick,8.0,129.0,2017,2,6,0,0,0
5519,249,2017-02-06 04:00:00,2,Bushwick,339.0,149.0,2017,2,6,4,0,0
5973,249,2017-02-06 08:00:00,2,Bushwick,1441.0,261.0,2017,2,6,8,0,0
6439,249,2017-02-06 12:00:00,2,Bushwick,1212.0,289.0,2017,2,6,12,0,0
6905,249,2017-02-06 16:00:00,2,Bushwick,553.0,1211.0,2017,2,6,16,0,0
7371,249,2017-02-06 20:00:00,2,Bushwick,426.0,1338.0,2017,2,6,20,0,0
7820,249,2017-02-07 00:00:00,2,Bushwick,20.0,180.0,2017,2,7,0,0,0
8253,249,2017-02-07 04:00:00,2,Bushwick,326.0,190.0,2017,2,7,4,0,0
8707,249,2017-02-07 08:00:00,2,Bushwick,1471.0,358.0,2017,2,7,8,0,0
9173,249,2017-02-07 12:00:00,2,Bushwick,1246.0,311.0,2017,2,7,12,0,0
9639,249,2017-02-07 16:00:00,2,Bushwick,506.0,1247.0,2017,2,7,16,0,0
10105,249,2017-02-07 20:00:00,2,Bushwick,415.0,1418.0,2017,2,7,20,0,0
10554,249,2017-02-08 00:00:00,2,Bushwick,11.0,296.0,2017,2,8,0,0,0
10994,249,2017-02-08 04:00:00,2,Bushwick,343.0,103.0,2017,2,8,4,0,0
11448,249,2017-02-08 08:00:00,2,Bushwick,1467.0,271.0,2017,2,8,8,0,0
11914,249,2017-02-08 12:00:00,2,Bushwick,1218.0,364.0,2017,2,8,12,0,0
12380,249,2017-02-08 16:00:00,2,Bushwick,537.0,1261.0,2017,2,8,16,0,0
12846,249,2017-02-08 20:00:00,2,Bushwick,455.0,1479.0,2017,2,8,20,0,0
13308,249,2017-02-09 00:00:00,2,Bushwick,46.0,434.0,2017,2,9,0,0,0
13764,249,2017-02-09 04:00:00,2,Bushwick,217.0,61.0,2017,2,9,4,0,0
14227,249,2017-02-09 08:00:00,2,Bushwick,735.0,149.0,2017,2,9,8,0,0
