index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size
312,101,2017-02-04 08:00:00,2,Astoria,320.0,79.0,2017,2,4,8,0,1
771,101,2017-02-04 12:00:00,2,Astoria,416.0,85.0,2017,2,4,12,0,1
1234,101,2017-02-04 16:00:00,2,Astoria,531.0,71.0,2017,2,4,16,0,1
1696,101,2017-02-04 20:00:00,2,Astoria,283.0,190.0,2017,2,4,20,0,1
2162,101,2017-02-05 00:00:00,2,Astoria,101.0,115.0,2017,2,5,0,0,1
2623,101,2017-02-05 04:00:00,2,Astoria,50.0,64.0,2017,2,5,4,0,1
3087,101,2017-02-05 08:00:00,2,Astoria,223.0,88.0,2017,2,5,8,0,1
3547,101,2017-02-05 12:00:00,2,Astoria,312.0,136.0,2017,2,5,12,0,1
4012,101,2017-02-05 16:00:00,2,Astoria,425.0,205.0,2017,2,5,16,0,1
4472,101,2017-02-05 20:00:00,2,Astoria,200.0,155.0,2017,2,5,20,0,1
4934,101,2017-02-06 00:00:00,2,Astoria,102.0,145.0,2017,2,6,0,0,1
5376,101,2017-02-06 04:00:00,2,Astoria,38.0,73.0,2017,2,6,4,0,1
5825,101,2017-02-06 08:00:00,2,Astoria,673.0,566.0,2017,2,6,8,0,1
6291,101,2017-02-06 12:00:00,2,Astoria,477.0,396.0,2017,2,6,12,0,1
6757,101,2017-02-06 16:00:00,2,Astoria,1109.0,367.0,2017,2,6,16,0,1
7223,101,2017-02-06 20:00:00,2,Astoria,472.0,289.0,2017,2,6,20,0,1
7683,101,2017-02-07 00:00:00,2,Astoria,67.0,85.0,2017,2,7,0,0,1
8113,101,2017-02-07 04:00:00,2,Astoria,58.0,66.0,2017,2,7,4,0,1
8559,101,2017-02-07 08:00:00,2,Astoria,704.0,668.0,2017,2,7,8,0,1
9025,101,2017-02-07 12:00:00,2,Astoria,493.0,437.0,2017,2,7,12,0,1
9491,101,2017-02-07 16:00:00,2,Astoria,1140.0,354.0,2017,2,7,16,0,1
9957,101,2017-02-07 20:00:00,2,Astoria,498.0,262.0,2017,2,7,20,0,1
10419,101,2017-02-08 00:00:00,2,Astoria,76.0,89.0,2017,2,8,0,0,1
10854,101,2017-02-08 04:00:00,2,Astoria,65.0,66.0,2017,2,8,4,0,1
11300,101,2017-02-08 08:00:00,2,Astoria,657.0,689.0,2017,2,8,8,0,1
11766,101,2017-02-08 12:00:00,2,Astoria,495.0,452.0,2017,2,8,12,0,1
12232,101,2017-02-08 16:00:00,2,Astoria,1187.0,424.0,2017,2,8,16,0,1
12698,101,2017-02-08 20:00:00,2,Astoria,558.0,303.0,2017,2,8,20,0,1
13163,101,2017-02-09 00:00:00,2,Astoria,94.0,107.0,2017,2,9,0,0,1
13620,101,2017-02-09 04:00:00,2,Astoria,65.0,81.0,2017,2,9,4,0,1
14079,101,2017-02-09 08:00:00,2,Astoria,366.0,363.0,2017,2,9,8,0,1
14545,101,2017-02-09 12:00:00,2,Astoria,413.0,273.0,2017,2,9,12,0,1
15011,101,2017-02-09 16:00:00,2,Astoria,630.0,202.0,2017,2,9,16,0,1
15477,101,2017-02-09 20:00:00,2,Astoria,248.0,149.0,2017,2,9,20,0,1
15937,101,2017-02-10 00:00:00,2,Astoria,49.0,63.0,2017,2,10,0,0,1
16364,101,2017-02-10 04:00:00,2,Astoria,38.0,13.0,2017,2,10,4,0,1
16811,101,2017-02-10 08:00:00,2,Astoria,676.0,567.0,2017,2,10,8,0,1
17277,101,2017-02-10 12:00:00,2,Astoria,543.0,433.0,2017,2,10,12,0,1
17743,101,2017-02-10 16:00:00,2,Astoria,1096.0,408.0,2017,2,10,16,0,1
18209,101,2017-02-10 20:00:00,2,Astoria,510.0,307.0,2017,2,10,20,0,1
18675,101,2017-02-11 00:00:00,2,Astoria,91.0,92.0,2017,2,11,0,0,1
19138,101,2017-02-11 04:00:00,2,Astoria,70.0,67.0,2017,2,11,4,0,1
19600,101,2017-02-11 08:00:00,2,Astoria,292.0,156.0,2017,2,11,8,0,1
20065,101,2017-02-11 12:00:00,2,Astoria,439.0,158.0,2017,2,11,12,0,1
20525,101,2017-02-11 16:00:00,2,Astoria,541.0,245.0,2017,2,11,16,0,1
20990,101,2017-02-11 20:00:00,2,Astoria,306.0,303.0,2017,2,11,20,0,1
21452,101,2017-02-12 00:00:00,2,Astoria,108.0,157.0,2017,2,12,0,0,1
21916,101,2017-02-12 04:00:00,2,Astoria,52.0,83.0,2017,2,12,4,0,1
22381,101,2017-02-12 08:00:00,2,Astoria,244.0,125.0,2017,2,12,8,0,1
22840,101,2017-02-12 12:00:00,2,Astoria,316.0,142.0,2017,2,12,12,0,1
23303,101,2017-02-12 16:00:00,2,Astoria,370.0,221.0,2017,2,12,16,0,1
23763,101,2017-02-12 20:00:00,2,Astoria,224.0,172.0,2017,2,12,20,0,1
24220,101,2017-02-13 00:00:00,2,Astoria,77.0,69.0,2017,2,13,0,0,1
24657,101,2017-02-13 04:00:00,2,Astoria,41.0,14.0,2017,2,13,4,0,1
25105,101,2017-02-13 08:00:00,2,Astoria,679.0,624.0,2017,2,13,8,0,1
25571,101,2017-02-13 12:00:00,2,Astoria,466.0,439.0,2017,2,13,12,0,1
26037,101,2017-02-13 16:00:00,2,Astoria,1046.0,349.0,2017,2,13,16,0,1
26503,101,2017-02-13 20:00:00,2,Astoria,651.0,253.0,2017,2,13,20,0,1
27397,101,2017-02-14 04:00:00,2,Astoria,41.0,1.0,2017,2,14,4,0,1
27846,101,2017-02-14 08:00:00,2,Astoria,696.0,646.0,2017,2,14,8,0,1
28312,101,2017-02-14 12:00:00,2,Astoria,340.0,499.0,2017,2,14,12,0,1
28778,101,2017-02-14 16:00:00,2,Astoria,1061.0,443.0,2017,2,14,16,0,1
29244,101,2017-02-14 20:00:00,2,Astoria,497.0,276.0,2017,2,14,20,0,1
29704,101,2017-02-15 00:00:00,2,Astoria,86.0,94.0,2017,2,15,0,0,1
30139,101,2017-02-15 04:00:00,2,Astoria,66.0,75.0,2017,2,15,4,0,1
30590,101,2017-02-15 08:00:00,2,Astoria,688.0,669.0,2017,2,15,8,0,1
31056,101,2017-02-15 12:00:00,2,Astoria,356.0,533.0,2017,2,15,12,0,1
31522,101,2017-02-15 16:00:00,2,Astoria,1090.0,403.0,2017,2,15,16,0,1
31988,101,2017-02-15 20:00:00,2,Astoria,479.0,232.0,2017,2,15,20,0,1
32449,101,2017-02-16 00:00:00,2,Astoria,60.0,113.0,2017,2,16,0,0,1
32886,101,2017-02-16 04:00:00,2,Astoria,58.0,87.0,2017,2,16,4,0,1
33333,101,2017-02-16 08:00:00,2,Astoria,733.0,659.0,2017,2,16,8,0,1
33799,101,2017-02-16 12:00:00,2,Astoria,376.0,528.0,2017,2,16,12,0,1
