index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
17,35,2017-02-04 04:00:00,1,Central Harlem,179.0,90.0,2017,2,4,4,0,0,1
246,35,2017-02-04 08:00:00,1,Central Harlem,567.0,150.0,2017,2,4,8,0,0,1
705,35,2017-02-04 12:00:00,1,Central Harlem,796.0,293.0,2017,2,4,12,0,0,1
1168,35,2017-02-04 16:00:00,1,Central Harlem,692.0,390.0,2017,2,4,16,0,0,1
1631,35,2017-02-04 20:00:00,1,Central Harlem,484.0,326.0,2017,2,4,20,0,0,1
2096,35,2017-02-05 00:00:00,1,Central Harlem,171.0,176.0,2017,2,5,0,0,0,1
2558,35,2017-02-05 04:00:00,1,Central Harlem,104.0,85.0,2017,2,5,4,0,0,1
3021,35,2017-02-05 08:00:00,1,Central Harlem,395.0,96.0,2017,2,5,8,0,0,1
3482,35,2017-02-05 12:00:00,1,Central Harlem,617.0,191.0,2017,2,5,12,0,0,1
3946,35,2017-02-05 16:00:00,1,Central Harlem,549.0,317.0,2017,2,5,16,0,0,1
4407,35,2017-02-05 20:00:00,1,Central Harlem,378.0,328.0,2017,2,5,20,0,0,1
4871,35,2017-02-06 00:00:00,1,Central Harlem,87.0,165.0,2017,2,6,0,0,0,1
5316,35,2017-02-06 04:00:00,1,Central Harlem,514.0,83.0,2017,2,6,4,0,0,1
5759,35,2017-02-06 08:00:00,1,Central Harlem,1169.0,244.0,2017,2,6,8,0,0,1
6225,35,2017-02-06 12:00:00,1,Central Harlem,995.0,398.0,2017,2,6,12,0,0,1
6691,35,2017-02-06 16:00:00,1,Central Harlem,800.0,583.0,2017,2,6,16,0,0,1
7157,35,2017-02-06 20:00:00,1,Central Harlem,527.0,503.0,2017,2,6,20,0,0,1
7622,35,2017-02-07 00:00:00,1,Central Harlem,53.0,157.0,2017,2,7,0,0,0,1
8053,35,2017-02-07 04:00:00,1,Central Harlem,503.0,93.0,2017,2,7,4,0,0,1
8493,35,2017-02-07 08:00:00,1,Central Harlem,1174.0,239.0,2017,2,7,8,0,0,1
8959,35,2017-02-07 12:00:00,1,Central Harlem,983.0,343.0,2017,2,7,12,0,0,1
9425,35,2017-02-07 16:00:00,1,Central Harlem,757.0,581.0,2017,2,7,16,0,0,1
9891,35,2017-02-07 20:00:00,1,Central Harlem,508.0,526.0,2017,2,7,20,0,0,1
10357,35,2017-02-08 00:00:00,1,Central Harlem,56.0,170.0,2017,2,8,0,0,0,1
10794,35,2017-02-08 04:00:00,1,Central Harlem,533.0,130.0,2017,2,8,4,0,0,1
11234,35,2017-02-08 08:00:00,1,Central Harlem,1224.0,230.0,2017,2,8,8,0,0,1
11700,35,2017-02-08 12:00:00,1,Central Harlem,1000.0,325.0,2017,2,8,12,0,0,1
12166,35,2017-02-08 16:00:00,1,Central Harlem,844.0,597.0,2017,2,8,16,0,0,1
12632,35,2017-02-08 20:00:00,1,Central Harlem,608.0,578.0,2017,2,8,20,0,0,1
13098,35,2017-02-09 00:00:00,1,Central Harlem,134.0,184.0,2017,2,9,0,0,0,1
13555,35,2017-02-09 04:00:00,1,Central Harlem,268.0,76.0,2017,2,9,4,0,0,1
14013,35,2017-02-09 08:00:00,1,Central Harlem,613.0,158.0,2017,2,9,8,0,0,1
14479,35,2017-02-09 12:00:00,1,Central Harlem,570.0,207.0,2017,2,9,12,0,0,1
14945,35,2017-02-09 16:00:00,1,Central Harlem,462.0,294.0,2017,2,9,16,0,0,1
15411,35,2017-02-09 20:00:00,1,Central Harlem,326.0,266.0,2017,2,9,20,0,0,1
15877,35,2017-02-10 00:00:00,1,Central Harlem,46.0,97.0,2017,2,10,0,0,0,1
16303,35,2017-02-10 04:00:00,1,Central Harlem,494.0,95.0,2017,2,10,4,0,0,1
16745,35,2017-02-10 08:00:00,1,Central Harlem,1175.0,252.0,2017,2,10,8,0,0,1
17211,35,2017-02-10 12:00:00,1,Central Harlem,918.0,324.0,2017,2,10,12,0,0,1
17677,35,2017-02-10 16:00:00,1,Central Harlem,725.0,550.0,2017,2,10,16,0,0,1
18143,35,2017-02-10 20:00:00,1,Central Harlem,597.0,642.0,2017,2,10,20,0,0,1
18609,35,2017-02-11 00:00:00,1,Central Harlem,185.0,290.0,2017,2,11,0,0,0,1
19075,35,2017-02-11 04:00:00,1,Central Harlem,162.0,95.0,2017,2,11,4,0,0,1
19534,35,2017-02-11 08:00:00,1,Central Harlem,529.0,163.0,2017,2,11,8,0,0,1
20000,35,2017-02-11 12:00:00,1,Central Harlem,771.0,300.0,2017,2,11,12,0,0,1
20459,35,2017-02-11 16:00:00,1,Central Harlem,669.0,408.0,2017,2,11,16,0,0,1
20925,35,2017-02-11 20:00:00,1,Central Harlem,429.0,408.0,2017,2,11,20,0,0,1
21386,35,2017-02-12 00:00:00,1,Central Harlem,193.0,233.0,2017,2,12,0,0,0,1
21851,35,2017-02-12 04:00:00,1,Central Harlem,130.0,95.0,2017,2,12,4,0,0,1
22315,35,2017-02-12 08:00:00,1,Central Harlem,366.0,97.0,2017,2,12,8,0,0,1
