index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
277,66,2017-02-04 08:00:00,1,Astoria,1260.0,755.0,2017,2,4,8,0,1,1
736,66,2017-02-04 12:00:00,1,Astoria,1490.0,898.0,2017,2,4,12,0,1,1
1199,66,2017-02-04 16:00:00,1,Astoria,1633.0,1132.0,2017,2,4,16,0,1,1
1662,66,2017-02-04 20:00:00,1,Astoria,931.0,1007.0,2017,2,4,20,0,1,1
2127,66,2017-02-05 00:00:00,1,Astoria,229.0,549.0,2017,2,5,0,0,1,1
2589,66,2017-02-05 04:00:00,1,Astoria,126.0,206.0,2017,2,5,4,0,1,1
3052,66,2017-02-05 08:00:00,1,Astoria,838.0,431.0,2017,2,5,8,0,1,1
3513,66,2017-02-05 12:00:00,1,Astoria,1157.0,637.0,2017,2,5,12,0,1,1
3977,66,2017-02-05 16:00:00,1,Astoria,1146.0,1031.0,2017,2,5,16,0,1,1
4438,66,2017-02-05 20:00:00,1,Astoria,654.0,771.0,2017,2,5,20,0,1,1
4900,66,2017-02-06 00:00:00,1,Astoria,153.0,386.0,2017,2,6,0,0,1,1
5346,66,2017-02-06 04:00:00,1,Astoria,481.0,548.0,2017,2,6,4,0,1,1
5790,66,2017-02-06 08:00:00,1,Astoria,3067.0,1273.0,2017,2,6,8,0,1,1
6256,66,2017-02-06 12:00:00,1,Astoria,1889.0,993.0,2017,2,6,12,0,1,1
6722,66,2017-02-06 16:00:00,1,Astoria,2945.0,1784.0,2017,2,6,16,0,1,1
7188,66,2017-02-06 20:00:00,1,Astoria,1358.0,1532.0,2017,2,6,20,0,1,1
7651,66,2017-02-07 00:00:00,1,Astoria,109.0,453.0,2017,2,7,0,0,1,1
8083,66,2017-02-07 04:00:00,1,Astoria,311.0,266.0,2017,2,7,4,0,1,1
8524,66,2017-02-07 08:00:00,1,Astoria,3118.0,1662.0,2017,2,7,8,0,1,1
8990,66,2017-02-07 12:00:00,1,Astoria,1942.0,1195.0,2017,2,7,12,0,1,1
9456,66,2017-02-07 16:00:00,1,Astoria,3021.0,1706.0,2017,2,7,16,0,1,1
9922,66,2017-02-07 20:00:00,1,Astoria,1389.0,1453.0,2017,2,7,20,0,1,1
10387,66,2017-02-08 00:00:00,1,Astoria,97.0,425.0,2017,2,8,0,0,1,1
10824,66,2017-02-08 04:00:00,1,Astoria,285.0,306.0,2017,2,8,4,0,1,1
11265,66,2017-02-08 08:00:00,1,Astoria,3174.0,1465.0,2017,2,8,8,0,1,1
11731,66,2017-02-08 12:00:00,1,Astoria,2116.0,1138.0,2017,2,8,12,0,1,1
12197,66,2017-02-08 16:00:00,1,Astoria,3070.0,1610.0,2017,2,8,16,0,1,1
12663,66,2017-02-08 20:00:00,1,Astoria,1582.0,1733.0,2017,2,8,20,0,1,1
13128,66,2017-02-09 00:00:00,1,Astoria,168.0,540.0,2017,2,9,0,0,1,1
13586,66,2017-02-09 04:00:00,1,Astoria,261.0,304.0,2017,2,9,4,0,1,1
14044,66,2017-02-09 08:00:00,1,Astoria,1518.0,998.0,2017,2,9,8,0,1,1
14510,66,2017-02-09 12:00:00,1,Astoria,1161.0,645.0,2017,2,9,12,0,1,1
14976,66,2017-02-09 16:00:00,1,Astoria,1492.0,1048.0,2017,2,9,16,0,1,1
15442,66,2017-02-09 20:00:00,1,Astoria,755.0,914.0,2017,2,9,20,0,1,1
15906,66,2017-02-10 00:00:00,1,Astoria,13.0,131.0,2017,2,10,0,0,1,1
16333,66,2017-02-10 04:00:00,1,Astoria,1203.0,693.0,2017,2,10,4,0,1,1
16776,66,2017-02-10 08:00:00,1,Astoria,2341.0,1248.0,2017,2,10,8,0,1,1
17242,66,2017-02-10 12:00:00,1,Astoria,1716.0,997.0,2017,2,10,12,0,1,1
17708,66,2017-02-10 16:00:00,1,Astoria,3142.0,1745.0,2017,2,10,16,0,1,1
18174,66,2017-02-10 20:00:00,1,Astoria,1505.0,1451.0,2017,2,10,20,0,1,1
18640,66,2017-02-11 00:00:00,1,Astoria,220.0,518.0,2017,2,11,0,0,1,1
19105,66,2017-02-11 04:00:00,1,Astoria,120.0,160.0,2017,2,11,4,0,1,1
19565,66,2017-02-11 08:00:00,1,Astoria,1149.0,677.0,2017,2,11,8,0,1,1
20031,66,2017-02-11 12:00:00,1,Astoria,1475.0,662.0,2017,2,11,12,0,1,1
20490,66,2017-02-11 16:00:00,1,Astoria,1515.0,962.0,2017,2,11,16,0,1,1
20956,66,2017-02-11 20:00:00,1,Astoria,816.0,883.0,2017,2,11,20,0,1,1
21417,66,2017-02-12 00:00:00,1,Astoria,230.0,472.0,2017,2,12,0,0,1,1
21882,66,2017-02-12 04:00:00,1,Astoria,114.0,164.0,2017,2,12,4,0,1,1
22346,66,2017-02-12 08:00:00,1,Astoria,680.0,338.0,2017,2,12,8,0,1,1
22807,66,2017-02-12 12:00:00,1,Astoria,974.0,495.0,2017,2,12,12,0,1,1
23268,66,2017-02-12 16:00:00,1,Astoria,894.0,591.0,2017,2,12,16,0,1,1
23730,66,2017-02-12 20:00:00,1,Astoria,517.0,653.0,2017,2,12,20,0,1,1
24189,66,2017-02-13 00:00:00,1,Astoria,143.0,268.0,2017,2,13,0,0,1,1
24625,66,2017-02-13 04:00:00,1,Astoria,313.0,245.0,2017,2,13,4,0,1,1
25070,66,2017-02-13 08:00:00,1,Astoria,2889.0,1469.0,2017,2,13,8,0,1,1
25536,66,2017-02-13 12:00:00,1,Astoria,1755.0,1059.0,2017,2,13,12,0,1,1
26002,66,2017-02-13 16:00:00,1,Astoria,2930.0,1560.0,2017,2,13,16,0,1,1
26468,66,2017-02-13 20:00:00,1,Astoria,1387.0,1404.0,2017,2,13,20,0,1,1
26932,66,2017-02-14 00:00:00,1,Astoria,88.0,412.0,2017,2,14,0,0,1,1
27367,66,2017-02-14 04:00:00,1,Astoria,259.0,200.0,2017,2,14,4,0,1,1
27811,66,2017-02-14 08:00:00,1,Astoria,3121.0,1361.0,2017,2,14,8,0,1,1
28277,66,2017-02-14 12:00:00,1,Astoria,2044.0,1070.0,2017,2,14,12,0,1,1
28743,66,2017-02-14 16:00:00,1,Astoria,3032.0,1710.0,2017,2,14,16,0,1,1
29209,66,2017-02-14 20:00:00,1,Astoria,1417.0,1512.0,2017,2,14,20,0,1,1
29672,66,2017-02-15 00:00:00,1,Astoria,108.0,453.0,2017,2,15,0,0,1,1
30108,66,2017-02-15 04:00:00,1,Astoria,295.0,316.0,2017,2,15,4,0,1,1
30555,66,2017-02-15 08:00:00,1,Astoria,3144.0,1495.0,2017,2,15,8,0,1,1
31021,66,2017-02-15 12:00:00,1,Astoria,2012.0,1113.0,2017,2,15,12,0,1,1
31487,66,2017-02-15 16:00:00,1,Astoria,3080.0,1741.0,2017,2,15,16,0,1,1
31953,66,2017-02-15 20:00:00,1,Astoria,1508.0,1373.0,2017,2,15,20,0,1,1
32417,66,2017-02-16 00:00:00,1,Astoria,135.0,413.0,2017,2,16,0,0,1,1
32856,66,2017-02-16 04:00:00,1,Astoria,233.0,287.0,2017,2,16,4,0,1,1
33298,66,2017-02-16 08:00:00,1,Astoria,3127.0,1464.0,2017,2,16,8,0,1,1
33764,66,2017-02-16 12:00:00,1,Astoria,2034.0,1099.0,2017,2,16,12,0,1,1
34230,66,2017-02-16 16:00:00,1,Astoria,2862.0,1779.0,2017,2,16,16,0,1,1
34696,66,2017-02-16 20:00:00,1,Astoria,1456.0,1489.0,2017,2,16,20,0,1,1
35159,66,2017-02-17 00:00:00,1,Astoria,141.0,349.0,2017,2,17,0,0,1,1
35602,66,2017-02-17 04:00:00,1,Astoria,256.0,227.0,2017,2,17,4,0,1,1
36049,66,2017-02-17 08:00:00,1,Astoria,3061.0,1382.0,2017,2,17,8,0,1,1
36515,66,2017-02-17 12:00:00,1,Astoria,2192.0,1220.0,2017,2,17,12,0,1,1
36981,66,2017-02-17 16:00:00,1,Astoria,3035.0,1775.0,2017,2,17,16,0,1,1
37447,66,2017-02-17 20:00:00,1,Astoria,1511.0,1461.0,2017,2,17,20,0,1,1
37913,66,2017-02-18 00:00:00,1,Astoria,227.0,484.0,2017,2,18,0,0,1,1
38375,66,2017-02-18 04:00:00,1,Astoria,127.0,162.0,2017,2,18,4,0,1,1
38834,66,2017-02-18 08:00:00,1,Astoria,1132.0,647.0,2017,2,18,8,0,1,1
39296,66,2017-02-18 12:00:00,1,Astoria,1394.0,713.0,2017,2,18,12,0,1,1
39749,66,2017-02-18 16:00:00,1,Astoria,1553.0,945.0,2017,2,18,16,0,1,1
40209,66,2017-02-18 20:00:00,1,Astoria,830.0,941.0,2017,2,18,20,0,1,1
40671,66,2017-02-19 00:00:00,1,Astoria,218.0,453.0,2017,2,19,0,0,1,1
41133,66,2017-02-19 04:00:00,1,Astoria,101.0,169.0,2017,2,19,4,0,1,1
41596,66,2017-02-19 08:00:00,1,Astoria,774.0,378.0,2017,2,19,8,0,1,1
42059,66,2017-02-19 12:00:00,1,Astoria,1232.0,587.0,2017,2,19,12,0,1,1
42517,66,2017-02-19 16:00:00,1,Astoria,1143.0,797.0,2017,2,19,16,0,1,1
42975,66,2017-02-19 20:00:00,1,Astoria,563.0,822.0,2017,2,19,20,0,1,1
43438,66,2017-02-20 00:00:00,1,Astoria,158.0,374.0,2017,2,20,0,1,1,1
43896,66,2017-02-20 04:00:00,1,Astoria,172.0,192.0,2017,2,20,4,1,1,1
44357,66,2017-02-20 08:00:00,1,Astoria,1430.0,732.0,2017,2,20,8,1,1,1
44818,66,2017-02-20 12:00:00,1,Astoria,1481.0,730.0,2017,2,20,12,1,1,1
45281,66,2017-02-20 16:00:00,1,Astoria,1838.0,998.0,2017,2,20,16,1,1,1
45739,66,2017-02-20 20:00:00,1,Astoria,919.0,974.0,2017,2,20,20,1,1,1
46198,66,2017-02-21 00:00:00,1,Astoria,183.0,351.0,2017,2,21,0,0,1,1
46643,66,2017-02-21 04:00:00,1,Astoria,240.0,264.0,2017,2,21,4,0,1,1
47086,66,2017-02-21 08:00:00,1,Astoria,2820.0,1303.0,2017,2,21,8,0,1,1
47552,66,2017-02-21 12:00:00,1,Astoria,2006.0,1076.0,2017,2,21,12,0,1,1
48018,66,2017-02-21 16:00:00,1,Astoria,2729.0,1749.0,2017,2,21,16,0,1,1
48484,66,2017-02-21 20:00:00,1,Astoria,1338.0,1498.0,2017,2,21,20,0,1,1
48950,66,2017-02-22 00:00:00,1,Astoria,210.0,461.0,2017,2,22,0,0,1,1
49402,66,2017-02-22 04:00:00,1,Astoria,266.0,293.0,2017,2,22,4,0,1,1
49846,66,2017-02-22 08:00:00,1,Astoria,2904.0,1412.0,2017,2,22,8,0,1,1
50312,66,2017-02-22 12:00:00,1,Astoria,2108.0,1165.0,2017,2,22,12,0,1,1
50778,66,2017-02-22 16:00:00,1,Astoria,2738.0,1694.0,2017,2,22,16,0,1,1
51244,66,2017-02-22 20:00:00,1,Astoria,1439.0,1612.0,2017,2,22,20,0,1,1
51710,66,2017-02-23 00:00:00,1,Astoria,237.0,503.0,2017,2,23,0,0,1,1
52161,66,2017-02-23 04:00:00,1,Astoria,271.0,397.0,2017,2,23,4,0,1,1
52605,66,2017-02-23 08:00:00,1,Astoria,2859.0,1336.0,2017,2,23,8,0,1,1
53071,66,2017-02-23 12:00:00,1,Astoria,2130.0,1200.0,2017,2,23,12,0,1,1
53537,66,2017-02-23 16:00:00,1,Astoria,2852.0,1835.0,2017,2,23,16,0,1,1
54003,66,2017-02-23 20:00:00,1,Astoria,1478.0,1716.0,2017,2,23,20,0,1,1
54469,66,2017-02-24 00:00:00,1,Astoria,281.0,599.0,2017,2,24,0,0,1,1
54924,66,2017-02-24 04:00:00,1,Astoria,266.0,392.0,2017,2,24,4,0,1,1
55372,66,2017-02-24 08:00:00,1,Astoria,2853.0,1586.0,2017,2,24,8,0,1,1
55838,66,2017-02-24 12:00:00,1,Astoria,2245.0,1270.0,2017,2,24,12,0,1,1
56304,66,2017-02-24 16:00:00,1,Astoria,2868.0,1748.0,2017,2,24,16,0,1,1
56770,66,2017-02-24 20:00:00,1,Astoria,1431.0,1617.0,2017,2,24,20,0,1,1
57236,66,2017-02-25 00:00:00,1,Astoria,237.0,621.0,2017,2,25,0,0,1,1
57695,66,2017-02-25 04:00:00,1,Astoria,138.0,192.0,2017,2,25,4,0,1,1
58151,66,2017-02-25 08:00:00,1,Astoria,1035.0,659.0,2017,2,25,8,0,1,1
58612,66,2017-02-25 12:00:00,1,Astoria,1356.0,685.0,2017,2,25,12,0,1,1
59068,66,2017-02-25 16:00:00,1,Astoria,1584.0,889.0,2017,2,25,16,0,1,1
59530,66,2017-02-25 20:00:00,1,Astoria,790.0,944.0,2017,2,25,20,0,1,1
59992,66,2017-02-26 00:00:00,1,Astoria,188.0,436.0,2017,2,26,0,0,1,1
60457,66,2017-02-26 04:00:00,1,Astoria,88.0,143.0,2017,2,26,4,0,1,1
60918,66,2017-02-26 08:00:00,1,Astoria,888.0,425.0,2017,2,26,8,0,1,1
61377,66,2017-02-26 12:00:00,1,Astoria,1133.0,537.0,2017,2,26,12,0,1,1
61838,66,2017-02-26 16:00:00,1,Astoria,1087.0,812.0,2017,2,26,16,0,1,1
62299,66,2017-02-26 20:00:00,1,Astoria,590.0,988.0,2017,2,26,20,0,1,1
62753,66,2017-02-27 00:00:00,1,Astoria,137.0,372.0,2017,2,27,0,0,1,1
63186,66,2017-02-27 04:00:00,1,Astoria,259.0,220.0,2017,2,27,4,0,1,1
63633,66,2017-02-27 08:00:00,1,Astoria,3434.0,1592.0,2017,2,27,8,0,1,1
64099,66,2017-02-27 12:00:00,1,Astoria,2075.0,1140.0,2017,2,27,12,0,1,1
64566,66,2017-02-27 16:00:00,1,Astoria,2857.0,1849.0,2017,2,27,16,0,1,1
65033,66,2017-02-27 20:00:00,1,Astoria,1403.0,1422.0,2017,2,27,20,0,1,1
65497,66,2017-02-28 00:00:00,1,Astoria,193.0,471.0,2017,2,28,0,0,1,1
65926,66,2017-02-28 04:00:00,1,Astoria,316.0,359.0,2017,2,28,4,0,1,1
66366,66,2017-02-28 08:00:00,1,Astoria,3167.0,1364.0,2017,2,28,8,0,1,1
66833,66,2017-02-28 12:00:00,1,Astoria,2081.0,1034.0,2017,2,28,12,0,1,1
67300,66,2017-02-28 16:00:00,1,Astoria,3011.0,1830.0,2017,2,28,16,0,1,1
67767,66,2017-02-28 20:00:00,1,Astoria,1430.0,1590.0,2017,2,28,20,0,1,1
68231,66,2017-03-01 00:00:00,1,Astoria,196.0,517.0,2017,3,1,0,0,1,1
