index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
535,327,2017-02-04 08:00:00,1,Ridgewood/Maspeth,1257.0,289.0,2017,2,4,8,0,1,1
997,327,2017-02-04 12:00:00,1,Ridgewood/Maspeth,1392.0,458.0,2017,2,4,12,0,1,1
1458,327,2017-02-04 16:00:00,1,Ridgewood/Maspeth,1213.0,913.0,2017,2,4,16,0,1,1
1922,327,2017-02-04 20:00:00,1,Ridgewood/Maspeth,934.0,980.0,2017,2,4,20,0,1,1
2385,327,2017-02-05 00:00:00,1,Ridgewood/Maspeth,424.0,691.0,2017,2,5,0,0,1,1
2847,327,2017-02-05 04:00:00,1,Ridgewood/Maspeth,152.0,219.0,2017,2,5,4,0,1,1
3309,327,2017-02-05 08:00:00,1,Ridgewood/Maspeth,815.0,191.0,2017,2,5,8,0,1,1
3773,327,2017-02-05 12:00:00,1,Ridgewood/Maspeth,1255.0,353.0,2017,2,5,12,0,1,1
4234,327,2017-02-05 16:00:00,1,Ridgewood/Maspeth,1198.0,827.0,2017,2,5,16,0,1,1
4698,327,2017-02-05 20:00:00,1,Ridgewood/Maspeth,622.0,819.0,2017,2,5,20,0,1,1
5147,327,2017-02-06 00:00:00,1,Ridgewood/Maspeth,200.0,485.0,2017,2,6,0,0,1,1
5592,327,2017-02-06 04:00:00,1,Ridgewood/Maspeth,606.0,163.0,2017,2,6,4,0,1,1
6051,327,2017-02-06 08:00:00,1,Ridgewood/Maspeth,3691.0,525.0,2017,2,6,8,0,1,1
6517,327,2017-02-06 12:00:00,1,Ridgewood/Maspeth,1837.0,443.0,2017,2,6,12,0,1,1
6983,327,2017-02-06 16:00:00,1,Ridgewood/Maspeth,1419.0,1708.0,2017,2,6,16,0,1,1
7449,327,2017-02-06 20:00:00,1,Ridgewood/Maspeth,835.0,1524.0,2017,2,6,20,0,1,1
7892,327,2017-02-07 00:00:00,1,Ridgewood/Maspeth,126.0,532.0,2017,2,7,0,0,1,1
