index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
580,376,2017-02-04 08:00:00,1,Bushwick,774.0,282.0,2017,2,4,8,0,0,1
1042,376,2017-02-04 12:00:00,1,Bushwick,1347.0,469.0,2017,2,4,12,0,0,1
1506,376,2017-02-04 16:00:00,1,Bushwick,1542.0,704.0,2017,2,4,16,0,0,1
1970,376,2017-02-04 20:00:00,1,Bushwick,1090.0,773.0,2017,2,4,20,0,0,1
2433,376,2017-02-05 00:00:00,1,Bushwick,514.0,459.0,2017,2,5,0,0,0,1
2895,376,2017-02-05 04:00:00,1,Bushwick,173.0,148.0,2017,2,5,4,0,0,1
3357,376,2017-02-05 08:00:00,1,Bushwick,474.0,165.0,2017,2,5,8,0,0,1
3820,376,2017-02-05 12:00:00,1,Bushwick,1027.0,451.0,2017,2,5,12,0,0,1
4282,376,2017-02-05 16:00:00,1,Bushwick,1304.0,659.0,2017,2,5,16,0,0,1
4745,376,2017-02-05 20:00:00,1,Bushwick,759.0,529.0,2017,2,5,20,0,0,1
5195,376,2017-02-06 00:00:00,1,Bushwick,321.0,323.0,2017,2,6,0,0,0,1
5638,376,2017-02-06 04:00:00,1,Bushwick,62.0,133.0,2017,2,6,4,0,0,1
6099,376,2017-02-06 08:00:00,1,Bushwick,2570.0,564.0,2017,2,6,8,0,0,1
6565,376,2017-02-06 12:00:00,1,Bushwick,1544.0,557.0,2017,2,6,12,0,0,1
7031,376,2017-02-06 16:00:00,1,Bushwick,1594.0,961.0,2017,2,6,16,0,0,1
7497,376,2017-02-06 20:00:00,1,Bushwick,1002.0,1160.0,2017,2,6,20,0,0,1
7936,376,2017-02-07 00:00:00,1,Bushwick,254.0,414.0,2017,2,7,0,0,0,1
8372,376,2017-02-07 04:00:00,1,Bushwick,92.0,129.0,2017,2,7,4,0,0,1
8833,376,2017-02-07 08:00:00,1,Bushwick,2634.0,544.0,2017,2,7,8,0,0,1
9299,376,2017-02-07 12:00:00,1,Bushwick,1575.0,538.0,2017,2,7,12,0,0,1
9765,376,2017-02-07 16:00:00,1,Bushwick,1653.0,964.0,2017,2,7,16,0,0,1
10231,376,2017-02-07 20:00:00,1,Bushwick,1010.0,1216.0,2017,2,7,20,0,0,1
10673,376,2017-02-08 00:00:00,1,Bushwick,266.0,455.0,2017,2,8,0,0,0,1
11113,376,2017-02-08 04:00:00,1,Bushwick,109.0,150.0,2017,2,8,4,0,0,1
11574,376,2017-02-08 08:00:00,1,Bushwick,2718.0,543.0,2017,2,8,8,0,0,1
12040,376,2017-02-08 12:00:00,1,Bushwick,1577.0,466.0,2017,2,8,12,0,0,1
12506,376,2017-02-08 16:00:00,1,Bushwick,1523.0,933.0,2017,2,8,16,0,0,1
12972,376,2017-02-08 20:00:00,1,Bushwick,1120.0,1299.0,2017,2,8,20,0,0,1
13432,376,2017-02-09 00:00:00,1,Bushwick,319.0,533.0,2017,2,9,0,0,0,1
13888,376,2017-02-09 04:00:00,1,Bushwick,160.0,150.0,2017,2,9,4,0,0,1
14353,376,2017-02-09 08:00:00,1,Bushwick,1407.0,447.0,2017,2,9,8,0,0,1
14819,376,2017-02-09 12:00:00,1,Bushwick,910.0,461.0,2017,2,9,12,0,0,1
15285,376,2017-02-09 16:00:00,1,Bushwick,1058.0,703.0,2017,2,9,16,0,0,1
15751,376,2017-02-09 20:00:00,1,Bushwick,720.0,862.0,2017,2,9,20,0,0,1
16188,376,2017-02-10 00:00:00,1,Bushwick,243.0,418.0,2017,2,10,0,0,0,1
16626,376,2017-02-10 04:00:00,1,Bushwick,98.0,108.0,2017,2,10,4,0,0,1
17085,376,2017-02-10 08:00:00,1,Bushwick,2523.0,550.0,2017,2,10,8,0,0,1
17551,376,2017-02-10 12:00:00,1,Bushwick,1630.0,572.0,2017,2,10,12,0,0,1
18017,376,2017-02-10 16:00:00,1,Bushwick,1619.0,965.0,2017,2,10,16,0,0,1
18483,376,2017-02-10 20:00:00,1,Bushwick,1344.0,1306.0,2017,2,10,20,0,0,1
18949,376,2017-02-11 00:00:00,1,Bushwick,547.0,603.0,2017,2,11,0,0,0,1
19410,376,2017-02-11 04:00:00,1,Bushwick,462.0,249.0,2017,2,11,4,0,0,1
19874,376,2017-02-11 08:00:00,1,Bushwick,670.0,288.0,2017,2,11,8,0,0,1
20335,376,2017-02-11 12:00:00,1,Bushwick,900.0,533.0,2017,2,11,12,0,0,1
20799,376,2017-02-11 16:00:00,1,Bushwick,1328.0,639.0,2017,2,11,16,0,0,1
21262,376,2017-02-11 20:00:00,1,Bushwick,1130.0,1102.0,2017,2,11,20,0,0,1
21726,376,2017-02-12 00:00:00,1,Bushwick,686.0,691.0,2017,2,12,0,0,0,1
22190,376,2017-02-12 04:00:00,1,Bushwick,275.0,196.0,2017,2,12,4,0,0,1
22651,376,2017-02-12 08:00:00,1,Bushwick,538.0,196.0,2017,2,12,8,0,0,1
23112,376,2017-02-12 12:00:00,1,Bushwick,1128.0,559.0,2017,2,12,12,0,0,1
23574,376,2017-02-12 16:00:00,1,Bushwick,1234.0,778.0,2017,2,12,16,0,0,1
24035,376,2017-02-12 20:00:00,1,Bushwick,688.0,798.0,2017,2,12,20,0,0,1
24477,376,2017-02-13 00:00:00,1,Bushwick,241.0,358.0,2017,2,13,0,0,0,1
24917,376,2017-02-13 04:00:00,1,Bushwick,53.0,121.0,2017,2,13,4,0,0,1
25379,376,2017-02-13 08:00:00,1,Bushwick,2554.0,555.0,2017,2,13,8,0,0,1
25845,376,2017-02-13 12:00:00,1,Bushwick,1559.0,553.0,2017,2,13,12,0,0,1
26311,376,2017-02-13 16:00:00,1,Bushwick,1634.0,1003.0,2017,2,13,16,0,0,1
26777,376,2017-02-13 20:00:00,1,Bushwick,1035.0,1181.0,2017,2,13,20,0,0,1
27219,376,2017-02-14 00:00:00,1,Bushwick,298.0,498.0,2017,2,14,0,0,0,1
27657,376,2017-02-14 04:00:00,1,Bushwick,77.0,166.0,2017,2,14,4,0,0,1
28120,376,2017-02-14 08:00:00,1,Bushwick,2773.0,570.0,2017,2,14,8,0,0,1
28586,376,2017-02-14 12:00:00,1,Bushwick,1637.0,519.0,2017,2,14,12,0,0,1
29052,376,2017-02-14 16:00:00,1,Bushwick,1721.0,939.0,2017,2,14,16,0,0,1
29518,376,2017-02-14 20:00:00,1,Bushwick,1153.0,1173.0,2017,2,14,20,0,0,1
29958,376,2017-02-15 00:00:00,1,Bushwick,301.0,510.0,2017,2,15,0,0,0,1
30401,376,2017-02-15 04:00:00,1,Bushwick,84.0,151.0,2017,2,15,4,0,0,1
30864,376,2017-02-15 08:00:00,1,Bushwick,2684.0,528.0,2017,2,15,8,0,0,1
31330,376,2017-02-15 12:00:00,1,Bushwick,1596.0,544.0,2017,2,15,12,0,0,1
31796,376,2017-02-15 16:00:00,1,Bushwick,1670.0,869.0,2017,2,15,16,0,0,1
32262,376,2017-02-15 20:00:00,1,Bushwick,1076.0,1357.0,2017,2,15,20,0,0,1
32706,376,2017-02-16 00:00:00,1,Bushwick,288.0,500.0,2017,2,16,0,0,0,1
33144,376,2017-02-16 04:00:00,1,Bushwick,75.0,129.0,2017,2,16,4,0,0,1
33607,376,2017-02-16 08:00:00,1,Bushwick,2674.0,539.0,2017,2,16,8,0,0,1
34073,376,2017-02-16 12:00:00,1,Bushwick,1597.0,576.0,2017,2,16,12,0,0,1
34539,376,2017-02-16 16:00:00,1,Bushwick,1506.0,1027.0,2017,2,16,16,0,0,1
35005,376,2017-02-16 20:00:00,1,Bushwick,1066.0,1247.0,2017,2,16,20,0,0,1
35454,376,2017-02-17 00:00:00,1,Bushwick,335.0,519.0,2017,2,17,0,0,0,1
35894,376,2017-02-17 04:00:00,1,Bushwick,122.0,132.0,2017,2,17,4,0,0,1
36358,376,2017-02-17 08:00:00,1,Bushwick,2495.0,535.0,2017,2,17,8,0,0,1
36824,376,2017-02-17 12:00:00,1,Bushwick,1724.0,606.0,2017,2,17,12,0,0,1
37290,376,2017-02-17 16:00:00,1,Bushwick,1568.0,1016.0,2017,2,17,16,0,0,1
37756,376,2017-02-17 20:00:00,1,Bushwick,1252.0,1136.0,2017,2,17,20,0,0,1
38222,376,2017-02-18 00:00:00,1,Bushwick,561.0,606.0,2017,2,18,0,0,0,1
38679,376,2017-02-18 04:00:00,1,Bushwick,196.0,191.0,2017,2,18,4,0,0,1
39143,376,2017-02-18 08:00:00,1,Bushwick,791.0,333.0,2017,2,18,8,0,0,1
39596,376,2017-02-18 12:00:00,1,Bushwick,1404.0,612.0,2017,2,18,12,0,0,1
40055,376,2017-02-18 16:00:00,1,Bushwick,1539.0,1036.0,2017,2,18,16,0,0,1
40515,376,2017-02-18 20:00:00,1,Bushwick,1225.0,1083.0,2017,2,18,20,0,0,1
40980,376,2017-02-19 00:00:00,1,Bushwick,645.0,685.0,2017,2,19,0,0,0,1
41440,376,2017-02-19 04:00:00,1,Bushwick,203.0,201.0,2017,2,19,4,0,0,1
41905,376,2017-02-19 08:00:00,1,Bushwick,545.0,196.0,2017,2,19,8,0,0,1
