index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
147,339,2017-02-04 04:00:00,1,Hunts Point/Longwood,544.0,320.0,2017,2,4,4,0,0,1
547,339,2017-02-04 08:00:00,1,Hunts Point/Longwood,1158.0,559.0,2017,2,4,8,0,0,1
1009,339,2017-02-04 12:00:00,1,Hunts Point/Longwood,1477.0,904.0,2017,2,4,12,0,0,1
1470,339,2017-02-04 16:00:00,1,Hunts Point/Longwood,1338.0,1187.0,2017,2,4,16,0,0,1
1934,339,2017-02-04 20:00:00,1,Hunts Point/Longwood,855.0,1036.0,2017,2,4,20,0,0,1
2397,339,2017-02-05 00:00:00,1,Hunts Point/Longwood,284.0,485.0,2017,2,5,0,0,0,1
2859,339,2017-02-05 04:00:00,1,Hunts Point/Longwood,280.0,238.0,2017,2,5,4,0,0,1
3321,339,2017-02-05 08:00:00,1,Hunts Point/Longwood,753.0,352.0,2017,2,5,8,0,0,1
3784,339,2017-02-05 12:00:00,1,Hunts Point/Longwood,1031.0,711.0,2017,2,5,12,0,0,1
4246,339,2017-02-05 16:00:00,1,Hunts Point/Longwood,1068.0,996.0,2017,2,5,16,0,0,1
4709,339,2017-02-05 20:00:00,1,Hunts Point/Longwood,751.0,859.0,2017,2,5,20,0,0,1
5159,339,2017-02-06 00:00:00,1,Hunts Point/Longwood,69.0,284.0,2017,2,6,0,0,0,1
5602,339,2017-02-06 04:00:00,1,Hunts Point/Longwood,1610.0,646.0,2017,2,6,4,0,0,1
6063,339,2017-02-06 08:00:00,1,Hunts Point/Longwood,3343.0,1499.0,2017,2,6,8,0,0,1
6529,339,2017-02-06 12:00:00,1,Hunts Point/Longwood,2384.0,1636.0,2017,2,6,12,0,0,1
6995,339,2017-02-06 16:00:00,1,Hunts Point/Longwood,2129.0,2421.0,2017,2,6,16,0,0,1
7461,339,2017-02-06 20:00:00,1,Hunts Point/Longwood,1502.0,2033.0,2017,2,6,20,0,0,1
7903,339,2017-02-07 00:00:00,1,Hunts Point/Longwood,54.0,224.0,2017,2,7,0,0,0,1
8336,339,2017-02-07 04:00:00,1,Hunts Point/Longwood,1624.0,722.0,2017,2,7,4,0,0,1
8797,339,2017-02-07 08:00:00,1,Hunts Point/Longwood,3392.0,1419.0,2017,2,7,8,0,0,1
9263,339,2017-02-07 12:00:00,1,Hunts Point/Longwood,2384.0,1510.0,2017,2,7,12,0,0,1
9729,339,2017-02-07 16:00:00,1,Hunts Point/Longwood,2049.0,2427.0,2017,2,7,16,0,0,1
10195,339,2017-02-07 20:00:00,1,Hunts Point/Longwood,1432.0,2020.0,2017,2,7,20,0,0,1
10638,339,2017-02-08 00:00:00,1,Hunts Point/Longwood,35.0,224.0,2017,2,8,0,0,0,1
11077,339,2017-02-08 04:00:00,1,Hunts Point/Longwood,1666.0,710.0,2017,2,8,4,0,0,1
11538,339,2017-02-08 08:00:00,1,Hunts Point/Longwood,3482.0,1465.0,2017,2,8,8,0,0,1
12004,339,2017-02-08 12:00:00,1,Hunts Point/Longwood,2519.0,1509.0,2017,2,8,12,0,0,1
