index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
203,456,2017-02-04 04:00:00,1,Financial District,16.0,15.0,2017,2,4,4,0,2,1
657,456,2017-02-04 08:00:00,1,Financial District,4.0,4.0,2017,2,4,8,0,2,1
1120,456,2017-02-04 12:00:00,1,Financial District,17.0,17.0,2017,2,4,12,0,2,1
1583,456,2017-02-04 16:00:00,1,Financial District,2.0,2.0,2017,2,4,16,0,2,1
2048,456,2017-02-04 20:00:00,1,Financial District,17.0,24.0,2017,2,4,20,0,2,1
2510,456,2017-02-05 00:00:00,1,Financial District,2.0,2.0,2017,2,5,0,0,2,1
2973,456,2017-02-05 04:00:00,1,Financial District,19.0,20.0,2017,2,5,4,0,2,1
3434,456,2017-02-05 08:00:00,1,Financial District,2.0,2.0,2017,2,5,8,0,2,1
3898,456,2017-02-05 12:00:00,1,Financial District,18.0,19.0,2017,2,5,12,0,2,1
4359,456,2017-02-05 16:00:00,1,Financial District,0.0,1.0,2017,2,5,16,0,2,1
4823,456,2017-02-05 20:00:00,1,Financial District,25.0,34.0,2017,2,5,20,0,2,1
5268,456,2017-02-06 00:00:00,1,Financial District,0.0,1.0,2017,2,6,0,0,2,1
5711,456,2017-02-06 04:00:00,1,Financial District,346.0,960.0,2017,2,6,4,0,2,1
6177,456,2017-02-06 08:00:00,1,Financial District,2150.0,6216.0,2017,2,6,8,0,2,1
6643,456,2017-02-06 12:00:00,1,Financial District,3138.0,4881.0,2017,2,6,12,0,2,1
7109,456,2017-02-06 16:00:00,1,Financial District,6375.0,1905.0,2017,2,6,16,0,2,1
7575,456,2017-02-06 20:00:00,1,Financial District,8143.0,1582.0,2017,2,6,20,0,2,1
8006,456,2017-02-07 00:00:00,1,Financial District,25.0,23.0,2017,2,7,0,0,2,1
8445,456,2017-02-07 04:00:00,1,Financial District,482.0,1159.0,2017,2,7,4,0,2,1
8911,456,2017-02-07 08:00:00,1,Financial District,2290.0,6226.0,2017,2,7,8,0,2,1
9377,456,2017-02-07 12:00:00,1,Financial District,3431.0,5445.0,2017,2,7,12,0,2,1
9843,456,2017-02-07 16:00:00,1,Financial District,6827.0,2064.0,2017,2,7,16,0,2,1
10309,456,2017-02-07 20:00:00,1,Financial District,7959.0,1478.0,2017,2,7,20,0,2,1
10746,456,2017-02-08 00:00:00,1,Financial District,63.0,55.0,2017,2,8,0,0,2,1
11186,456,2017-02-08 04:00:00,1,Financial District,468.0,1166.0,2017,2,8,4,0,2,1
11652,456,2017-02-08 08:00:00,1,Financial District,2333.0,6743.0,2017,2,8,8,0,2,1
12118,456,2017-02-08 12:00:00,1,Financial District,3472.0,5732.0,2017,2,8,12,0,2,1
12584,456,2017-02-08 16:00:00,1,Financial District,7383.0,2361.0,2017,2,8,16,0,2,1
13050,456,2017-02-08 20:00:00,1,Financial District,9058.0,1635.0,2017,2,8,20,0,2,1
13508,456,2017-02-09 00:00:00,1,Financial District,84.0,92.0,2017,2,9,0,0,2,1
13965,456,2017-02-09 04:00:00,1,Financial District,356.0,629.0,2017,2,9,4,0,2,1
14431,456,2017-02-09 08:00:00,1,Financial District,1368.0,3412.0,2017,2,9,8,0,2,1
14897,456,2017-02-09 12:00:00,1,Financial District,1883.0,2870.0,2017,2,9,12,0,2,1
15363,456,2017-02-09 16:00:00,1,Financial District,3443.0,835.0,2017,2,9,16,0,2,1
15829,456,2017-02-09 20:00:00,1,Financial District,2929.0,769.0,2017,2,9,20,0,2,1
16256,456,2017-02-10 00:00:00,1,Financial District,75.0,50.0,2017,2,10,0,0,2,1
16697,456,2017-02-10 04:00:00,1,Financial District,375.0,952.0,2017,2,10,4,0,2,1
17163,456,2017-02-10 08:00:00,1,Financial District,2162.0,5398.0,2017,2,10,8,0,2,1
17629,456,2017-02-10 12:00:00,1,Financial District,3565.0,5363.0,2017,2,10,12,0,2,1
18095,456,2017-02-10 16:00:00,1,Financial District,6849.0,1952.0,2017,2,10,16,0,2,1
18561,456,2017-02-10 20:00:00,1,Financial District,6729.0,1332.0,2017,2,10,20,0,2,1
19027,456,2017-02-11 00:00:00,1,Financial District,111.0,133.0,2017,2,11,0,0,2,1
19487,456,2017-02-11 04:00:00,1,Financial District,9.0,7.0,2017,2,11,4,0,2,1
19952,456,2017-02-11 08:00:00,1,Financial District,49.0,20.0,2017,2,11,8,0,2,1
20412,456,2017-02-11 12:00:00,1,Financial District,5.0,6.0,2017,2,11,12,0,2,1
20877,456,2017-02-11 16:00:00,1,Financial District,15.0,13.0,2017,2,11,16,0,2,1
21339,456,2017-02-11 20:00:00,1,Financial District,4.0,4.0,2017,2,11,20,0,2,1
21803,456,2017-02-12 00:00:00,1,Financial District,15.0,3.0,2017,2,12,0,0,2,1
22268,456,2017-02-12 04:00:00,1,Financial District,6.0,15.0,2017,2,12,4,0,2,1
