index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
483,275,2017-02-04 08:00:00,2,East New York/Starrett City,206.0,57.0,2017,2,4,8,0,0,1
945,275,2017-02-04 12:00:00,2,East New York/Starrett City,202.0,94.0,2017,2,4,12,0,0,1
1406,275,2017-02-04 16:00:00,2,East New York/Starrett City,165.0,144.0,2017,2,4,16,0,0,1
1870,275,2017-02-04 20:00:00,2,East New York/Starrett City,102.0,129.0,2017,2,4,20,0,0,1
2333,275,2017-02-05 00:00:00,2,East New York/Starrett City,27.0,69.0,2017,2,5,0,0,0,1
2796,275,2017-02-05 04:00:00,2,East New York/Starrett City,20.0,26.0,2017,2,5,4,0,0,1
3257,275,2017-02-05 08:00:00,2,East New York/Starrett City,129.0,24.0,2017,2,5,8,0,0,1
3721,275,2017-02-05 12:00:00,2,East New York/Starrett City,174.0,71.0,2017,2,5,12,0,0,1
4182,275,2017-02-05 16:00:00,2,East New York/Starrett City,140.0,110.0,2017,2,5,16,0,0,1
4646,275,2017-02-05 20:00:00,2,East New York/Starrett City,75.0,102.0,2017,2,5,20,0,0,1
5098,275,2017-02-06 00:00:00,2,East New York/Starrett City,14.0,51.0,2017,2,6,0,0,0,1
5542,275,2017-02-06 04:00:00,2,East New York/Starrett City,173.0,28.0,2017,2,6,4,0,0,1
5999,275,2017-02-06 08:00:00,2,East New York/Starrett City,646.0,125.0,2017,2,6,8,0,0,1
6465,275,2017-02-06 12:00:00,2,East New York/Starrett City,320.0,138.0,2017,2,6,12,0,0,1
6931,275,2017-02-06 16:00:00,2,East New York/Starrett City,231.0,334.0,2017,2,6,16,0,0,1
7397,275,2017-02-06 20:00:00,2,East New York/Starrett City,142.0,218.0,2017,2,6,20,0,0,1
7844,275,2017-02-07 00:00:00,2,East New York/Starrett City,29.0,79.0,2017,2,7,0,0,0,1
8277,275,2017-02-07 04:00:00,2,East New York/Starrett City,178.0,25.0,2017,2,7,4,0,0,1
8733,275,2017-02-07 08:00:00,2,East New York/Starrett City,677.0,124.0,2017,2,7,8,0,0,1
9199,275,2017-02-07 12:00:00,2,East New York/Starrett City,338.0,154.0,2017,2,7,12,0,0,1
9665,275,2017-02-07 16:00:00,2,East New York/Starrett City,260.0,368.0,2017,2,7,16,0,0,1
10131,275,2017-02-07 20:00:00,2,East New York/Starrett City,157.0,249.0,2017,2,7,20,0,0,1
10578,275,2017-02-08 00:00:00,2,East New York/Starrett City,14.0,64.0,2017,2,8,0,0,0,1
11017,275,2017-02-08 04:00:00,2,East New York/Starrett City,110.0,29.0,2017,2,8,4,0,0,1
11474,275,2017-02-08 08:00:00,2,East New York/Starrett City,726.0,119.0,2017,2,8,8,0,0,1
11940,275,2017-02-08 12:00:00,2,East New York/Starrett City,356.0,126.0,2017,2,8,12,0,0,1
12406,275,2017-02-08 16:00:00,2,East New York/Starrett City,270.0,324.0,2017,2,8,16,0,0,1
12872,275,2017-02-08 20:00:00,2,East New York/Starrett City,149.0,262.0,2017,2,8,20,0,0,1
13334,275,2017-02-09 00:00:00,2,East New York/Starrett City,10.0,78.0,2017,2,9,0,0,0,1
13790,275,2017-02-09 04:00:00,2,East New York/Starrett City,120.0,21.0,2017,2,9,4,0,0,1
14253,275,2017-02-09 08:00:00,2,East New York/Starrett City,275.0,89.0,2017,2,9,8,0,0,1
14719,275,2017-02-09 12:00:00,2,East New York/Starrett City,153.0,59.0,2017,2,9,12,0,0,1
15185,275,2017-02-09 16:00:00,2,East New York/Starrett City,92.0,139.0,2017,2,9,16,0,0,1
15651,275,2017-02-09 20:00:00,2,East New York/Starrett City,62.0,89.0,2017,2,9,20,0,0,1
16094,275,2017-02-10 00:00:00,2,East New York/Starrett City,2.0,23.0,2017,2,10,0,0,0,1
16529,275,2017-02-10 04:00:00,2,East New York/Starrett City,187.0,31.0,2017,2,10,4,0,0,1
16985,275,2017-02-10 08:00:00,2,East New York/Starrett City,636.0,126.0,2017,2,10,8,0,0,1
17451,275,2017-02-10 12:00:00,2,East New York/Starrett City,283.0,133.0,2017,2,10,12,0,0,1
17917,275,2017-02-10 16:00:00,2,East New York/Starrett City,252.0,296.0,2017,2,10,16,0,0,1
18383,275,2017-02-10 20:00:00,2,East New York/Starrett City,172.0,222.0,2017,2,10,20,0,0,1
18849,275,2017-02-11 00:00:00,2,East New York/Starrett City,26.0,73.0,2017,2,11,0,0,0,1
19311,275,2017-02-11 04:00:00,2,East New York/Starrett City,50.0,27.0,2017,2,11,4,0,0,1
