index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
55,148,2017-02-04 04:00:00,1,Upper East Side,300.0,669.0,2017,2,4,4,0,2,1
359,148,2017-02-04 08:00:00,1,Upper East Side,1004.0,2800.0,2017,2,4,8,0,2,1
818,148,2017-02-04 12:00:00,1,Upper East Side,2959.0,4325.0,2017,2,4,12,0,2,1
1281,148,2017-02-04 16:00:00,1,Upper East Side,4959.0,4068.0,2017,2,4,16,0,2,1
1743,148,2017-02-04 20:00:00,1,Upper East Side,4079.0,2602.0,2017,2,4,20,0,2,1
2209,148,2017-02-05 00:00:00,1,Upper East Side,1257.0,638.0,2017,2,5,0,0,2,1
2670,148,2017-02-05 04:00:00,1,Upper East Side,184.0,373.0,2017,2,5,4,0,2,1
3134,148,2017-02-05 08:00:00,1,Upper East Side,697.0,1948.0,2017,2,5,8,0,2,1
3594,148,2017-02-05 12:00:00,1,Upper East Side,2299.0,3515.0,2017,2,5,12,0,2,1
4059,148,2017-02-05 16:00:00,1,Upper East Side,3545.0,3349.0,2017,2,5,16,0,2,1
4519,148,2017-02-05 20:00:00,1,Upper East Side,2874.0,1999.0,2017,2,5,20,0,2,1
4980,148,2017-02-06 00:00:00,1,Upper East Side,477.0,262.0,2017,2,6,0,0,2,1
5421,148,2017-02-06 04:00:00,1,Upper East Side,449.0,1565.0,2017,2,6,4,0,2,1
5872,148,2017-02-06 08:00:00,1,Upper East Side,4333.0,6798.0,2017,2,6,8,0,2,1
6338,148,2017-02-06 12:00:00,1,Upper East Side,6546.0,6703.0,2017,2,6,12,0,2,1
6804,148,2017-02-06 16:00:00,1,Upper East Side,8454.0,6099.0,2017,2,6,16,0,2,1
7270,148,2017-02-06 20:00:00,1,Upper East Side,6574.0,4805.0,2017,2,6,20,0,2,1
7728,148,2017-02-07 00:00:00,1,Upper East Side,291.0,195.0,2017,2,7,0,0,2,1
8159,148,2017-02-07 04:00:00,1,Upper East Side,505.0,1594.0,2017,2,7,4,0,2,1
8606,148,2017-02-07 08:00:00,1,Upper East Side,4548.0,7407.0,2017,2,7,8,0,2,1
9072,148,2017-02-07 12:00:00,1,Upper East Side,6923.0,7479.0,2017,2,7,12,0,2,1
9538,148,2017-02-07 16:00:00,1,Upper East Side,9150.0,6333.0,2017,2,7,16,0,2,1
10004,148,2017-02-07 20:00:00,1,Upper East Side,7030.0,5062.0,2017,2,7,20,0,2,1
10464,148,2017-02-08 00:00:00,1,Upper East Side,317.0,414.0,2017,2,8,0,0,2,1
10898,148,2017-02-08 04:00:00,1,Upper East Side,488.0,1615.0,2017,2,8,4,0,2,1
11347,148,2017-02-08 08:00:00,1,Upper East Side,4691.0,7176.0,2017,2,8,8,0,2,1
11813,148,2017-02-08 12:00:00,1,Upper East Side,7024.0,7372.0,2017,2,8,12,0,2,1
12279,148,2017-02-08 16:00:00,1,Upper East Side,9041.0,6413.0,2017,2,8,16,0,2,1
12745,148,2017-02-08 20:00:00,1,Upper East Side,7164.0,5125.0,2017,2,8,20,0,2,1
13210,148,2017-02-09 00:00:00,1,Upper East Side,945.0,650.0,2017,2,9,0,0,2,1
13666,148,2017-02-09 04:00:00,1,Upper East Side,428.0,1155.0,2017,2,9,4,0,2,1
14126,148,2017-02-09 08:00:00,1,Upper East Side,3092.0,4688.0,2017,2,9,8,0,2,1
14592,148,2017-02-09 12:00:00,1,Upper East Side,4558.0,4987.0,2017,2,9,12,0,2,1
15058,148,2017-02-09 16:00:00,1,Upper East Side,5401.0,4284.0,2017,2,9,16,0,2,1
15524,148,2017-02-09 20:00:00,1,Upper East Side,4344.0,3100.0,2017,2,9,20,0,2,1
15982,148,2017-02-10 00:00:00,1,Upper East Side,668.0,279.0,2017,2,10,0,0,2,1
16410,148,2017-02-10 04:00:00,1,Upper East Side,507.0,1548.0,2017,2,10,4,0,2,1
16858,148,2017-02-10 08:00:00,1,Upper East Side,4633.0,7092.0,2017,2,10,8,0,2,1
17324,148,2017-02-10 12:00:00,1,Upper East Side,7253.0,7381.0,2017,2,10,12,0,2,1
17790,148,2017-02-10 16:00:00,1,Upper East Side,8794.0,6385.0,2017,2,10,16,0,2,1
18256,148,2017-02-10 20:00:00,1,Upper East Side,6894.0,4798.0,2017,2,10,20,0,2,1
18722,148,2017-02-11 00:00:00,1,Upper East Side,1393.0,600.0,2017,2,11,0,0,2,1
19185,148,2017-02-11 04:00:00,1,Upper East Side,183.0,598.0,2017,2,11,4,0,2,1
19647,148,2017-02-11 08:00:00,1,Upper East Side,1114.0,2758.0,2017,2,11,8,0,2,1
