index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
49,137,2017-02-04 04:00:00,1,Upper East Side,145.0,430.0,2017,2,4,4,0,2,1
348,137,2017-02-04 08:00:00,1,Upper East Side,706.0,2010.0,2017,2,4,8,0,2,1
807,137,2017-02-04 12:00:00,1,Upper East Side,2365.0,2586.0,2017,2,4,12,0,2,1
1270,137,2017-02-04 16:00:00,1,Upper East Side,3294.0,1703.0,2017,2,4,16,0,2,1
1732,137,2017-02-04 20:00:00,1,Upper East Side,2115.0,982.0,2017,2,4,20,0,2,1
2198,137,2017-02-05 00:00:00,1,Upper East Side,555.0,247.0,2017,2,5,0,0,2,1
2659,137,2017-02-05 04:00:00,1,Upper East Side,81.0,224.0,2017,2,5,4,0,2,1
3123,137,2017-02-05 08:00:00,1,Upper East Side,485.0,1305.0,2017,2,5,8,0,2,1
3583,137,2017-02-05 12:00:00,1,Upper East Side,1541.0,1917.0,2017,2,5,12,0,2,1
4048,137,2017-02-05 16:00:00,1,Upper East Side,2198.0,1597.0,2017,2,5,16,0,2,1
4508,137,2017-02-05 20:00:00,1,Upper East Side,1575.0,982.0,2017,2,5,20,0,2,1
4969,137,2017-02-06 00:00:00,1,Upper East Side,151.0,45.0,2017,2,6,0,0,2,1
5411,137,2017-02-06 04:00:00,1,Upper East Side,129.0,954.0,2017,2,6,4,0,2,1
5861,137,2017-02-06 08:00:00,1,Upper East Side,2365.0,7002.0,2017,2,6,8,0,2,1
6327,137,2017-02-06 12:00:00,1,Upper East Side,5783.0,7050.0,2017,2,6,12,0,2,1
6793,137,2017-02-06 16:00:00,1,Upper East Side,10700.0,3534.0,2017,2,6,16,0,2,1
7259,137,2017-02-06 20:00:00,1,Upper East Side,8523.0,2137.0,2017,2,6,20,0,2,1
7717,137,2017-02-07 00:00:00,1,Upper East Side,285.0,121.0,2017,2,7,0,0,2,1
8149,137,2017-02-07 04:00:00,1,Upper East Side,189.0,700.0,2017,2,7,4,0,2,1
8595,137,2017-02-07 08:00:00,1,Upper East Side,2481.0,7190.0,2017,2,7,8,0,2,1
9061,137,2017-02-07 12:00:00,1,Upper East Side,6284.0,7549.0,2017,2,7,12,0,2,1
9527,137,2017-02-07 16:00:00,1,Upper East Side,11188.0,3780.0,2017,2,7,16,0,2,1
9993,137,2017-02-07 20:00:00,1,Upper East Side,8721.0,2208.0,2017,2,7,20,0,2,1
10453,137,2017-02-08 00:00:00,1,Upper East Side,817.0,126.0,2017,2,8,0,0,2,1
10888,137,2017-02-08 04:00:00,1,Upper East Side,171.0,543.0,2017,2,8,4,0,2,1
11336,137,2017-02-08 08:00:00,1,Upper East Side,2535.0,6438.0,2017,2,8,8,0,2,1
11802,137,2017-02-08 12:00:00,1,Upper East Side,5849.0,6629.0,2017,2,8,12,0,2,1
12268,137,2017-02-08 16:00:00,1,Upper East Side,10346.0,3503.0,2017,2,8,16,0,2,1
12734,137,2017-02-08 20:00:00,1,Upper East Side,8239.0,2369.0,2017,2,8,20,0,2,1
13199,137,2017-02-09 00:00:00,1,Upper East Side,753.0,182.0,2017,2,9,0,0,2,1
13656,137,2017-02-09 04:00:00,1,Upper East Side,132.0,537.0,2017,2,9,4,0,2,1
14115,137,2017-02-09 08:00:00,1,Upper East Side,1633.0,3323.0,2017,2,9,8,0,2,1
14581,137,2017-02-09 12:00:00,1,Upper East Side,3283.0,2962.0,2017,2,9,12,0,2,1
15047,137,2017-02-09 16:00:00,1,Upper East Side,4419.0,1621.0,2017,2,9,16,0,2,1
15513,137,2017-02-09 20:00:00,1,Upper East Side,2987.0,1167.0,2017,2,9,20,0,2,1
15972,137,2017-02-10 00:00:00,1,Upper East Side,355.0,157.0,2017,2,10,0,0,2,1
16400,137,2017-02-10 04:00:00,1,Upper East Side,235.0,987.0,2017,2,10,4,0,2,1
16847,137,2017-02-10 08:00:00,1,Upper East Side,2409.0,6760.0,2017,2,10,8,0,2,1
17313,137,2017-02-10 12:00:00,1,Upper East Side,6795.0,6929.0,2017,2,10,12,0,2,1
17779,137,2017-02-10 16:00:00,1,Upper East Side,10334.0,2545.0,2017,2,10,16,0,2,1
18245,137,2017-02-10 20:00:00,1,Upper East Side,6231.0,1487.0,2017,2,10,20,0,2,1
18711,137,2017-02-11 00:00:00,1,Upper East Side,566.0,272.0,2017,2,11,0,0,2,1
19174,137,2017-02-11 04:00:00,1,Upper East Side,103.0,380.0,2017,2,11,4,0,2,1
19636,137,2017-02-11 08:00:00,1,Upper East Side,687.0,1979.0,2017,2,11,8,0,2,1
20100,137,2017-02-11 12:00:00,1,Upper East Side,2436.0,3837.0,2017,2,11,12,0,2,1
20561,137,2017-02-11 16:00:00,1,Upper East Side,4846.0,4287.0,2017,2,11,16,0,2,1
