index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
144,333,2017-02-04 04:00:00,5,Queens Village,106.0,26.0,2017,2,4,4,0,1,1
541,333,2017-02-04 08:00:00,5,Queens Village,144.0,27.0,2017,2,4,8,0,1,1
1003,333,2017-02-04 12:00:00,5,Queens Village,311.0,55.0,2017,2,4,12,0,1,1
1464,333,2017-02-04 16:00:00,5,Queens Village,365.0,83.0,2017,2,4,16,0,1,1
1928,333,2017-02-04 20:00:00,5,Queens Village,288.0,49.0,2017,2,4,20,0,1,1
2391,333,2017-02-05 00:00:00,5,Queens Village,169.0,24.0,2017,2,5,0,0,1,1
2853,333,2017-02-05 04:00:00,5,Queens Village,68.0,21.0,2017,2,5,4,0,1,1
3315,333,2017-02-05 08:00:00,5,Queens Village,124.0,26.0,2017,2,5,8,0,1,1
3778,333,2017-02-05 12:00:00,5,Queens Village,266.0,45.0,2017,2,5,12,0,1,1
4240,333,2017-02-05 16:00:00,5,Queens Village,352.0,67.0,2017,2,5,16,0,1,1
4703,333,2017-02-05 20:00:00,5,Queens Village,342.0,42.0,2017,2,5,20,0,1,1
5153,333,2017-02-06 00:00:00,5,Queens Village,168.0,9.0,2017,2,6,0,0,1,1
5597,333,2017-02-06 04:00:00,5,Queens Village,365.0,28.0,2017,2,6,4,0,1,1
6057,333,2017-02-06 08:00:00,5,Queens Village,548.0,41.0,2017,2,6,8,0,1,1
6523,333,2017-02-06 12:00:00,5,Queens Village,359.0,60.0,2017,2,6,12,0,1,1
6989,333,2017-02-06 16:00:00,5,Queens Village,408.0,159.0,2017,2,6,16,0,1,1
7455,333,2017-02-06 20:00:00,5,Queens Village,360.0,124.0,2017,2,6,20,0,1,1
7898,333,2017-02-07 00:00:00,5,Queens Village,137.0,9.0,2017,2,7,0,0,1,1
8331,333,2017-02-07 04:00:00,5,Queens Village,373.0,21.0,2017,2,7,4,0,1,1
8791,333,2017-02-07 08:00:00,5,Queens Village,521.0,44.0,2017,2,7,8,0,1,1
9257,333,2017-02-07 12:00:00,5,Queens Village,294.0,64.0,2017,2,7,12,0,1,1
9723,333,2017-02-07 16:00:00,5,Queens Village,366.0,138.0,2017,2,7,16,0,1,1
10189,333,2017-02-07 20:00:00,5,Queens Village,362.0,113.0,2017,2,7,20,0,1,1
10632,333,2017-02-08 00:00:00,5,Queens Village,140.0,10.0,2017,2,8,0,0,1,1
11072,333,2017-02-08 04:00:00,5,Queens Village,365.0,24.0,2017,2,8,4,0,1,1
11532,333,2017-02-08 08:00:00,5,Queens Village,525.0,48.0,2017,2,8,8,0,1,1
11998,333,2017-02-08 12:00:00,5,Queens Village,329.0,75.0,2017,2,8,12,0,1,1
12464,333,2017-02-08 16:00:00,5,Queens Village,362.0,167.0,2017,2,8,16,0,1,1
12930,333,2017-02-08 20:00:00,5,Queens Village,315.0,152.0,2017,2,8,20,0,1,1
13390,333,2017-02-09 00:00:00,5,Queens Village,164.0,16.0,2017,2,9,0,0,1,1
13846,333,2017-02-09 04:00:00,5,Queens Village,191.0,38.0,2017,2,9,4,0,1,1
14311,333,2017-02-09 08:00:00,5,Queens Village,224.0,48.0,2017,2,9,8,0,1,1
14777,333,2017-02-09 12:00:00,5,Queens Village,175.0,56.0,2017,2,9,12,0,1,1
15243,333,2017-02-09 16:00:00,5,Queens Village,251.0,83.0,2017,2,9,16,0,1,1
15709,333,2017-02-09 20:00:00,5,Queens Village,251.0,91.0,2017,2,9,20,0,1,1
16148,333,2017-02-10 00:00:00,5,Queens Village,164.0,36.0,2017,2,10,0,0,1,1
16584,333,2017-02-10 04:00:00,5,Queens Village,364.0,37.0,2017,2,10,4,0,1,1
17043,333,2017-02-10 08:00:00,5,Queens Village,497.0,86.0,2017,2,10,8,0,1,1
17509,333,2017-02-10 12:00:00,5,Queens Village,360.0,104.0,2017,2,10,12,0,1,1
17975,333,2017-02-10 16:00:00,5,Queens Village,406.0,133.0,2017,2,10,16,0,1,1
18441,333,2017-02-10 20:00:00,5,Queens Village,338.0,101.0,2017,2,10,20,0,1,1
18907,333,2017-02-11 00:00:00,5,Queens Village,194.0,20.0,2017,2,11,0,0,1,1
19368,333,2017-02-11 04:00:00,5,Queens Village,111.0,16.0,2017,2,11,4,0,1,1
19832,333,2017-02-11 08:00:00,5,Queens Village,155.0,31.0,2017,2,11,8,0,1,1
20293,333,2017-02-11 12:00:00,5,Queens Village,289.0,50.0,2017,2,11,12,0,1,1
20757,333,2017-02-11 16:00:00,5,Queens Village,350.0,77.0,2017,2,11,16,0,1,1
21220,333,2017-02-11 20:00:00,5,Queens Village,302.0,59.0,2017,2,11,20,0,1,1
21684,333,2017-02-12 00:00:00,5,Queens Village,181.0,24.0,2017,2,12,0,0,1,1
22148,333,2017-02-12 04:00:00,5,Queens Village,77.0,21.0,2017,2,12,4,0,1,1
22609,333,2017-02-12 08:00:00,5,Queens Village,128.0,29.0,2017,2,12,8,0,1,1
23070,333,2017-02-12 12:00:00,5,Queens Village,222.0,56.0,2017,2,12,12,0,1,1
23532,333,2017-02-12 16:00:00,5,Queens Village,333.0,53.0,2017,2,12,16,0,1,1
23993,333,2017-02-12 20:00:00,5,Queens Village,380.0,41.0,2017,2,12,20,0,1,1
24436,333,2017-02-13 00:00:00,5,Queens Village,151.0,9.0,2017,2,13,0,0,1,1
24876,333,2017-02-13 04:00:00,5,Queens Village,354.0,25.0,2017,2,13,4,0,1,1
25337,333,2017-02-13 08:00:00,5,Queens Village,546.0,53.0,2017,2,13,8,0,1,1
