index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
293,82,2017-02-04 08:00:00,1,Clinton/Chelsea,507.0,1643.0,2017,2,4,8,0,2,1
752,82,2017-02-04 12:00:00,1,Clinton/Chelsea,1606.0,2717.0,2017,2,4,12,0,2,1
1215,82,2017-02-04 16:00:00,1,Clinton/Chelsea,2892.0,3015.0,2017,2,4,16,0,2,1
1677,82,2017-02-04 20:00:00,1,Clinton/Chelsea,1962.0,2005.0,2017,2,4,20,0,2,1
2143,82,2017-02-05 00:00:00,1,Clinton/Chelsea,951.0,683.0,2017,2,5,0,0,2,1
2604,82,2017-02-05 04:00:00,1,Clinton/Chelsea,203.0,98.0,2017,2,5,4,0,2,1
3068,82,2017-02-05 08:00:00,1,Clinton/Chelsea,335.0,965.0,2017,2,5,8,0,2,1
3528,82,2017-02-05 12:00:00,1,Clinton/Chelsea,1243.0,1933.0,2017,2,5,12,0,2,1
3993,82,2017-02-05 16:00:00,1,Clinton/Chelsea,1900.0,2402.0,2017,2,5,16,0,2,1
4453,82,2017-02-05 20:00:00,1,Clinton/Chelsea,1446.0,1064.0,2017,2,5,20,0,2,1
4915,82,2017-02-06 00:00:00,1,Clinton/Chelsea,604.0,426.0,2017,2,6,0,0,2,1
5806,82,2017-02-06 08:00:00,1,Clinton/Chelsea,1410.0,4934.0,2017,2,6,8,0,2,1
6272,82,2017-02-06 12:00:00,1,Clinton/Chelsea,1792.0,3259.0,2017,2,6,12,0,2,1
6738,82,2017-02-06 16:00:00,1,Clinton/Chelsea,5362.0,3309.0,2017,2,6,16,0,2,1
7204,82,2017-02-06 20:00:00,1,Clinton/Chelsea,3536.0,1671.0,2017,2,6,20,0,2,1
7664,82,2017-02-07 00:00:00,1,Clinton/Chelsea,808.0,305.0,2017,2,7,0,0,2,1
8540,82,2017-02-07 08:00:00,1,Clinton/Chelsea,1475.0,5247.0,2017,2,7,8,0,2,1
9006,82,2017-02-07 12:00:00,1,Clinton/Chelsea,1961.0,3644.0,2017,2,7,12,0,2,1
9472,82,2017-02-07 16:00:00,1,Clinton/Chelsea,5525.0,3646.0,2017,2,7,16,0,2,1
9938,82,2017-02-07 20:00:00,1,Clinton/Chelsea,3958.0,1810.0,2017,2,7,20,0,2,1
10400,82,2017-02-08 00:00:00,1,Clinton/Chelsea,977.0,352.0,2017,2,8,0,0,2,1
11281,82,2017-02-08 08:00:00,1,Clinton/Chelsea,1391.0,4911.0,2017,2,8,8,0,2,1
11747,82,2017-02-08 12:00:00,1,Clinton/Chelsea,1988.0,3366.0,2017,2,8,12,0,2,1
12213,82,2017-02-08 16:00:00,1,Clinton/Chelsea,5625.0,3738.0,2017,2,8,16,0,2,1
12679,82,2017-02-08 20:00:00,1,Clinton/Chelsea,3914.0,2200.0,2017,2,8,20,0,2,1
13144,82,2017-02-09 00:00:00,1,Clinton/Chelsea,1000.0,433.0,2017,2,9,0,0,2,1
13601,82,2017-02-09 04:00:00,1,Clinton/Chelsea,47.0,26.0,2017,2,9,4,0,2,1
14060,82,2017-02-09 08:00:00,1,Clinton/Chelsea,918.0,3163.0,2017,2,9,8,0,2,1
14526,82,2017-02-09 12:00:00,1,Clinton/Chelsea,1325.0,2035.0,2017,2,9,12,0,2,1
14992,82,2017-02-09 16:00:00,1,Clinton/Chelsea,2990.0,1996.0,2017,2,9,16,0,2,1
15458,82,2017-02-09 20:00:00,1,Clinton/Chelsea,2130.0,1333.0,2017,2,9,20,0,2,1
15918,82,2017-02-10 00:00:00,1,Clinton/Chelsea,698.0,346.0,2017,2,10,0,0,2,1
16792,82,2017-02-10 08:00:00,1,Clinton/Chelsea,1518.0,4777.0,2017,2,10,8,0,2,1
17258,82,2017-02-10 12:00:00,1,Clinton/Chelsea,2192.0,3623.0,2017,2,10,12,0,2,1
17724,82,2017-02-10 16:00:00,1,Clinton/Chelsea,5678.0,3660.0,2017,2,10,16,0,2,1
18190,82,2017-02-10 20:00:00,1,Clinton/Chelsea,3659.0,2163.0,2017,2,10,20,0,2,1
18656,82,2017-02-11 00:00:00,1,Clinton/Chelsea,1241.0,606.0,2017,2,11,0,0,2,1
19119,82,2017-02-11 04:00:00,1,Clinton/Chelsea,204.0,107.0,2017,2,11,4,0,2,1
19581,82,2017-02-11 08:00:00,1,Clinton/Chelsea,456.0,1637.0,2017,2,11,8,0,2,1
20046,82,2017-02-11 12:00:00,1,Clinton/Chelsea,1685.0,2752.0,2017,2,11,12,0,2,1
20506,82,2017-02-11 16:00:00,1,Clinton/Chelsea,2893.0,2923.0,2017,2,11,16,0,2,1
20971,82,2017-02-11 20:00:00,1,Clinton/Chelsea,2076.0,2125.0,2017,2,11,20,0,2,1
21433,82,2017-02-12 00:00:00,1,Clinton/Chelsea,1055.0,856.0,2017,2,12,0,0,2,1
21897,82,2017-02-12 04:00:00,1,Clinton/Chelsea,235.0,133.0,2017,2,12,4,0,2,1
22362,82,2017-02-12 08:00:00,1,Clinton/Chelsea,280.0,978.0,2017,2,12,8,0,2,1
22821,82,2017-02-12 12:00:00,1,Clinton/Chelsea,1150.0,1986.0,2017,2,12,12,0,2,1
23284,82,2017-02-12 16:00:00,1,Clinton/Chelsea,1997.0,2038.0,2017,2,12,16,0,2,1
23744,82,2017-02-12 20:00:00,1,Clinton/Chelsea,1304.0,990.0,2017,2,12,20,0,2,1
24201,82,2017-02-13 00:00:00,1,Clinton/Chelsea,480.0,300.0,2017,2,13,0,0,2,1
25086,82,2017-02-13 08:00:00,1,Clinton/Chelsea,1457.0,5072.0,2017,2,13,8,0,2,1
25552,82,2017-02-13 12:00:00,1,Clinton/Chelsea,1857.0,3389.0,2017,2,13,12,0,2,1
26018,82,2017-02-13 16:00:00,1,Clinton/Chelsea,5551.0,3412.0,2017,2,13,16,0,2,1
26484,82,2017-02-13 20:00:00,1,Clinton/Chelsea,3718.0,1749.0,2017,2,13,20,0,2,1
