index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
478,270,2017-02-04 08:00:00,1,Woodside/Sunnyside,639.0,482.0,2017,2,4,8,0,1,1
940,270,2017-02-04 12:00:00,1,Woodside/Sunnyside,1572.0,654.0,2017,2,4,12,0,1,1
1401,270,2017-02-04 16:00:00,1,Woodside/Sunnyside,1983.0,704.0,2017,2,4,16,0,1,1
1865,270,2017-02-04 20:00:00,1,Woodside/Sunnyside,1175.0,485.0,2017,2,4,20,0,1,1
2328,270,2017-02-05 00:00:00,1,Woodside/Sunnyside,360.0,202.0,2017,2,5,0,0,1,1
2791,270,2017-02-05 04:00:00,1,Woodside/Sunnyside,130.0,84.0,2017,2,5,4,0,1,1
3252,270,2017-02-05 08:00:00,1,Woodside/Sunnyside,431.0,275.0,2017,2,5,8,0,1,1
3716,270,2017-02-05 12:00:00,1,Woodside/Sunnyside,1108.0,450.0,2017,2,5,12,0,1,1
4177,270,2017-02-05 16:00:00,1,Woodside/Sunnyside,1532.0,660.0,2017,2,5,16,0,1,1
4641,270,2017-02-05 20:00:00,1,Woodside/Sunnyside,848.0,362.0,2017,2,5,20,0,1,1
5093,270,2017-02-06 00:00:00,1,Woodside/Sunnyside,325.0,176.0,2017,2,6,0,0,1,1
5538,270,2017-02-06 04:00:00,1,Woodside/Sunnyside,81.0,167.0,2017,2,6,4,0,1,1
5994,270,2017-02-06 08:00:00,1,Woodside/Sunnyside,3294.0,3379.0,2017,2,6,8,0,1,1
6460,270,2017-02-06 12:00:00,1,Woodside/Sunnyside,2877.0,2082.0,2017,2,6,12,0,1,1
6926,270,2017-02-06 16:00:00,1,Woodside/Sunnyside,8314.0,1345.0,2017,2,6,16,0,1,1
7392,270,2017-02-06 20:00:00,1,Woodside/Sunnyside,3847.0,946.0,2017,2,6,20,0,1,1
7840,270,2017-02-07 00:00:00,1,Woodside/Sunnyside,473.0,202.0,2017,2,7,0,0,1,1
8273,270,2017-02-07 04:00:00,1,Woodside/Sunnyside,146.0,222.0,2017,2,7,4,0,1,1
8728,270,2017-02-07 08:00:00,1,Woodside/Sunnyside,3342.0,3688.0,2017,2,7,8,0,1,1
9194,270,2017-02-07 12:00:00,1,Woodside/Sunnyside,2862.0,1949.0,2017,2,7,12,0,1,1
9660,270,2017-02-07 16:00:00,1,Woodside/Sunnyside,8821.0,1388.0,2017,2,7,16,0,1,1
10126,270,2017-02-07 20:00:00,1,Woodside/Sunnyside,4203.0,988.0,2017,2,7,20,0,1,1
10574,270,2017-02-08 00:00:00,1,Woodside/Sunnyside,481.0,268.0,2017,2,8,0,0,1,1
11013,270,2017-02-08 04:00:00,1,Woodside/Sunnyside,123.0,181.0,2017,2,8,4,0,1,1
11469,270,2017-02-08 08:00:00,1,Woodside/Sunnyside,3432.0,3499.0,2017,2,8,8,0,1,1
11935,270,2017-02-08 12:00:00,1,Woodside/Sunnyside,3092.0,2261.0,2017,2,8,12,0,1,1
12401,270,2017-02-08 16:00:00,1,Woodside/Sunnyside,8766.0,1360.0,2017,2,8,16,0,1,1
12867,270,2017-02-08 20:00:00,1,Woodside/Sunnyside,4320.0,1058.0,2017,2,8,20,0,1,1
13329,270,2017-02-09 00:00:00,1,Woodside/Sunnyside,535.0,301.0,2017,2,9,0,0,1,1
13785,270,2017-02-09 04:00:00,1,Woodside/Sunnyside,168.0,222.0,2017,2,9,4,0,1,1
14248,270,2017-02-09 08:00:00,1,Woodside/Sunnyside,1966.0,2157.0,2017,2,9,8,0,1,1
14714,270,2017-02-09 12:00:00,1,Woodside/Sunnyside,1922.0,1040.0,2017,2,9,12,0,1,1
15180,270,2017-02-09 16:00:00,1,Woodside/Sunnyside,3348.0,697.0,2017,2,9,16,0,1,1
15646,270,2017-02-09 20:00:00,1,Woodside/Sunnyside,1606.0,557.0,2017,2,9,20,0,1,1
16090,270,2017-02-10 00:00:00,1,Woodside/Sunnyside,331.0,215.0,2017,2,10,0,0,1,1
16525,270,2017-02-10 04:00:00,1,Woodside/Sunnyside,105.0,195.0,2017,2,10,4,0,1,1
16980,270,2017-02-10 08:00:00,1,Woodside/Sunnyside,3236.0,3234.0,2017,2,10,8,0,1,1
17446,270,2017-02-10 12:00:00,1,Woodside/Sunnyside,2914.0,1963.0,2017,2,10,12,0,1,1
17912,270,2017-02-10 16:00:00,1,Woodside/Sunnyside,7599.0,1374.0,2017,2,10,16,0,1,1
18378,270,2017-02-10 20:00:00,1,Woodside/Sunnyside,3361.0,985.0,2017,2,10,20,0,1,1
18844,270,2017-02-11 00:00:00,1,Woodside/Sunnyside,477.0,238.0,2017,2,11,0,0,1,1
19306,270,2017-02-11 04:00:00,1,Woodside/Sunnyside,226.0,128.0,2017,2,11,4,0,1,1
19769,270,2017-02-11 08:00:00,1,Woodside/Sunnyside,731.0,508.0,2017,2,11,8,0,1,1
20232,270,2017-02-11 12:00:00,1,Woodside/Sunnyside,1704.0,704.0,2017,2,11,12,0,1,1
20694,270,2017-02-11 16:00:00,1,Woodside/Sunnyside,2083.0,811.0,2017,2,11,16,0,1,1
21159,270,2017-02-11 20:00:00,1,Woodside/Sunnyside,1335.0,598.0,2017,2,11,20,0,1,1
21621,270,2017-02-12 00:00:00,1,Woodside/Sunnyside,442.0,265.0,2017,2,12,0,0,1,1
22085,270,2017-02-12 04:00:00,1,Woodside/Sunnyside,149.0,118.0,2017,2,12,4,0,1,1
22548,270,2017-02-12 08:00:00,1,Woodside/Sunnyside,449.0,275.0,2017,2,12,8,0,1,1
23008,270,2017-02-12 12:00:00,1,Woodside/Sunnyside,1073.0,551.0,2017,2,12,12,0,1,1
23471,270,2017-02-12 16:00:00,1,Woodside/Sunnyside,1365.0,585.0,2017,2,12,16,0,1,1
23931,270,2017-02-12 20:00:00,1,Woodside/Sunnyside,738.0,335.0,2017,2,12,20,0,1,1
24378,270,2017-02-13 00:00:00,1,Woodside/Sunnyside,205.0,131.0,2017,2,13,0,0,1,1
24816,270,2017-02-13 04:00:00,1,Woodside/Sunnyside,112.0,173.0,2017,2,13,4,0,1,1
25274,270,2017-02-13 08:00:00,1,Woodside/Sunnyside,3430.0,3440.0,2017,2,13,8,0,1,1
25740,270,2017-02-13 12:00:00,1,Woodside/Sunnyside,2428.0,1631.0,2017,2,13,12,0,1,1
26206,270,2017-02-13 16:00:00,1,Woodside/Sunnyside,7690.0,1287.0,2017,2,13,16,0,1,1
26672,270,2017-02-13 20:00:00,1,Woodside/Sunnyside,3526.0,927.0,2017,2,13,20,0,1,1
27120,270,2017-02-14 00:00:00,1,Woodside/Sunnyside,415.0,224.0,2017,2,14,0,0,1,1
27555,270,2017-02-14 04:00:00,1,Woodside/Sunnyside,160.0,247.0,2017,2,14,4,0,1,1
28015,270,2017-02-14 08:00:00,1,Woodside/Sunnyside,3535.0,3541.0,2017,2,14,8,0,1,1
28481,270,2017-02-14 12:00:00,1,Woodside/Sunnyside,2814.0,2143.0,2017,2,14,12,0,1,1
28947,270,2017-02-14 16:00:00,1,Woodside/Sunnyside,8875.0,1397.0,2017,2,14,16,0,1,1
29413,270,2017-02-14 20:00:00,1,Woodside/Sunnyside,4059.0,987.0,2017,2,14,20,0,1,1
29859,270,2017-02-15 00:00:00,1,Woodside/Sunnyside,459.0,263.0,2017,2,15,0,0,1,1
30300,270,2017-02-15 04:00:00,1,Woodside/Sunnyside,123.0,246.0,2017,2,15,4,0,1,1
30759,270,2017-02-15 08:00:00,1,Woodside/Sunnyside,3316.0,3678.0,2017,2,15,8,0,1,1
31225,270,2017-02-15 12:00:00,1,Woodside/Sunnyside,2898.0,2199.0,2017,2,15,12,0,1,1
31691,270,2017-02-15 16:00:00,1,Woodside/Sunnyside,8413.0,1342.0,2017,2,15,16,0,1,1
32157,270,2017-02-15 20:00:00,1,Woodside/Sunnyside,4256.0,1016.0,2017,2,15,20,0,1,1
32607,270,2017-02-16 00:00:00,1,Woodside/Sunnyside,588.0,326.0,2017,2,16,0,0,1,1
33044,270,2017-02-16 04:00:00,1,Woodside/Sunnyside,89.0,233.0,2017,2,16,4,0,1,1
33502,270,2017-02-16 08:00:00,1,Woodside/Sunnyside,3584.0,4624.0,2017,2,16,8,0,1,1
