index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
326,115,2017-02-04 08:00:00,1,Upper West Side,695.0,1008.0,2017,2,4,8,0,2,1
785,115,2017-02-04 12:00:00,1,Upper West Side,2096.0,2114.0,2017,2,4,12,0,2,1
1248,115,2017-02-04 16:00:00,1,Upper West Side,3970.0,2656.0,2017,2,4,16,0,2,1
1710,115,2017-02-04 20:00:00,1,Upper West Side,3751.0,1857.0,2017,2,4,20,0,2,1
2176,115,2017-02-05 00:00:00,1,Upper West Side,1888.0,661.0,2017,2,5,0,0,2,1
2637,115,2017-02-05 04:00:00,1,Upper West Side,364.0,161.0,2017,2,5,4,0,2,1
3101,115,2017-02-05 08:00:00,1,Upper West Side,761.0,1040.0,2017,2,5,8,0,2,1
3561,115,2017-02-05 12:00:00,1,Upper West Side,1765.0,1682.0,2017,2,5,12,0,2,1
4026,115,2017-02-05 16:00:00,1,Upper West Side,3422.0,2336.0,2017,2,5,16,0,2,1
4486,115,2017-02-05 20:00:00,1,Upper West Side,2494.0,825.0,2017,2,5,20,0,2,1
4948,115,2017-02-06 00:00:00,1,Upper West Side,1047.0,389.0,2017,2,6,0,0,2,1
5390,115,2017-02-06 04:00:00,1,Upper West Side,53.0,122.0,2017,2,6,4,0,2,1
5839,115,2017-02-06 08:00:00,1,Upper West Side,2150.0,5737.0,2017,2,6,8,0,2,1
6305,115,2017-02-06 12:00:00,1,Upper West Side,1947.0,2869.0,2017,2,6,12,0,2,1
6771,115,2017-02-06 16:00:00,1,Upper West Side,7170.0,2000.0,2017,2,6,16,0,2,1
7237,115,2017-02-06 20:00:00,1,Upper West Side,4757.0,1282.0,2017,2,6,20,0,2,1
7697,115,2017-02-07 00:00:00,1,Upper West Side,1566.0,326.0,2017,2,7,0,0,2,1
8127,115,2017-02-07 04:00:00,1,Upper West Side,128.0,141.0,2017,2,7,4,0,2,1
8573,115,2017-02-07 08:00:00,1,Upper West Side,1939.0,5841.0,2017,2,7,8,0,2,1
9039,115,2017-02-07 12:00:00,1,Upper West Side,2229.0,2959.0,2017,2,7,12,0,2,1
