index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
372,161,2017-02-04 08:00:00,1,Upper West Side,439.0,387.0,2017,2,4,8,0,2,1
831,161,2017-02-04 12:00:00,1,Upper West Side,1232.0,642.0,2017,2,4,12,0,2,1
1294,161,2017-02-04 16:00:00,1,Upper West Side,1725.0,699.0,2017,2,4,16,0,2,1
1756,161,2017-02-04 20:00:00,1,Upper West Side,1040.0,461.0,2017,2,4,20,0,2,1
2222,161,2017-02-05 00:00:00,1,Upper West Side,360.0,197.0,2017,2,5,0,0,2,1
2683,161,2017-02-05 04:00:00,1,Upper West Side,36.0,38.0,2017,2,5,4,0,2,1
3147,161,2017-02-05 08:00:00,1,Upper West Side,279.0,243.0,2017,2,5,8,0,2,1
3607,161,2017-02-05 12:00:00,1,Upper West Side,1010.0,633.0,2017,2,5,12,0,2,1
4072,161,2017-02-05 16:00:00,1,Upper West Side,1373.0,672.0,2017,2,5,16,0,2,1
4532,161,2017-02-05 20:00:00,1,Upper West Side,681.0,265.0,2017,2,5,20,0,2,1
4993,161,2017-02-06 00:00:00,1,Upper West Side,263.0,144.0,2017,2,6,0,0,2,1
5885,161,2017-02-06 08:00:00,1,Upper West Side,3117.0,1429.0,2017,2,6,8,0,2,1
6351,161,2017-02-06 12:00:00,1,Upper West Side,1974.0,1246.0,2017,2,6,12,0,2,1
6817,161,2017-02-06 16:00:00,1,Upper West Side,3790.0,1592.0,2017,2,6,16,0,2,1
7283,161,2017-02-06 20:00:00,1,Upper West Side,1962.0,1182.0,2017,2,6,20,0,2,1
7741,161,2017-02-07 00:00:00,1,Upper West Side,294.0,232.0,2017,2,7,0,0,2,1
8619,161,2017-02-07 08:00:00,1,Upper West Side,3326.0,1394.0,2017,2,7,8,0,2,1
9085,161,2017-02-07 12:00:00,1,Upper West Side,1995.0,1156.0,2017,2,7,12,0,2,1
9551,161,2017-02-07 16:00:00,1,Upper West Side,3917.0,1508.0,2017,2,7,16,0,2,1
10017,161,2017-02-07 20:00:00,1,Upper West Side,1996.0,1178.0,2017,2,7,20,0,2,1
