index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
404,196,2017-02-04 08:00:00,1,Bay Ridge/Dyker Heights,726.0,216.0,2017,2,4,8,0,1,1
866,196,2017-02-04 12:00:00,1,Bay Ridge/Dyker Heights,932.0,353.0,2017,2,4,12,0,1,1
1327,196,2017-02-04 16:00:00,1,Bay Ridge/Dyker Heights,838.0,615.0,2017,2,4,16,0,1,1
1791,196,2017-02-04 20:00:00,1,Bay Ridge/Dyker Heights,471.0,539.0,2017,2,4,20,0,1,1
2254,196,2017-02-05 00:00:00,1,Bay Ridge/Dyker Heights,145.0,248.0,2017,2,5,0,0,1,1
2718,196,2017-02-05 04:00:00,1,Bay Ridge/Dyker Heights,53.0,58.0,2017,2,5,4,0,1,1
3178,196,2017-02-05 08:00:00,1,Bay Ridge/Dyker Heights,546.0,117.0,2017,2,5,8,0,1,1
3642,196,2017-02-05 12:00:00,1,Bay Ridge/Dyker Heights,512.0,250.0,2017,2,5,12,0,1,1
4103,196,2017-02-05 16:00:00,1,Bay Ridge/Dyker Heights,586.0,595.0,2017,2,5,16,0,1,1
4567,196,2017-02-05 20:00:00,1,Bay Ridge/Dyker Heights,345.0,381.0,2017,2,5,20,0,1,1
5021,196,2017-02-06 00:00:00,1,Bay Ridge/Dyker Heights,88.0,190.0,2017,2,6,0,0,1,1
5467,196,2017-02-06 04:00:00,1,Bay Ridge/Dyker Heights,327.0,63.0,2017,2,6,4,0,1,1
5920,196,2017-02-06 08:00:00,1,Bay Ridge/Dyker Heights,2927.0,473.0,2017,2,6,8,0,1,1
6386,196,2017-02-06 12:00:00,1,Bay Ridge/Dyker Heights,1396.0,407.0,2017,2,6,12,0,1,1
6852,196,2017-02-06 16:00:00,1,Bay Ridge/Dyker Heights,972.0,1466.0,2017,2,6,16,0,1,1
7318,196,2017-02-06 20:00:00,1,Bay Ridge/Dyker Heights,532.0,1230.0,2017,2,6,20,0,1,1
7770,196,2017-02-07 00:00:00,1,Bay Ridge/Dyker Heights,60.0,300.0,2017,2,7,0,0,1,1
8204,196,2017-02-07 04:00:00,1,Bay Ridge/Dyker Heights,380.0,44.0,2017,2,7,4,0,1,1
8654,196,2017-02-07 08:00:00,1,Bay Ridge/Dyker Heights,2150.0,457.0,2017,2,7,8,0,1,1
9120,196,2017-02-07 12:00:00,1,Bay Ridge/Dyker Heights,1377.0,407.0,2017,2,7,12,0,1,1
9586,196,2017-02-07 16:00:00,1,Bay Ridge/Dyker Heights,991.0,1371.0,2017,2,7,16,0,1,1
10052,196,2017-02-07 20:00:00,1,Bay Ridge/Dyker Heights,561.0,1204.0,2017,2,7,20,0,1,1
10506,196,2017-02-08 00:00:00,1,Bay Ridge/Dyker Heights,62.0,343.0,2017,2,8,0,0,1,1
10944,196,2017-02-08 04:00:00,1,Bay Ridge/Dyker Heights,367.0,28.0,2017,2,8,4,0,1,1
11395,196,2017-02-08 08:00:00,1,Bay Ridge/Dyker Heights,3040.0,518.0,2017,2,8,8,0,1,1
11861,196,2017-02-08 12:00:00,1,Bay Ridge/Dyker Heights,1069.0,435.0,2017,2,8,12,0,1,1
12327,196,2017-02-08 16:00:00,1,Bay Ridge/Dyker Heights,1102.0,1423.0,2017,2,8,16,0,1,1
12793,196,2017-02-08 20:00:00,1,Bay Ridge/Dyker Heights,592.0,1236.0,2017,2,8,20,0,1,1
13256,196,2017-02-09 00:00:00,1,Bay Ridge/Dyker Heights,73.0,372.0,2017,2,9,0,0,1,1
13712,196,2017-02-09 04:00:00,1,Bay Ridge/Dyker Heights,271.0,48.0,2017,2,9,4,0,1,1
14174,196,2017-02-09 08:00:00,1,Bay Ridge/Dyker Heights,1587.0,352.0,2017,2,9,8,0,1,1
14640,196,2017-02-09 12:00:00,1,Bay Ridge/Dyker Heights,761.0,341.0,2017,2,9,12,0,1,1
15106,196,2017-02-09 16:00:00,1,Bay Ridge/Dyker Heights,637.0,809.0,2017,2,9,16,0,1,1
15572,196,2017-02-09 20:00:00,1,Bay Ridge/Dyker Heights,246.0,546.0,2017,2,9,20,0,1,1
16022,196,2017-02-10 00:00:00,1,Bay Ridge/Dyker Heights,48.0,201.0,2017,2,10,0,0,1,1
16455,196,2017-02-10 04:00:00,1,Bay Ridge/Dyker Heights,258.0,56.0,2017,2,10,4,0,1,1
16906,196,2017-02-10 08:00:00,1,Bay Ridge/Dyker Heights,2844.0,510.0,2017,2,10,8,0,1,1
17372,196,2017-02-10 12:00:00,1,Bay Ridge/Dyker Heights,1324.0,349.0,2017,2,10,12,0,1,1
17838,196,2017-02-10 16:00:00,1,Bay Ridge/Dyker Heights,1114.0,1334.0,2017,2,10,16,0,1,1
18304,196,2017-02-10 20:00:00,1,Bay Ridge/Dyker Heights,600.0,1072.0,2017,2,10,20,0,1,1
18770,196,2017-02-11 00:00:00,1,Bay Ridge/Dyker Heights,127.0,382.0,2017,2,11,0,0,1,1
19233,196,2017-02-11 04:00:00,1,Bay Ridge/Dyker Heights,56.0,74.0,2017,2,11,4,0,1,1
19695,196,2017-02-11 08:00:00,1,Bay Ridge/Dyker Heights,822.0,247.0,2017,2,11,8,0,1,1
20159,196,2017-02-11 12:00:00,1,Bay Ridge/Dyker Heights,969.0,349.0,2017,2,11,12,0,1,1
20620,196,2017-02-11 16:00:00,1,Bay Ridge/Dyker Heights,877.0,557.0,2017,2,11,16,0,1,1
21085,196,2017-02-11 20:00:00,1,Bay Ridge/Dyker Heights,471.0,650.0,2017,2,11,20,0,1,1
21547,196,2017-02-12 00:00:00,1,Bay Ridge/Dyker Heights,176.0,347.0,2017,2,12,0,0,1,1
22011,196,2017-02-12 04:00:00,1,Bay Ridge/Dyker Heights,44.0,64.0,2017,2,12,4,0,1,1
22475,196,2017-02-12 08:00:00,1,Bay Ridge/Dyker Heights,574.0,153.0,2017,2,12,8,0,1,1
22935,196,2017-02-12 12:00:00,1,Bay Ridge/Dyker Heights,683.0,272.0,2017,2,12,12,0,1,1
23398,196,2017-02-12 16:00:00,1,Bay Ridge/Dyker Heights,608.0,381.0,2017,2,12,16,0,1,1
23858,196,2017-02-12 20:00:00,1,Bay Ridge/Dyker Heights,309.0,391.0,2017,2,12,20,0,1,1
24308,196,2017-02-13 00:00:00,1,Bay Ridge/Dyker Heights,54.0,206.0,2017,2,13,0,0,1,1
24746,196,2017-02-13 04:00:00,1,Bay Ridge/Dyker Heights,282.0,26.0,2017,2,13,4,0,1,1
25200,196,2017-02-13 08:00:00,1,Bay Ridge/Dyker Heights,2066.0,497.0,2017,2,13,8,0,1,1
25666,196,2017-02-13 12:00:00,1,Bay Ridge/Dyker Heights,1368.0,400.0,2017,2,13,12,0,1,1
26132,196,2017-02-13 16:00:00,1,Bay Ridge/Dyker Heights,970.0,1329.0,2017,2,13,16,0,1,1
26598,196,2017-02-13 20:00:00,1,Bay Ridge/Dyker Heights,519.0,1157.0,2017,2,13,20,0,1,1
27050,196,2017-02-14 00:00:00,1,Bay Ridge/Dyker Heights,44.0,289.0,2017,2,14,0,0,1,1
27486,196,2017-02-14 04:00:00,1,Bay Ridge/Dyker Heights,210.0,18.0,2017,2,14,4,0,1,1
27941,196,2017-02-14 08:00:00,1,Bay Ridge/Dyker Heights,3032.0,487.0,2017,2,14,8,0,1,1
28407,196,2017-02-14 12:00:00,1,Bay Ridge/Dyker Heights,1423.0,416.0,2017,2,14,12,0,1,1
28873,196,2017-02-14 16:00:00,1,Bay Ridge/Dyker Heights,1062.0,1383.0,2017,2,14,16,0,1,1
29339,196,2017-02-14 20:00:00,1,Bay Ridge/Dyker Heights,555.0,1205.0,2017,2,14,20,0,1,1
29790,196,2017-02-15 00:00:00,1,Bay Ridge/Dyker Heights,70.0,359.0,2017,2,15,0,0,1,1
30230,196,2017-02-15 04:00:00,1,Bay Ridge/Dyker Heights,363.0,43.0,2017,2,15,4,0,1,1
30685,196,2017-02-15 08:00:00,1,Bay Ridge/Dyker Heights,3044.0,479.0,2017,2,15,8,0,1,1
31151,196,2017-02-15 12:00:00,1,Bay Ridge/Dyker Heights,1446.0,417.0,2017,2,15,12,0,1,1
31617,196,2017-02-15 16:00:00,1,Bay Ridge/Dyker Heights,1031.0,1404.0,2017,2,15,16,0,1,1
32083,196,2017-02-15 20:00:00,1,Bay Ridge/Dyker Heights,575.0,1289.0,2017,2,15,20,0,1,1
32537,196,2017-02-16 00:00:00,1,Bay Ridge/Dyker Heights,74.0,348.0,2017,2,16,0,0,1,1
32974,196,2017-02-16 04:00:00,1,Bay Ridge/Dyker Heights,231.0,36.0,2017,2,16,4,0,1,1
33428,196,2017-02-16 08:00:00,1,Bay Ridge/Dyker Heights,2989.0,464.0,2017,2,16,8,0,1,1
33894,196,2017-02-16 12:00:00,1,Bay Ridge/Dyker Heights,1436.0,432.0,2017,2,16,12,0,1,1
34360,196,2017-02-16 16:00:00,1,Bay Ridge/Dyker Heights,1056.0,1311.0,2017,2,16,16,0,1,1
34826,196,2017-02-16 20:00:00,1,Bay Ridge/Dyker Heights,542.0,1265.0,2017,2,16,20,0,1,1
35281,196,2017-02-17 00:00:00,1,Bay Ridge/Dyker Heights,52.0,365.0,2017,2,17,0,0,1,1
35725,196,2017-02-17 04:00:00,1,Bay Ridge/Dyker Heights,347.0,44.0,2017,2,17,4,0,1,1
36179,196,2017-02-17 08:00:00,1,Bay Ridge/Dyker Heights,2747.0,451.0,2017,2,17,8,0,1,1
36645,196,2017-02-17 12:00:00,1,Bay Ridge/Dyker Heights,1350.0,446.0,2017,2,17,12,0,1,1
37111,196,2017-02-17 16:00:00,1,Bay Ridge/Dyker Heights,1062.0,1268.0,2017,2,17,16,0,1,1
37577,196,2017-02-17 20:00:00,1,Bay Ridge/Dyker Heights,594.0,1022.0,2017,2,17,20,0,1,1
38043,196,2017-02-18 00:00:00,1,Bay Ridge/Dyker Heights,124.0,346.0,2017,2,18,0,0,1,1
38501,196,2017-02-18 04:00:00,1,Bay Ridge/Dyker Heights,111.0,56.0,2017,2,18,4,0,1,1
38964,196,2017-02-18 08:00:00,1,Bay Ridge/Dyker Heights,745.0,220.0,2017,2,18,8,0,1,1
39421,196,2017-02-18 12:00:00,1,Bay Ridge/Dyker Heights,1039.0,403.0,2017,2,18,12,0,1,1
39877,196,2017-02-18 16:00:00,1,Bay Ridge/Dyker Heights,835.0,582.0,2017,2,18,16,0,1,1
40337,196,2017-02-18 20:00:00,1,Bay Ridge/Dyker Heights,478.0,596.0,2017,2,18,20,0,1,1
40801,196,2017-02-19 00:00:00,1,Bay Ridge/Dyker Heights,147.0,310.0,2017,2,19,0,0,1,1
41262,196,2017-02-19 04:00:00,1,Bay Ridge/Dyker Heights,52.0,49.0,2017,2,19,4,0,1,1
41726,196,2017-02-19 08:00:00,1,Bay Ridge/Dyker Heights,586.0,144.0,2017,2,19,8,0,1,1
42187,196,2017-02-19 12:00:00,1,Bay Ridge/Dyker Heights,896.0,299.0,2017,2,19,12,0,1,1
42644,196,2017-02-19 16:00:00,1,Bay Ridge/Dyker Heights,704.0,498.0,2017,2,19,16,0,1,1
43104,196,2017-02-19 20:00:00,1,Bay Ridge/Dyker Heights,336.0,511.0,2017,2,19,20,0,1,1
43566,196,2017-02-20 00:00:00,1,Bay Ridge/Dyker Heights,76.0,237.0,2017,2,20,0,1,1,1
44024,196,2017-02-20 04:00:00,1,Bay Ridge/Dyker Heights,173.0,54.0,2017,2,20,4,1,1,1
44487,196,2017-02-20 08:00:00,1,Bay Ridge/Dyker Heights,1130.0,238.0,2017,2,20,8,1,1,1
44947,196,2017-02-20 12:00:00,1,Bay Ridge/Dyker Heights,972.0,350.0,2017,2,20,12,1,1,1
45408,196,2017-02-20 16:00:00,1,Bay Ridge/Dyker Heights,786.0,688.0,2017,2,20,16,1,1,1
45868,196,2017-02-20 20:00:00,1,Bay Ridge/Dyker Heights,418.0,685.0,2017,2,20,20,1,1,1
46323,196,2017-02-21 00:00:00,1,Bay Ridge/Dyker Heights,53.0,251.0,2017,2,21,0,0,1,1
46765,196,2017-02-21 04:00:00,1,Bay Ridge/Dyker Heights,332.0,46.0,2017,2,21,4,0,1,1
47216,196,2017-02-21 08:00:00,1,Bay Ridge/Dyker Heights,2670.0,393.0,2017,2,21,8,0,1,1
47682,196,2017-02-21 12:00:00,1,Bay Ridge/Dyker Heights,1521.0,421.0,2017,2,21,12,0,1,1
48148,196,2017-02-21 16:00:00,1,Bay Ridge/Dyker Heights,1023.0,1370.0,2017,2,21,16,0,1,1
48614,196,2017-02-21 20:00:00,1,Bay Ridge/Dyker Heights,516.0,1154.0,2017,2,21,20,0,1,1
49077,196,2017-02-22 00:00:00,1,Bay Ridge/Dyker Heights,67.0,334.0,2017,2,22,0,0,1,1
49521,196,2017-02-22 04:00:00,1,Bay Ridge/Dyker Heights,327.0,47.0,2017,2,22,4,0,1,1
49976,196,2017-02-22 08:00:00,1,Bay Ridge/Dyker Heights,2009.0,437.0,2017,2,22,8,0,1,1
50442,196,2017-02-22 12:00:00,1,Bay Ridge/Dyker Heights,1437.0,374.0,2017,2,22,12,0,1,1
50908,196,2017-02-22 16:00:00,1,Bay Ridge/Dyker Heights,1010.0,1351.0,2017,2,22,16,0,1,1
51374,196,2017-02-22 20:00:00,1,Bay Ridge/Dyker Heights,556.0,1231.0,2017,2,22,20,0,1,1
51835,196,2017-02-23 00:00:00,1,Bay Ridge/Dyker Heights,65.0,361.0,2017,2,23,0,0,1,1
52284,196,2017-02-23 04:00:00,1,Bay Ridge/Dyker Heights,296.0,47.0,2017,2,23,4,0,1,1
52735,196,2017-02-23 08:00:00,1,Bay Ridge/Dyker Heights,2004.0,444.0,2017,2,23,8,0,1,1
53201,196,2017-02-23 12:00:00,1,Bay Ridge/Dyker Heights,1423.0,450.0,2017,2,23,12,0,1,1
53667,196,2017-02-23 16:00:00,1,Bay Ridge/Dyker Heights,1048.0,1118.0,2017,2,23,16,0,1,1
54133,196,2017-02-23 20:00:00,1,Bay Ridge/Dyker Heights,555.0,1276.0,2017,2,23,20,0,1,1
54597,196,2017-02-24 00:00:00,1,Bay Ridge/Dyker Heights,63.0,406.0,2017,2,24,0,0,1,1
55045,196,2017-02-24 04:00:00,1,Bay Ridge/Dyker Heights,322.0,37.0,2017,2,24,4,0,1,1
55502,196,2017-02-24 08:00:00,1,Bay Ridge/Dyker Heights,2591.0,395.0,2017,2,24,8,0,1,1
55968,196,2017-02-24 12:00:00,1,Bay Ridge/Dyker Heights,1388.0,488.0,2017,2,24,12,0,1,1
56434,196,2017-02-24 16:00:00,1,Bay Ridge/Dyker Heights,1025.0,1185.0,2017,2,24,16,0,1,1
56900,196,2017-02-24 20:00:00,1,Bay Ridge/Dyker Heights,578.0,1057.0,2017,2,24,20,0,1,1
57366,196,2017-02-25 00:00:00,1,Bay Ridge/Dyker Heights,132.0,386.0,2017,2,25,0,0,1,1
57820,196,2017-02-25 04:00:00,1,Bay Ridge/Dyker Heights,101.0,60.0,2017,2,25,4,0,1,1
