index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
66,169,2017-02-04 04:00:00,1,Upper East Side,218.0,190.0,2017,2,4,4,0,2,1
380,169,2017-02-04 08:00:00,1,Upper East Side,1162.0,450.0,2017,2,4,8,0,2,1
839,169,2017-02-04 12:00:00,1,Upper East Side,2383.0,688.0,2017,2,4,12,0,2,1
1302,169,2017-02-04 16:00:00,1,Upper East Side,2827.0,774.0,2017,2,4,16,0,2,1
1764,169,2017-02-04 20:00:00,1,Upper East Side,2091.0,654.0,2017,2,4,20,0,2,1
2230,169,2017-02-05 00:00:00,1,Upper East Side,604.0,323.0,2017,2,5,0,0,2,1
2691,169,2017-02-05 04:00:00,1,Upper East Side,82.0,171.0,2017,2,5,4,0,2,1
3155,169,2017-02-05 08:00:00,1,Upper East Side,907.0,347.0,2017,2,5,8,0,2,1
3615,169,2017-02-05 12:00:00,1,Upper East Side,1879.0,572.0,2017,2,5,12,0,2,1
4080,169,2017-02-05 16:00:00,1,Upper East Side,2024.0,740.0,2017,2,5,16,0,2,1
4540,169,2017-02-05 20:00:00,1,Upper East Side,1484.0,630.0,2017,2,5,20,0,2,1
5000,169,2017-02-06 00:00:00,1,Upper East Side,398.0,169.0,2017,2,6,0,0,2,1
5441,169,2017-02-06 04:00:00,1,Upper East Side,567.0,356.0,2017,2,6,4,0,2,1
5893,169,2017-02-06 08:00:00,1,Upper East Side,3892.0,1329.0,2017,2,6,8,0,2,1
6359,169,2017-02-06 12:00:00,1,Upper East Side,5276.0,1379.0,2017,2,6,12,0,2,1
6825,169,2017-02-06 16:00:00,1,Upper East Side,6043.0,1095.0,2017,2,6,16,0,2,1
7291,169,2017-02-06 20:00:00,1,Upper East Side,4353.0,918.0,2017,2,6,20,0,2,1
7748,169,2017-02-07 00:00:00,1,Upper East Side,247.0,218.0,2017,2,7,0,0,2,1
8178,169,2017-02-07 04:00:00,1,Upper East Side,659.0,365.0,2017,2,7,4,0,2,1
8627,169,2017-02-07 08:00:00,1,Upper East Side,4075.0,1346.0,2017,2,7,8,0,2,1
9093,169,2017-02-07 12:00:00,1,Upper East Side,5469.0,1355.0,2017,2,7,12,0,2,1
9559,169,2017-02-07 16:00:00,1,Upper East Side,6416.0,1082.0,2017,2,7,16,0,2,1
10025,169,2017-02-07 20:00:00,1,Upper East Side,4596.0,918.0,2017,2,7,20,0,2,1
10484,169,2017-02-08 00:00:00,1,Upper East Side,301.0,155.0,2017,2,8,0,0,2,1
10918,169,2017-02-08 04:00:00,1,Upper East Side,743.0,445.0,2017,2,8,4,0,2,1
11368,169,2017-02-08 08:00:00,1,Upper East Side,4210.0,1287.0,2017,2,8,8,0,2,1
11834,169,2017-02-08 12:00:00,1,Upper East Side,5565.0,1265.0,2017,2,8,12,0,2,1
12300,169,2017-02-08 16:00:00,1,Upper East Side,6642.0,1027.0,2017,2,8,16,0,2,1
12766,169,2017-02-08 20:00:00,1,Upper East Side,4685.0,966.0,2017,2,8,20,0,2,1
13230,169,2017-02-09 00:00:00,1,Upper East Side,352.0,285.0,2017,2,9,0,0,2,1
13686,169,2017-02-09 04:00:00,1,Upper East Side,527.0,316.0,2017,2,9,4,0,2,1
14147,169,2017-02-09 08:00:00,1,Upper East Side,2313.0,1022.0,2017,2,9,8,0,2,1
14613,169,2017-02-09 12:00:00,1,Upper East Side,3080.0,904.0,2017,2,9,12,0,2,1
15079,169,2017-02-09 16:00:00,1,Upper East Side,3313.0,758.0,2017,2,9,16,0,2,1
15545,169,2017-02-09 20:00:00,1,Upper East Side,2418.0,668.0,2017,2,9,20,0,2,1
16000,169,2017-02-10 00:00:00,1,Upper East Side,319.0,189.0,2017,2,10,0,0,2,1
