index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
265,54,2017-02-04 08:00:00,1,Clinton/Chelsea,143.0,212.0,2017,2,4,8,0,2,1
724,54,2017-02-04 12:00:00,1,Clinton/Chelsea,728.0,447.0,2017,2,4,12,0,2,1
1187,54,2017-02-04 16:00:00,1,Clinton/Chelsea,1375.0,431.0,2017,2,4,16,0,2,1
1650,54,2017-02-04 20:00:00,1,Clinton/Chelsea,856.0,183.0,2017,2,4,20,0,2,1
2115,54,2017-02-05 00:00:00,1,Clinton/Chelsea,296.0,79.0,2017,2,5,0,0,2,1
2577,54,2017-02-05 04:00:00,1,Clinton/Chelsea,58.0,44.0,2017,2,5,4,0,2,1
3040,54,2017-02-05 08:00:00,1,Clinton/Chelsea,75.0,79.0,2017,2,5,8,0,2,1
3501,54,2017-02-05 12:00:00,1,Clinton/Chelsea,468.0,293.0,2017,2,5,12,0,2,1
3965,54,2017-02-05 16:00:00,1,Clinton/Chelsea,941.0,323.0,2017,2,5,16,0,2,1
4426,54,2017-02-05 20:00:00,1,Clinton/Chelsea,492.0,112.0,2017,2,5,20,0,2,1
4889,54,2017-02-06 00:00:00,1,Clinton/Chelsea,178.0,70.0,2017,2,6,0,0,2,1
5778,54,2017-02-06 08:00:00,1,Clinton/Chelsea,1172.0,1811.0,2017,2,6,8,0,2,1
6244,54,2017-02-06 12:00:00,1,Clinton/Chelsea,1282.0,1158.0,2017,2,6,12,0,2,1
6710,54,2017-02-06 16:00:00,1,Clinton/Chelsea,3417.0,1332.0,2017,2,6,16,0,2,1
7176,54,2017-02-06 20:00:00,1,Clinton/Chelsea,2148.0,661.0,2017,2,6,20,0,2,1
7640,54,2017-02-07 00:00:00,1,Clinton/Chelsea,390.0,133.0,2017,2,7,0,0,2,1
8512,54,2017-02-07 08:00:00,1,Clinton/Chelsea,1251.0,1912.0,2017,2,7,8,0,2,1
8978,54,2017-02-07 12:00:00,1,Clinton/Chelsea,1536.0,1341.0,2017,2,7,12,0,2,1
9444,54,2017-02-07 16:00:00,1,Clinton/Chelsea,3622.0,1508.0,2017,2,7,16,0,2,1
