index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
9,19,2017-02-04 04:00:00,1,Central Harlem,251.0,132.0,2017,2,4,4,0,0,1
230,19,2017-02-04 08:00:00,1,Central Harlem,751.0,412.0,2017,2,4,8,0,0,1
689,19,2017-02-04 12:00:00,1,Central Harlem,1814.0,741.0,2017,2,4,12,0,0,1
1152,19,2017-02-04 16:00:00,1,Central Harlem,2432.0,779.0,2017,2,4,16,0,0,1
1615,19,2017-02-04 20:00:00,1,Central Harlem,1864.0,624.0,2017,2,4,20,0,0,1
2080,19,2017-02-05 00:00:00,1,Central Harlem,674.0,302.0,2017,2,5,0,0,0,1
2542,19,2017-02-05 04:00:00,1,Central Harlem,151.0,99.0,2017,2,5,4,0,0,1
3005,19,2017-02-05 08:00:00,1,Central Harlem,557.0,289.0,2017,2,5,8,0,0,1
3466,19,2017-02-05 12:00:00,1,Central Harlem,1508.0,569.0,2017,2,5,12,0,0,1
3930,19,2017-02-05 16:00:00,1,Central Harlem,1967.0,567.0,2017,2,5,16,0,0,1
4391,19,2017-02-05 20:00:00,1,Central Harlem,1369.0,443.0,2017,2,5,20,0,0,1
4855,19,2017-02-06 00:00:00,1,Central Harlem,411.0,150.0,2017,2,6,0,0,0,1
5300,19,2017-02-06 04:00:00,1,Central Harlem,469.0,345.0,2017,2,6,4,0,0,1
5743,19,2017-02-06 08:00:00,1,Central Harlem,2048.0,1045.0,2017,2,6,8,0,0,1
6209,19,2017-02-06 12:00:00,1,Central Harlem,2716.0,974.0,2017,2,6,12,0,0,1
6675,19,2017-02-06 16:00:00,1,Central Harlem,3259.0,899.0,2017,2,6,16,0,0,1
7141,19,2017-02-06 20:00:00,1,Central Harlem,2492.0,779.0,2017,2,6,20,0,0,1
7606,19,2017-02-07 00:00:00,1,Central Harlem,243.0,155.0,2017,2,7,0,0,0,1
8037,19,2017-02-07 04:00:00,1,Central Harlem,522.0,203.0,2017,2,7,4,0,0,1
8477,19,2017-02-07 08:00:00,1,Central Harlem,1990.0,961.0,2017,2,7,8,0,0,1
8943,19,2017-02-07 12:00:00,1,Central Harlem,2475.0,1039.0,2017,2,7,12,0,0,1
9409,19,2017-02-07 16:00:00,1,Central Harlem,3219.0,975.0,2017,2,7,16,0,0,1
