index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
531,323,2017-02-04 08:00:00,1,East New York/Starrett City,1102.0,369.0,2017,2,4,8,0,0,1
993,323,2017-02-04 12:00:00,1,East New York/Starrett City,1055.0,531.0,2017,2,4,12,0,0,1
1454,323,2017-02-04 16:00:00,1,East New York/Starrett City,864.0,872.0,2017,2,4,16,0,0,1
1918,323,2017-02-04 20:00:00,1,East New York/Starrett City,549.0,862.0,2017,2,4,20,0,0,1
2381,323,2017-02-05 00:00:00,1,East New York/Starrett City,157.0,480.0,2017,2,5,0,0,0,1
2843,323,2017-02-05 04:00:00,1,East New York/Starrett City,156.0,180.0,2017,2,5,4,0,0,1
3305,323,2017-02-05 08:00:00,1,East New York/Starrett City,701.0,232.0,2017,2,5,8,0,0,1
3769,323,2017-02-05 12:00:00,1,East New York/Starrett City,781.0,376.0,2017,2,5,12,0,0,1
4230,323,2017-02-05 16:00:00,1,East New York/Starrett City,646.0,769.0,2017,2,5,16,0,0,1
4694,323,2017-02-05 20:00:00,1,East New York/Starrett City,403.0,637.0,2017,2,5,20,0,0,1
5143,323,2017-02-06 00:00:00,1,East New York/Starrett City,104.0,377.0,2017,2,6,0,0,0,1
5588,323,2017-02-06 04:00:00,1,East New York/Starrett City,607.0,110.0,2017,2,6,4,0,0,1
6047,323,2017-02-06 08:00:00,1,East New York/Starrett City,3071.0,341.0,2017,2,6,8,0,0,1
6513,323,2017-02-06 12:00:00,1,East New York/Starrett City,1611.0,496.0,2017,2,6,12,0,0,1
6979,323,2017-02-06 16:00:00,1,East New York/Starrett City,909.0,2150.0,2017,2,6,16,0,0,1
7445,323,2017-02-06 20:00:00,1,East New York/Starrett City,550.0,1604.0,2017,2,6,20,0,0,1
7888,323,2017-02-07 00:00:00,1,East New York/Starrett City,92.0,554.0,2017,2,7,0,0,0,1
8323,323,2017-02-07 04:00:00,1,East New York/Starrett City,632.0,130.0,2017,2,7,4,0,0,1
8781,323,2017-02-07 08:00:00,1,East New York/Starrett City,3105.0,350.0,2017,2,7,8,0,0,1
9247,323,2017-02-07 12:00:00,1,East New York/Starrett City,1576.0,524.0,2017,2,7,12,0,0,1
9713,323,2017-02-07 16:00:00,1,East New York/Starrett City,818.0,1977.0,2017,2,7,16,0,0,1
10179,323,2017-02-07 20:00:00,1,East New York/Starrett City,508.0,1657.0,2017,2,7,20,0,0,1
10622,323,2017-02-08 00:00:00,1,East New York/Starrett City,77.0,622.0,2017,2,8,0,0,0,1
11063,323,2017-02-08 04:00:00,1,East New York/Starrett City,668.0,140.0,2017,2,8,4,0,0,1
