index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
106,265,2017-02-04 04:00:00,1,Fort Greene/Brooklyn Heights,36.0,14.0,2017,2,4,4,0,2,1
473,265,2017-02-04 08:00:00,1,Fort Greene/Brooklyn Heights,388.0,68.0,2017,2,4,8,0,2,1
935,265,2017-02-04 12:00:00,1,Fort Greene/Brooklyn Heights,1038.0,106.0,2017,2,4,12,0,2,1
1396,265,2017-02-04 16:00:00,1,Fort Greene/Brooklyn Heights,1152.0,170.0,2017,2,4,16,0,2,1
1860,265,2017-02-04 20:00:00,1,Fort Greene/Brooklyn Heights,747.0,192.0,2017,2,4,20,0,2,1
2323,265,2017-02-05 00:00:00,1,Fort Greene/Brooklyn Heights,281.0,64.0,2017,2,5,0,0,2,1
2786,265,2017-02-05 04:00:00,1,Fort Greene/Brooklyn Heights,31.0,8.0,2017,2,5,4,0,2,1
3247,265,2017-02-05 08:00:00,1,Fort Greene/Brooklyn Heights,260.0,27.0,2017,2,5,8,0,2,1
3711,265,2017-02-05 12:00:00,1,Fort Greene/Brooklyn Heights,756.0,70.0,2017,2,5,12,0,2,1
4172,265,2017-02-05 16:00:00,1,Fort Greene/Brooklyn Heights,838.0,140.0,2017,2,5,16,0,2,1
4636,265,2017-02-05 20:00:00,1,Fort Greene/Brooklyn Heights,610.0,130.0,2017,2,5,20,0,2,1
5088,265,2017-02-06 00:00:00,1,Fort Greene/Brooklyn Heights,211.0,34.0,2017,2,6,0,0,2,1
5533,265,2017-02-06 04:00:00,1,Fort Greene/Brooklyn Heights,227.0,16.0,2017,2,6,4,0,2,1
5989,265,2017-02-06 08:00:00,1,Fort Greene/Brooklyn Heights,1370.0,87.0,2017,2,6,8,0,2,1
6455,265,2017-02-06 12:00:00,1,Fort Greene/Brooklyn Heights,1431.0,96.0,2017,2,6,12,0,2,1
6921,265,2017-02-06 16:00:00,1,Fort Greene/Brooklyn Heights,1328.0,186.0,2017,2,6,16,0,2,1
7387,265,2017-02-06 20:00:00,1,Fort Greene/Brooklyn Heights,1184.0,212.0,2017,2,6,20,0,2,1
7835,265,2017-02-07 00:00:00,1,Fort Greene/Brooklyn Heights,129.0,53.0,2017,2,7,0,0,2,1
8268,265,2017-02-07 04:00:00,1,Fort Greene/Brooklyn Heights,253.0,20.0,2017,2,7,4,0,2,1
8723,265,2017-02-07 08:00:00,1,Fort Greene/Brooklyn Heights,1495.0,77.0,2017,2,7,8,0,2,1
9189,265,2017-02-07 12:00:00,1,Fort Greene/Brooklyn Heights,1575.0,83.0,2017,2,7,12,0,2,1
9655,265,2017-02-07 16:00:00,1,Fort Greene/Brooklyn Heights,1282.0,182.0,2017,2,7,16,0,2,1
10121,265,2017-02-07 20:00:00,1,Fort Greene/Brooklyn Heights,1092.0,205.0,2017,2,7,20,0,2,1
10569,265,2017-02-08 00:00:00,1,Fort Greene/Brooklyn Heights,144.0,56.0,2017,2,8,0,0,2,1
11008,265,2017-02-08 04:00:00,1,Fort Greene/Brooklyn Heights,237.0,17.0,2017,2,8,4,0,2,1
11464,265,2017-02-08 08:00:00,1,Fort Greene/Brooklyn Heights,1413.0,70.0,2017,2,8,8,0,2,1
11930,265,2017-02-08 12:00:00,1,Fort Greene/Brooklyn Heights,1475.0,101.0,2017,2,8,12,0,2,1
12396,265,2017-02-08 16:00:00,1,Fort Greene/Brooklyn Heights,1361.0,175.0,2017,2,8,16,0,2,1
12862,265,2017-02-08 20:00:00,1,Fort Greene/Brooklyn Heights,1206.0,177.0,2017,2,8,20,0,2,1
13324,265,2017-02-09 00:00:00,1,Fort Greene/Brooklyn Heights,188.0,42.0,2017,2,9,0,0,2,1
