index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
551,343,2017-02-04 08:00:00,1,Jackson Heights,7121.0,2745.0,2017,2,4,8,0,1,1
1013,343,2017-02-04 12:00:00,1,Jackson Heights,9490.0,5403.0,2017,2,4,12,0,1,1
1474,343,2017-02-04 16:00:00,1,Jackson Heights,10441.0,8216.0,2017,2,4,16,0,1,1
1938,343,2017-02-04 20:00:00,1,Jackson Heights,6317.0,6539.0,2017,2,4,20,0,1,1
2401,343,2017-02-05 00:00:00,1,Jackson Heights,923.0,2668.0,2017,2,5,0,0,1,1
2863,343,2017-02-05 04:00:00,1,Jackson Heights,2263.0,2001.0,2017,2,5,4,0,1,1
3325,343,2017-02-05 08:00:00,1,Jackson Heights,6706.0,1984.0,2017,2,5,8,0,1,1
3788,343,2017-02-05 12:00:00,1,Jackson Heights,8487.0,3500.0,2017,2,5,12,0,1,1
4250,343,2017-02-05 16:00:00,1,Jackson Heights,8353.0,6671.0,2017,2,5,16,0,1,1
4713,343,2017-02-05 20:00:00,1,Jackson Heights,5165.0,5179.0,2017,2,5,20,0,1,1
5163,343,2017-02-06 00:00:00,1,Jackson Heights,922.0,2178.0,2017,2,6,0,0,1,1
5606,343,2017-02-06 04:00:00,1,Jackson Heights,2672.0,1150.0,2017,2,6,4,0,1,1
6067,343,2017-02-06 08:00:00,1,Jackson Heights,18358.0,3343.0,2017,2,6,8,0,1,1
6533,343,2017-02-06 12:00:00,1,Jackson Heights,10865.0,4964.0,2017,2,6,12,0,1,1
6999,343,2017-02-06 16:00:00,1,Jackson Heights,9905.0,13513.0,2017,2,6,16,0,1,1
7465,343,2017-02-06 20:00:00,1,Jackson Heights,6470.0,10384.0,2017,2,6,20,0,1,1
7907,343,2017-02-07 00:00:00,1,Jackson Heights,1518.0,3773.0,2017,2,7,0,0,1,1
8340,343,2017-02-07 04:00:00,1,Jackson Heights,2478.0,1014.0,2017,2,7,4,0,1,1
8801,343,2017-02-07 08:00:00,1,Jackson Heights,17879.0,3055.0,2017,2,7,8,0,1,1
9267,343,2017-02-07 12:00:00,1,Jackson Heights,10576.0,4655.0,2017,2,7,12,0,1,1
9733,343,2017-02-07 16:00:00,1,Jackson Heights,9419.0,12963.0,2017,2,7,16,0,1,1
10199,343,2017-02-07 20:00:00,1,Jackson Heights,6230.0,10272.0,2017,2,7,20,0,1,1
10642,343,2017-02-08 00:00:00,1,Jackson Heights,1518.0,4185.0,2017,2,8,0,0,1,1
11081,343,2017-02-08 04:00:00,1,Jackson Heights,2546.0,1138.0,2017,2,8,4,0,1,1
11542,343,2017-02-08 08:00:00,1,Jackson Heights,18168.0,3013.0,2017,2,8,8,0,1,1
12008,343,2017-02-08 12:00:00,1,Jackson Heights,11836.0,5807.0,2017,2,8,12,0,1,1
12474,343,2017-02-08 16:00:00,1,Jackson Heights,9940.0,13266.0,2017,2,8,16,0,1,1
12940,343,2017-02-08 20:00:00,1,Jackson Heights,6981.0,11007.0,2017,2,8,20,0,1,1
13400,343,2017-02-09 00:00:00,1,Jackson Heights,1696.0,4604.0,2017,2,9,0,0,1,1
13856,343,2017-02-09 04:00:00,1,Jackson Heights,2457.0,1022.0,2017,2,9,4,0,1,1
14321,343,2017-02-09 08:00:00,1,Jackson Heights,9182.0,1918.0,2017,2,9,8,0,1,1
14787,343,2017-02-09 12:00:00,1,Jackson Heights,5500.0,2831.0,2017,2,9,12,0,1,1
15253,343,2017-02-09 16:00:00,1,Jackson Heights,5679.0,7038.0,2017,2,9,16,0,1,1
15719,343,2017-02-09 20:00:00,1,Jackson Heights,3514.0,5171.0,2017,2,9,20,0,1,1
16158,343,2017-02-10 00:00:00,1,Jackson Heights,928.0,2529.0,2017,2,10,0,0,1,1
16594,343,2017-02-10 04:00:00,1,Jackson Heights,2104.0,966.0,2017,2,10,4,0,1,1
17053,343,2017-02-10 08:00:00,1,Jackson Heights,17197.0,3011.0,2017,2,10,8,0,1,1
17519,343,2017-02-10 12:00:00,1,Jackson Heights,10316.0,4517.0,2017,2,10,12,0,1,1
17985,343,2017-02-10 16:00:00,1,Jackson Heights,10075.0,14146.0,2017,2,10,16,0,1,1
18451,343,2017-02-10 20:00:00,1,Jackson Heights,7299.0,10591.0,2017,2,10,20,0,1,1
18917,343,2017-02-11 00:00:00,1,Jackson Heights,2136.0,4989.0,2017,2,11,0,0,1,1
19378,343,2017-02-11 04:00:00,1,Jackson Heights,1279.0,1580.0,2017,2,11,4,0,1,1
19842,343,2017-02-11 08:00:00,1,Jackson Heights,7836.0,2675.0,2017,2,11,8,0,1,1
20303,343,2017-02-11 12:00:00,1,Jackson Heights,9565.0,5702.0,2017,2,11,12,0,1,1
20767,343,2017-02-11 16:00:00,1,Jackson Heights,10144.0,10191.0,2017,2,11,16,0,1,1
21230,343,2017-02-11 20:00:00,1,Jackson Heights,6416.0,8565.0,2017,2,11,20,0,1,1
21694,343,2017-02-12 00:00:00,1,Jackson Heights,2179.0,4821.0,2017,2,12,0,0,1,1
22158,343,2017-02-12 04:00:00,1,Jackson Heights,1184.0,1626.0,2017,2,12,4,0,1,1
22619,343,2017-02-12 08:00:00,1,Jackson Heights,5060.0,1936.0,2017,2,12,8,0,1,1
23080,343,2017-02-12 12:00:00,1,Jackson Heights,6482.0,3775.0,2017,2,12,12,0,1,1
23542,343,2017-02-12 16:00:00,1,Jackson Heights,6394.0,6302.0,2017,2,12,16,0,1,1
24003,343,2017-02-12 20:00:00,1,Jackson Heights,4313.0,5774.0,2017,2,12,20,0,1,1
24446,343,2017-02-13 00:00:00,1,Jackson Heights,1388.0,3092.0,2017,2,13,0,0,1,1
24885,343,2017-02-13 04:00:00,1,Jackson Heights,2560.0,980.0,2017,2,13,4,0,1,1
25347,343,2017-02-13 08:00:00,1,Jackson Heights,16924.0,3282.0,2017,2,13,8,0,1,1
25813,343,2017-02-13 12:00:00,1,Jackson Heights,10359.0,4803.0,2017,2,13,12,0,1,1
26279,343,2017-02-13 16:00:00,1,Jackson Heights,9558.0,12758.0,2017,2,13,16,0,1,1
26745,343,2017-02-13 20:00:00,1,Jackson Heights,6485.0,9997.0,2017,2,13,20,0,1,1
27187,343,2017-02-14 00:00:00,1,Jackson Heights,891.0,3466.0,2017,2,14,0,0,1,1
27625,343,2017-02-14 04:00:00,1,Jackson Heights,7941.0,2067.0,2017,2,14,4,0,1,1
28088,343,2017-02-14 08:00:00,1,Jackson Heights,13695.0,2514.0,2017,2,14,8,0,1,1
28554,343,2017-02-14 12:00:00,1,Jackson Heights,8961.0,4533.0,2017,2,14,12,0,1,1
29020,343,2017-02-14 16:00:00,1,Jackson Heights,10428.0,13178.0,2017,2,14,16,0,1,1
29486,343,2017-02-14 20:00:00,1,Jackson Heights,6685.0,10646.0,2017,2,14,20,0,1,1
29926,343,2017-02-15 00:00:00,1,Jackson Heights,1601.0,4994.0,2017,2,15,0,0,1,1
30369,343,2017-02-15 04:00:00,1,Jackson Heights,2674.0,1385.0,2017,2,15,4,0,1,1
30832,343,2017-02-15 08:00:00,1,Jackson Heights,16525.0,2806.0,2017,2,15,8,0,1,1
31298,343,2017-02-15 12:00:00,1,Jackson Heights,11977.0,5029.0,2017,2,15,12,0,1,1
31764,343,2017-02-15 16:00:00,1,Jackson Heights,10199.0,13146.0,2017,2,15,16,0,1,1
32230,343,2017-02-15 20:00:00,1,Jackson Heights,6452.0,10354.0,2017,2,15,20,0,1,1
32676,343,2017-02-16 00:00:00,1,Jackson Heights,1536.0,4396.0,2017,2,16,0,0,1,1
33112,343,2017-02-16 04:00:00,1,Jackson Heights,2042.0,1168.0,2017,2,16,4,0,1,1
33575,343,2017-02-16 08:00:00,1,Jackson Heights,17800.0,3213.0,2017,2,16,8,0,1,1
34041,343,2017-02-16 12:00:00,1,Jackson Heights,10819.0,4797.0,2017,2,16,12,0,1,1
34507,343,2017-02-16 16:00:00,1,Jackson Heights,9713.0,12569.0,2017,2,16,16,0,1,1
34973,343,2017-02-16 20:00:00,1,Jackson Heights,6388.0,10584.0,2017,2,16,20,0,1,1
35422,343,2017-02-17 00:00:00,1,Jackson Heights,1517.0,4215.0,2017,2,17,0,0,1,1
35862,343,2017-02-17 04:00:00,1,Jackson Heights,2311.0,1163.0,2017,2,17,4,0,1,1
36326,343,2017-02-17 08:00:00,1,Jackson Heights,17566.0,3078.0,2017,2,17,8,0,1,1
36792,343,2017-02-17 12:00:00,1,Jackson Heights,10894.0,5067.0,2017,2,17,12,0,1,1
37258,343,2017-02-17 16:00:00,1,Jackson Heights,10386.0,14217.0,2017,2,17,16,0,1,1
37724,343,2017-02-17 20:00:00,1,Jackson Heights,7343.0,10455.0,2017,2,17,20,0,1,1
38190,343,2017-02-18 00:00:00,1,Jackson Heights,2235.0,4265.0,2017,2,18,0,0,1,1
38647,343,2017-02-18 04:00:00,1,Jackson Heights,1308.0,1310.0,2017,2,18,4,0,1,1
39111,343,2017-02-18 08:00:00,1,Jackson Heights,7399.0,2698.0,2017,2,18,8,0,1,1
39565,343,2017-02-18 12:00:00,1,Jackson Heights,9420.0,5462.0,2017,2,18,12,0,1,1
40023,343,2017-02-18 16:00:00,1,Jackson Heights,9815.0,9349.0,2017,2,18,16,0,1,1
40484,343,2017-02-18 20:00:00,1,Jackson Heights,6441.0,8751.0,2017,2,18,20,0,1,1
