index,Unique ID,Datetime,Structure,Neighborhood,Entries,Exits,Year,Month,Day,Hour,isHoliday,Neighborhood Size,isCovid
666,465,2017-02-04 08:00:00,2,Williamsbridge/Baychester,848.0,93.0,2017,2,4,8,0,0,1
1129,465,2017-02-04 12:00:00,2,Williamsbridge/Baychester,821.0,172.0,2017,2,4,12,0,0,1
1592,465,2017-02-04 16:00:00,2,Williamsbridge/Baychester,953.0,249.0,2017,2,4,16,0,0,1
2057,465,2017-02-04 20:00:00,2,Williamsbridge/Baychester,828.0,174.0,2017,2,4,20,0,0,1
2519,465,2017-02-05 00:00:00,2,Williamsbridge/Baychester,359.0,121.0,2017,2,5,0,0,0,1
2982,465,2017-02-05 04:00:00,2,Williamsbridge/Baychester,185.0,81.0,2017,2,5,4,0,0,1
3443,465,2017-02-05 08:00:00,2,Williamsbridge/Baychester,448.0,89.0,2017,2,5,8,0,0,1
3907,465,2017-02-05 12:00:00,2,Williamsbridge/Baychester,601.0,152.0,2017,2,5,12,0,0,1
4368,465,2017-02-05 16:00:00,2,Williamsbridge/Baychester,766.0,183.0,2017,2,5,16,0,0,1
4832,465,2017-02-05 20:00:00,2,Williamsbridge/Baychester,642.0,151.0,2017,2,5,20,0,0,1
5277,465,2017-02-06 00:00:00,2,Williamsbridge/Baychester,143.0,94.0,2017,2,6,0,0,0,1
5720,465,2017-02-06 04:00:00,2,Williamsbridge/Baychester,1044.0,62.0,2017,2,6,4,0,0,1
6186,465,2017-02-06 08:00:00,2,Williamsbridge/Baychester,2578.0,152.0,2017,2,6,8,0,0,1
6652,465,2017-02-06 12:00:00,2,Williamsbridge/Baychester,1304.0,209.0,2017,2,6,12,0,0,1
7118,465,2017-02-06 16:00:00,2,Williamsbridge/Baychester,1450.0,538.0,2017,2,6,16,0,0,1
7584,465,2017-02-06 20:00:00,2,Williamsbridge/Baychester,845.0,389.0,2017,2,6,20,0,0,1
8014,465,2017-02-07 00:00:00,2,Williamsbridge/Baychester,124.0,158.0,2017,2,7,0,0,0,1
8454,465,2017-02-07 04:00:00,2,Williamsbridge/Baychester,939.0,52.0,2017,2,7,4,0,0,1
8920,465,2017-02-07 08:00:00,2,Williamsbridge/Baychester,2708.0,176.0,2017,2,7,8,0,0,1
9386,465,2017-02-07 12:00:00,2,Williamsbridge/Baychester,1319.0,181.0,2017,2,7,12,0,0,1
9852,465,2017-02-07 16:00:00,2,Williamsbridge/Baychester,1283.0,466.0,2017,2,7,16,0,0,1
10318,465,2017-02-07 20:00:00,2,Williamsbridge/Baychester,870.0,362.0,2017,2,7,20,0,0,1
10755,465,2017-02-08 00:00:00,2,Williamsbridge/Baychester,146.0,140.0,2017,2,8,0,0,0,1
11195,465,2017-02-08 04:00:00,2,Williamsbridge/Baychester,1114.0,55.0,2017,2,8,4,0,0,1
11661,465,2017-02-08 08:00:00,2,Williamsbridge/Baychester,2616.0,173.0,2017,2,8,8,0,0,1
12127,465,2017-02-08 12:00:00,2,Williamsbridge/Baychester,1423.0,218.0,2017,2,8,12,0,0,1
12593,465,2017-02-08 16:00:00,2,Williamsbridge/Baychester,1535.0,529.0,2017,2,8,16,0,0,1
13059,465,2017-02-08 20:00:00,2,Williamsbridge/Baychester,907.0,362.0,2017,2,8,20,0,0,1
13517,465,2017-02-09 00:00:00,2,Williamsbridge/Baychester,173.0,166.0,2017,2,9,0,0,0,1
13974,465,2017-02-09 04:00:00,2,Williamsbridge/Baychester,817.0,72.0,2017,2,9,4,0,0,1
14440,465,2017-02-09 08:00:00,2,Williamsbridge/Baychester,968.0,70.0,2017,2,9,8,0,0,1
14906,465,2017-02-09 12:00:00,2,Williamsbridge/Baychester,455.0,146.0,2017,2,9,12,0,0,1
15372,465,2017-02-09 16:00:00,2,Williamsbridge/Baychester,444.0,230.0,2017,2,9,16,0,0,1
15838,465,2017-02-09 20:00:00,2,Williamsbridge/Baychester,318.0,113.0,2017,2,9,20,0,0,1
16265,465,2017-02-10 00:00:00,2,Williamsbridge/Baychester,12.0,68.0,2017,2,10,0,0,0,1
16706,465,2017-02-10 04:00:00,2,Williamsbridge/Baychester,901.0,75.0,2017,2,10,4,0,0,1
17172,465,2017-02-10 08:00:00,2,Williamsbridge/Baychester,2311.0,171.0,2017,2,10,8,0,0,1
17638,465,2017-02-10 12:00:00,2,Williamsbridge/Baychester,1260.0,188.0,2017,2,10,12,0,0,1
18104,465,2017-02-10 16:00:00,2,Williamsbridge/Baychester,1434.0,508.0,2017,2,10,16,0,0,1
18570,465,2017-02-10 20:00:00,2,Williamsbridge/Baychester,1056.0,345.0,2017,2,10,20,0,0,1
19036,465,2017-02-11 00:00:00,2,Williamsbridge/Baychester,354.0,182.0,2017,2,11,0,0,0,1
19496,465,2017-02-11 04:00:00,2,Williamsbridge/Baychester,300.0,75.0,2017,2,11,4,0,0,1
19961,465,2017-02-11 08:00:00,2,Williamsbridge/Baychester,857.0,122.0,2017,2,11,8,0,0,1
20421,465,2017-02-11 12:00:00,2,Williamsbridge/Baychester,935.0,241.0,2017,2,11,12,0,0,1
20886,465,2017-02-11 16:00:00,2,Williamsbridge/Baychester,1080.0,231.0,2017,2,11,16,0,0,1
21348,465,2017-02-11 20:00:00,2,Williamsbridge/Baychester,842.0,210.0,2017,2,11,20,0,0,1
21812,465,2017-02-12 00:00:00,2,Williamsbridge/Baychester,366.0,153.0,2017,2,12,0,0,0,1
22277,465,2017-02-12 04:00:00,2,Williamsbridge/Baychester,199.0,67.0,2017,2,12,4,0,0,1
22737,465,2017-02-12 08:00:00,2,Williamsbridge/Baychester,456.0,74.0,2017,2,12,8,0,0,1
23199,465,2017-02-12 12:00:00,2,Williamsbridge/Baychester,562.0,171.0,2017,2,12,12,0,0,1
23660,465,2017-02-12 16:00:00,2,Williamsbridge/Baychester,612.0,143.0,2017,2,12,16,0,0,1
24122,465,2017-02-12 20:00:00,2,Williamsbridge/Baychester,517.0,135.0,2017,2,12,20,0,0,1
24558,465,2017-02-13 00:00:00,2,Williamsbridge/Baychester,66.0,99.0,2017,2,13,0,0,0,1
25000,465,2017-02-13 04:00:00,2,Williamsbridge/Baychester,1101.0,48.0,2017,2,13,4,0,0,1
25466,465,2017-02-13 08:00:00,2,Williamsbridge/Baychester,2329.0,179.0,2017,2,13,8,0,0,1
25932,465,2017-02-13 12:00:00,2,Williamsbridge/Baychester,1254.0,160.0,2017,2,13,12,0,0,1
26398,465,2017-02-13 16:00:00,2,Williamsbridge/Baychester,1267.0,473.0,2017,2,13,16,0,0,1
26864,465,2017-02-13 20:00:00,2,Williamsbridge/Baychester,818.0,321.0,2017,2,13,20,0,0,1
27298,465,2017-02-14 00:00:00,2,Williamsbridge/Baychester,124.0,125.0,2017,2,14,0,0,0,1
27741,465,2017-02-14 04:00:00,2,Williamsbridge/Baychester,1095.0,52.0,2017,2,14,4,0,0,1
28207,465,2017-02-14 08:00:00,2,Williamsbridge/Baychester,2584.0,157.0,2017,2,14,8,0,0,1
28673,465,2017-02-14 12:00:00,2,Williamsbridge/Baychester,1391.0,192.0,2017,2,14,12,0,0,1
29139,465,2017-02-14 16:00:00,2,Williamsbridge/Baychester,1547.0,599.0,2017,2,14,16,0,0,1
29605,465,2017-02-14 20:00:00,2,Williamsbridge/Baychester,977.0,389.0,2017,2,14,20,0,0,1
30039,465,2017-02-15 00:00:00,2,Williamsbridge/Baychester,202.0,152.0,2017,2,15,0,0,0,1
30485,465,2017-02-15 04:00:00,2,Williamsbridge/Baychester,1121.0,51.0,2017,2,15,4,0,0,1
30951,465,2017-02-15 08:00:00,2,Williamsbridge/Baychester,2585.0,197.0,2017,2,15,8,0,0,1
31417,465,2017-02-15 12:00:00,2,Williamsbridge/Baychester,1378.0,191.0,2017,2,15,12,0,0,1
31883,465,2017-02-15 16:00:00,2,Williamsbridge/Baychester,1382.0,487.0,2017,2,15,16,0,0,1
32349,465,2017-02-15 20:00:00,2,Williamsbridge/Baychester,833.0,314.0,2017,2,15,20,0,0,1
32787,465,2017-02-16 00:00:00,2,Williamsbridge/Baychester,104.0,132.0,2017,2,16,0,0,0,1
33228,465,2017-02-16 04:00:00,2,Williamsbridge/Baychester,991.0,55.0,2017,2,16,4,0,0,1
